date,description,amount_usd,type,balance_usd
2024-01-02,UTILITY BILL,1137.86,debit,10863.46
2024-01-04,RENT PAYMENT,1233.43,debit,853.11
2024-01-05,PAYROLL DEPOSIT,11454.23,credit,4255.85
2024-01-06,ONLINE TRANSFER,1619.76,debit,8302.96
2024-01-07,RENT PAYMENT,2177.28,debit,10223.36
2024-01-07,UTILITY BILL,296.28,debit,11361.34
2024-01-13,ONLINE TRANSFER,1637.47,debit,4393.2
2024-01-15,INSURANCE PREMIUM,1915.11,debit,3293.31
2024-01-19,ONLINE TRANSFER,136.93,debit,8271.94
2024-01-24,ONLINE TRANSFER,917.83,debit,9152.85
2024-01-24,SUBSCRIPTION SERVICE,1711.79,debit,7639.09
2024-01-25,RENT PAYMENT,2337.94,debit,11824.34
2024-01-26,ONLINE TRANSFER,1928.98,debit,7569.93
2024-01-27,INSURANCE PREMIUM,651.07,debit,8007.44
2024-02-01,RENT PAYMENT,2052.73,debit,10824.0
2024-02-02,UTILITY BILL,2109.55,debit,4471.41
2024-02-03,RENT PAYMENT,711.56,debit,3425.52
2024-02-03,INSURANCE PREMIUM,2406.54,debit,10007.07
2024-02-05,GROCERY STORE,2006.97,debit,1273.62
2024-02-05,PAYROLL DEPOSIT,11648.49,credit,8771.24
2024-02-08,ONLINE TRANSFER,835.8,debit,7806.43
2024-02-08,RESTAURANT,826.0,debit,6771.16
2024-02-08,INSURANCE PREMIUM,1112.54,debit,6309.3
2024-02-13,GROCERY STORE,978.8,debit,11934.79
2024-02-13,RENT PAYMENT,681.58,debit,10778.63
2024-02-18,ATM WITHDRAWAL,1791.26,debit,8033.13
2024-02-22,UTILITY BILL,1296.46,debit,8724.29
2024-02-24,GROCERY STORE,108.69,debit,11089.57
2024-02-25,ATM WITHDRAWAL,2122.47,debit,10632.61
2024-03-02,SUBSCRIPTION SERVICE,279.54,debit,10157.08
2024-03-03,INSURANCE PREMIUM,2470.67,debit,6568.48
2024-03-05,PAYROLL DEPOSIT,11426.49,credit,6032.5
2024-03-07,SUBSCRIPTION SERVICE,1455.36,debit,2027.72
2024-03-12,RESTAURANT,1136.83,debit,9519.2
2024-03-12,RENT PAYMENT,2214.3,debit,9289.84
2024-03-12,ONLINE TRANSFER,2187.85,debit,8956.42
2024-03-13,UTILITY BILL,58.61,debit,8391.76
2024-03-14,GROCERY STORE,779.07,debit,11830.76
2024-03-14,RENT PAYMENT,1350.84,debit,11543.97
2024-03-15,ATM WITHDRAWAL,1727.32,debit,5963.78
2024-03-18,INSURANCE PREMIUM,152.65,debit,6614.98
2024-03-25,ATM WITHDRAWAL,617.49,debit,7351.2
2024-04-01,RESTAURANT,610.9,debit,9612.01
2024-04-02,GROCERY STORE,2029.36,debit,10411.25
2024-04-03,RENT PAYMENT,2439.95,debit,11831.3
2024-04-05,PAYROLL DEPOSIT,11438.85,credit,4553.1
2024-04-05,RENT PAYMENT,1302.36,debit,6418.87
2024-04-06,SUBSCRIPTION SERVICE,94.61,debit,11079.43
2024-04-08,RENT PAYMENT,2360.38,debit,7015.68
2024-04-10,RENT PAYMENT,2263.31,debit,10063.88
2024-04-18,RESTAURANT,1489.13,debit,2371.44
2024-04-21,INSURANCE PREMIUM,1781.97,debit,2512.84
2024-04-25,GROCERY STORE,1784.99,debit,6906.03
2024-04-25,RESTAURANT,436.1,debit,1892.96
2024-05-02,UTILITY BILL,1482.29,debit,9183.85
2024-05-04,INSURANCE PREMIUM,1164.05,debit,4863.13
2024-05-04,RESTAURANT,2246.4,debit,3827.67
2024-05-05,RENT PAYMENT,503.57,debit,4057.3
2024-05-05,PAYROLL DEPOSIT,11590.74,credit,1208.64
2024-05-05,RENT PAYMENT,2224.63,debit,687.19
2024-05-08,SUBSCRIPTION SERVICE,1792.87,debit,1899.58
2024-05-09,GROCERY STORE,2276.9,debit,6341.12
2024-05-11,UTILITY BILL,2048.22,debit,2677.53
2024-05-12,ATM WITHDRAWAL,1631.69,debit,7873.26
2024-05-13,SUBSCRIPTION SERVICE,705.38,debit,9504.94
2024-05-24,INSURANCE PREMIUM,1996.21,debit,3820.78
2024-06-02,INSURANCE PREMIUM,2431.66,debit,8187.08
2024-06-05,PAYROLL DEPOSIT,11647.08,credit,9241.82
2024-06-07,INSURANCE PREMIUM,1105.09,debit,1357.13
2024-06-07,INSURANCE PREMIUM,2292.03,debit,3939.54
2024-06-09,ONLINE TRANSFER,2359.78,debit,11453.71
2024-06-12,RENT PAYMENT,28.7,debit,9899.75
2024-06-14,GROCERY STORE,2259.29,debit,1029.89
2024-06-18,GROCERY STORE,1153.47,debit,9143.36
2024-06-18,GROCERY STORE,29.05,debit,8933.36
2024-06-21,INSURANCE PREMIUM,686.31,debit,1349.0
2024-07-05,PAYROLL DEPOSIT,10770.92,credit,2264.15
2024-07-07,GROCERY STORE,940.07,debit,7300.66
2024-07-07,INSURANCE PREMIUM,415.08,debit,7479.73
2024-07-08,GROCERY STORE,1329.33,debit,6709.26
2024-07-14,UTILITY BILL,1191.75,debit,11942.57
2024-07-16,RESTAURANT,1086.14,debit,6804.7
2024-07-18,SUBSCRIPTION SERVICE,1958.34,debit,1335.45
2024-07-19,ONLINE TRANSFER,1935.62,debit,5898.49
2024-07-21,ONLINE TRANSFER,23.93,debit,5640.74
2024-07-24,GROCERY STORE,930.86,debit,6959.53
2024-07-27,ONLINE TRANSFER,1393.82,debit,4846.09
2024-07-27,ATM WITHDRAWAL,269.42,debit,7562.36
2024-08-05,RENT PAYMENT,962.75,debit,3981.35
2024-08-05,PAYROLL DEPOSIT,10876.61,credit,7349.48
2024-08-10,UTILITY BILL,1162.22,debit,5754.56
2024-08-12,SUBSCRIPTION SERVICE,915.79,debit,6370.71
2024-08-16,UTILITY BILL,1392.17,debit,567.21
2024-08-18,RENT PAYMENT,1090.4,debit,8567.74
2024-08-20,SUBSCRIPTION SERVICE,2244.04,debit,768.8
2024-08-21,ATM WITHDRAWAL,2337.62,debit,11318.57
2024-08-26,RESTAURANT,333.73,debit,11347.58
2024-08-26,ATM WITHDRAWAL,1147.29,debit,11579.01
2024-09-05,SUBSCRIPTION SERVICE,152.42,debit,8632.03
2024-09-05,PAYROLL DEPOSIT,11466.99,credit,10393.5
2024-09-09,SUBSCRIPTION SERVICE,848.98,debit,7257.8
2024-09-11,UTILITY BILL,259.5,debit,8239.2
2024-09-11,RENT PAYMENT,715.22,debit,7498.34
2024-09-12,RENT PAYMENT,280.98,debit,6865.85
2024-09-14,SUBSCRIPTION SERVICE,756.06,debit,7424.42
