date,description,amount_usd,type,balance_usd
2024-01-01,GROCERY STORE,224.03,debit,10705.64
2024-01-02,GROCERY STORE,1188.1,debit,722.94
2024-01-04,SUBSCRIPTION SERVICE,794.3,debit,8374.91
2024-01-05,PAYROLL DEPOSIT,11038.97,credit,6979.54
2024-01-05,RENT PAYMENT,1831.94,debit,8044.96
2024-01-06,GROCERY STORE,2173.74,debit,3594.19
2024-01-10,RENT PAYMENT,1653.2,debit,8506.02
2024-01-15,UTILITY BILL,1759.93,debit,2556.17
2024-01-20,RESTAURANT,1905.4,debit,6731.87
2024-01-22,RENT PAYMENT,2348.71,debit,2192.11
2024-01-24,ATM WITHDRAWAL,757.94,debit,11391.83
2024-01-26,UTILITY BILL,1007.91,debit,6593.01
2024-02-01,UTILITY BILL,684.37,debit,8132.09
2024-02-05,PAYROLL DEPOSIT,11168.1,credit,13242.25
2024-02-06,RENT PAYMENT,588.22,debit,5115.36
2024-02-07,RESTAURANT,1728.21,debit,2985.92
2024-02-08,ATM WITHDRAWAL,1279.07,debit,6174.23
2024-02-09,SUBSCRIPTION SERVICE,1345.69,debit,9320.52
2024-02-09,ONLINE TRANSFER,703.92,debit,9990.22
2024-02-14,GROCERY STORE,1077.09,debit,9649.64
2024-02-17,RESTAURANT,2171.95,debit,5079.79
2024-02-20,INSURANCE PREMIUM,1708.75,debit,7068.25
2024-02-23,ONLINE TRANSFER,1842.66,debit,11218.05
2024-02-25,ONLINE TRANSFER,852.22,debit,11744.97
2024-02-26,GROCERY STORE,1954.2,debit,4588.38
2024-02-27,RESTAURANT,520.12,debit,7087.95
2024-03-01,SUBSCRIPTION SERVICE,1679.89,debit,818.65
2024-03-02,GROCERY STORE,2262.01,debit,5866.42
2024-03-03,RENT PAYMENT,2424.44,debit,5674.58
2024-03-03,RESTAURANT,1889.8,debit,7233.14
2024-03-03,RENT PAYMENT,1491.61,debit,1686.12
2024-03-05,PAYROLL DEPOSIT,11086.08,credit,10851.73
2024-03-05,ATM WITHDRAWAL,333.29,debit,3108.71
2024-03-08,ATM WITHDRAWAL,2287.92,debit,9821.37
2024-03-09,GROCERY STORE,315.51,debit,6967.04
2024-03-10,RENT PAYMENT,888.99,debit,7071.76
2024-03-11,UTILITY BILL,1422.43,debit,6208.04
2024-03-12,UTILITY BILL,1084.8,debit,2926.64
2024-03-15,GROCERY STORE,257.22,debit,1009.28
2024-03-22,SUBSCRIPTION SERVICE,226.54,debit,7417.73
2024-03-22,SUBSCRIPTION SERVICE,770.71,debit,10380.93
2024-03-23,GROCERY STORE,2081.72,debit,7116.51
2024-04-01,RENT PAYMENT,877.65,debit,1416.88
2024-04-05,PAYROLL DEPOSIT,11821.25,credit,14484.41
2024-04-09,RESTAURANT,1595.68,debit,2771.86
2024-04-11,ATM WITHDRAWAL,2152.62,debit,7660.31
2024-04-12,INSURANCE PREMIUM,1776.53,debit,5802.51
2024-04-13,RESTAURANT,1465.4,debit,2322.19
