date,description,amount_usd,type,balance_usd
2024-01-03,RESTAURANT,1499.5,debit,3457.47
2024-01-03,ATM WITHDRAWAL,512.0,debit,5904.2
2024-01-05,PAYROLL DEPOSIT,7218.37,credit,5553.56
2024-01-06,ATM WITHDRAWAL,2294.05,debit,3823.85
2024-01-07,SUBSCRIPTION SERVICE,528.12,debit,8601.48
2024-01-14,RESTAURANT,1440.45,debit,11836.56
2024-01-17,INSURANCE PREMIUM,569.19,debit,9043.41
2024-01-19,UTILITY BILL,58.94,debit,2184.42
2024-01-21,SUBSCRIPTION SERVICE,2351.24,debit,4871.95
2024-01-23,RENT PAYMENT,890.29,debit,4991.0
2024-01-24,ONLINE TRANSFER,1048.6,debit,5508.02
2024-01-26,RESTAURANT,2270.71,debit,5580.31
2024-01-26,RESTAURANT,1399.7,debit,4500.46
2024-01-27,RENT PAYMENT,441.63,debit,8891.71
2024-01-27,SUBSCRIPTION SERVICE,558.66,debit,1116.12
2024-02-02,UTILITY BILL,102.8,debit,619.33
2024-02-05,GROCERY STORE,1506.69,debit,6199.96
2024-02-05,SUBSCRIPTION SERVICE,2479.46,debit,9642.03
2024-02-05,RESTAURANT,1667.89,debit,6412.13
2024-02-05,PAYROLL DEPOSIT,7317.36,credit,8069.89
2024-02-07,INSURANCE PREMIUM,1002.9,debit,11657.14
2024-02-07,INSURANCE PREMIUM,745.74,debit,11283.67
2024-02-10,ATM WITHDRAWAL,1582.65,debit,3713.02
2024-02-10,RESTAURANT,1504.01,debit,1251.09
2024-02-13,SUBSCRIPTION SERVICE,1938.4,debit,6912.64
2024-02-14,GROCERY STORE,1874.52,debit,2890.54
2024-02-17,RENT PAYMENT,1045.11,debit,3998.38
2024-02-24,INSURANCE PREMIUM,32.62,debit,1604.44
2024-03-02,SUBSCRIPTION SERVICE,1924.92,debit,10645.11
2024-03-02,RESTAURANT,1727.89,debit,11638.1
2024-03-03,ATM WITHDRAWAL,2297.61,debit,1510.57
2024-03-05,PAYROLL DEPOSIT,7633.07,credit,10265.98
2024-03-05,GROCERY STORE,728.2,debit,9139.11
2024-03-12,GROCERY STORE,1654.77,debit,4973.4
2024-03-15,ATM WITHDRAWAL,344.3,debit,11348.92
2024-03-17,RESTAURANT,1117.41,debit,9686.75
2024-03-18,RESTAURANT,1795.12,debit,5312.37
2024-03-20,ONLINE TRANSFER,652.26,debit,6178.21
2024-04-01,ATM WITHDRAWAL,458.47,debit,1789.13
2024-04-03,INSURANCE PREMIUM,1280.12,debit,7618.15
2024-04-05,PAYROLL DEPOSIT,7330.72,credit,7291.04
2024-04-05,RENT PAYMENT,677.74,debit,3056.35
2024-04-05,RESTAURANT,908.65,debit,6576.48
2024-04-16,GROCERY STORE,999.78,debit,9089.42
2024-04-17,GROCERY STORE,391.5,debit,1018.41
2024-04-22,RESTAURANT,2442.13,debit,3644.55
2024-04-25,INSURANCE PREMIUM,715.44,debit,9725.47
2024-04-27,ONLINE TRANSFER,899.81,debit,7471.65
2024-05-01,UTILITY BILL,32.67,debit,6777.87
2024-05-01,RESTAURANT,838.69,debit,4068.93
2024-05-01,ONLINE TRANSFER,966.77,debit,507.96
2024-05-05,PAYROLL DEPOSIT,7717.56,credit,10604.41
2024-05-06,SUBSCRIPTION SERVICE,1087.18,debit,11011.07
2024-05-08,SUBSCRIPTION SERVICE,1017.86,debit,5574.91
2024-05-09,UTILITY BILL,1649.54,debit,10635.42
2024-05-10,UTILITY BILL,1603.41,debit,10883.82
2024-05-16,INSURANCE PREMIUM,1752.91,debit,11758.9
2024-05-19,INSURANCE PREMIUM,221.04,debit,2540.32
2024-05-19,ONLINE TRANSFER,1476.77,debit,1173.88
2024-05-19,GROCERY STORE,2059.91,debit,6300.64
2024-05-22,GROCERY STORE,125.16,debit,10028.3
2024-05-24,ATM WITHDRAWAL,129.81,debit,9177.43
2024-05-25,INSURANCE PREMIUM,1781.2,debit,8676.01
2024-06-01,UTILITY BILL,2279.83,debit,6927.77
2024-06-04,SUBSCRIPTION SERVICE,498.7,debit,6464.57
2024-06-05,PAYROLL DEPOSIT,7195.87,credit,8295.87
2024-06-05,ATM WITHDRAWAL,802.82,debit,503.72
2024-06-06,ATM WITHDRAWAL,2143.25,debit,1588.78
2024-06-09,RESTAURANT,557.35,debit,2006.75
2024-06-10,UTILITY BILL,477.21,debit,3884.49
2024-06-21,UTILITY BILL,2478.97,debit,10669.19
2024-06-22,INSURANCE PREMIUM,1874.23,debit,8021.87
2024-06-23,GROCERY STORE,435.03,debit,4395.46
2024-06-25,GROCERY STORE,269.03,debit,3069.38
2024-06-25,INSURANCE PREMIUM,1792.33,debit,8107.34
2024-07-02,RENT PAYMENT,1883.01,debit,11398.84
2024-07-02,SUBSCRIPTION SERVICE,222.08,debit,5480.64
2024-07-03,ATM WITHDRAWAL,109.73,debit,4596.78
2024-07-05,GROCERY STORE,1612.19,debit,7518.68
2024-07-05,PAYROLL DEPOSIT,7171.94,credit,5132.85
2024-07-05,RESTAURANT,2285.1,debit,7692.93
2024-07-08,RESTAURANT,2086.62,debit,7128.47
2024-07-10,SUBSCRIPTION SERVICE,210.47,debit,589.55
2024-07-21,RENT PAYMENT,1501.67,debit,2846.09
2024-07-24,UTILITY BILL,1447.46,debit,8226.19
2024-08-01,UTILITY BILL,1508.4,debit,1462.89
2024-08-01,ATM WITHDRAWAL,975.69,debit,8738.0
2024-08-03,GROCERY STORE,1236.18,debit,10985.45
2024-08-04,SUBSCRIPTION SERVICE,1250.15,debit,6504.73
2024-08-05,PAYROLL DEPOSIT,7739.52,credit,13700.41
2024-08-07,RENT PAYMENT,2264.69,debit,9573.42
2024-08-07,UTILITY BILL,189.37,debit,11058.6
2024-08-12,RENT PAYMENT,124.39,debit,10522.64
2024-08-17,RESTAURANT,534.69,debit,2115.72
2024-08-17,ONLINE TRANSFER,122.54,debit,1099.86
2024-08-18,RESTAURANT,713.03,debit,4559.67
2024-08-18,RESTAURANT,1205.44,debit,8276.56
2024-08-20,RENT PAYMENT,1807.62,debit,7971.17
2024-08-21,ONLINE TRANSFER,1361.44,debit,4969.59
2024-09-03,RESTAURANT,2189.51,debit,7567.68
2024-09-05,PAYROLL DEPOSIT,7789.8,credit,14925.48
2024-09-05,INSURANCE PREMIUM,139.2,debit,7897.03
2024-09-10,UTILITY BILL,2250.06,debit,8173.09
2024-09-12,SUBSCRIPTION SERVICE,1460.41,debit,11025.67
2024-09-13,ATM WITHDRAWAL,1467.62,debit,9073.71
2024-09-14,GROCERY STORE,1084.39,debit,2232.4
2024-09-14,UTILITY BILL,1980.97,debit,9883.93
2024-09-16,RENT PAYMENT,2161.43,debit,8670.24
2024-09-21,UTILITY BILL,2117.63,debit,10636.94
2024-09-22,RESTAURANT,505.25,debit,2594.26
2024-09-23,UTILITY BILL,1084.73,debit,6139.45
2024-09-24,UTILITY BILL,436.69,debit,1855.62
2024-09-24,ATM WITHDRAWAL,1508.08,debit,6882.17
2024-10-02,GROCERY STORE,2109.52,debit,9614.97
2024-10-02,GROCERY STORE,2417.88,debit,4632.07
2024-10-02,GROCERY STORE,1306.79,debit,5156.9
2024-10-03,INSURANCE PREMIUM,2102.79,debit,10579.09
2024-10-05,PAYROLL DEPOSIT,7630.55,credit,9865.72
2024-10-11,ATM WITHDRAWAL,424.93,debit,1248.68
2024-10-12,UTILITY BILL,656.5,debit,9751.09
2024-10-14,ATM WITHDRAWAL,2075.01,debit,10984.8
2024-10-16,UTILITY BILL,1735.64,debit,6244.98
2024-10-18,GROCERY STORE,647.87,debit,9092.24
2024-10-20,ONLINE TRANSFER,715.61,debit,10565.74
2024-10-25,GROCERY STORE,1046.65,debit,2014.58
2024-10-26,ONLINE TRANSFER,1944.42,debit,11326.38
2024-10-26,RESTAURANT,697.47,debit,6985.11
2024-10-26,GROCERY STORE,2054.16,debit,632.88
2024-11-01,ONLINE TRANSFER,1146.27,debit,9156.62
2024-11-01,UTILITY BILL,776.52,debit,8149.29
2024-11-02,UTILITY BILL,2197.78,debit,9773.85
2024-11-05,PAYROLL DEPOSIT,7810.6,credit,4671.86
2024-11-06,GROCERY STORE,354.18,debit,9496.66
2024-11-07,SUBSCRIPTION SERVICE,2271.1,debit,2560.13
2024-11-08,INSURANCE PREMIUM,1493.42,debit,3035.04
2024-11-11,ATM WITHDRAWAL,1437.32,debit,967.15
2024-11-11,RESTAURANT,131.34,debit,4993.58
2024-11-14,INSURANCE PREMIUM,326.19,debit,11876.13
2024-11-15,INSURANCE PREMIUM,2227.54,debit,4181.94
2024-11-16,RESTAURANT,1692.72,debit,7711.66
2024-11-20,GROCERY STORE,740.08,debit,4629.5
2024-11-23,ONLINE TRANSFER,371.32,debit,11802.22
2024-11-23,ONLINE TRANSFER,1248.52,debit,6531.02
2024-12-01,INSURANCE PREMIUM,936.55,debit,2310.12
2024-12-05,PAYROLL DEPOSIT,7617.46,credit,2812.68
2024-12-06,RENT PAYMENT,531.58,debit,8743.18
2024-12-08,ONLINE TRANSFER,131.12,debit,1223.41
2024-12-09,INSURANCE PREMIUM,2192.8,debit,7336.7
2024-12-12,ONLINE TRANSFER,1499.98,debit,1965.96
2024-12-13,INSURANCE PREMIUM,230.31,debit,9223.38
2024-12-13,SUBSCRIPTION SERVICE,1870.11,debit,9947.48
2024-12-14,RESTAURANT,863.7,debit,4428.07
2024-12-14,INSURANCE PREMIUM,2081.23,debit,507.91
2024-12-14,INSURANCE PREMIUM,360.02,debit,8770.34
2024-12-16,RENT PAYMENT,819.28,debit,3645.44
2024-12-17,ATM WITHDRAWAL,2058.21,debit,6218.26
2024-12-18,INSURANCE PREMIUM,1099.76,debit,9331.93
2024-12-22,INSURANCE PREMIUM,1218.13,debit,1028.69
2024-12-26,ATM WITHDRAWAL,1867.91,debit,6508.53
