date,description,amount_usd,type,balance_usd
2024-01-01,GROCERY STORE,161.39,debit,10564.61
2024-01-02,INSURANCE PREMIUM,1816.07,debit,3003.68
2024-01-05,PAYROLL DEPOSIT,9984.89,credit,6428.04
2024-01-06,RENT PAYMENT,1293.94,debit,2790.37
2024-01-06,UTILITY BILL,717.88,debit,6084.37
2024-01-08,SUBSCRIPTION SERVICE,400.49,debit,9244.04
2024-01-10,INSURANCE PREMIUM,2025.49,debit,2559.03
2024-01-12,ONLINE TRANSFER,2365.41,debit,5091.9
2024-01-15,RESTAURANT,473.89,debit,4014.84
2024-01-15,UTILITY BILL,132.77,debit,2375.59
2024-01-18,UTILITY BILL,243.32,debit,10421.06
2024-01-21,ONLINE TRANSFER,1339.11,debit,9652.13
2024-01-22,ONLINE TRANSFER,1446.91,debit,6558.73
2024-01-24,RENT PAYMENT,297.25,debit,2120.46
2024-01-24,ONLINE TRANSFER,1942.18,debit,1865.65
2024-02-01,RESTAURANT,1875.03,debit,6701.28
2024-02-04,INSURANCE PREMIUM,2109.28,debit,7583.36
2024-02-05,PAYROLL DEPOSIT,9678.13,credit,1293.11
2024-02-06,ATM WITHDRAWAL,2027.84,debit,3606.76
2024-02-08,RESTAURANT,1369.05,debit,2668.35
2024-02-11,GROCERY STORE,167.91,debit,5078.24
2024-02-15,INSURANCE PREMIUM,426.75,debit,5759.97
2024-02-16,GROCERY STORE,174.72,debit,4500.11
2024-02-19,RESTAURANT,1383.59,debit,521.98
2024-02-20,UTILITY BILL,29.55,debit,7765.8
2024-02-26,ATM WITHDRAWAL,1391.81,debit,2361.15
2024-03-05,PAYROLL DEPOSIT,9691.69,credit,4416.92
2024-03-05,RESTAURANT,551.94,debit,6062.0
2024-03-06,RENT PAYMENT,265.89,debit,6716.49
2024-03-12,UTILITY BILL,22.03,debit,1355.43
2024-03-17,RESTAURANT,2207.4,debit,6268.42
2024-03-19,RENT PAYMENT,2112.71,debit,11918.85
2024-03-19,UTILITY BILL,1274.03,debit,7802.5
2024-03-20,RESTAURANT,2252.17,debit,8744.31
2024-03-21,INSURANCE PREMIUM,1689.47,debit,10651.79
2024-03-26,RENT PAYMENT,1666.28,debit,9597.67
2024-03-26,RESTAURANT,1096.45,debit,4004.08
2024-03-26,INSURANCE PREMIUM,459.04,debit,5731.07
2024-04-03,SUBSCRIPTION SERVICE,1524.61,debit,11500.01
2024-04-05,PAYROLL DEPOSIT,9761.87,credit,14591.43
2024-04-05,RESTAURANT,1361.72,debit,3937.45
2024-04-06,RESTAURANT,1930.4,debit,7643.45
2024-04-07,UTILITY BILL,2143.63,debit,9852.01
2024-04-08,SUBSCRIPTION SERVICE,461.92,debit,8268.9
2024-04-09,INSURANCE PREMIUM,1893.68,debit,8818.54
2024-04-11,UTILITY BILL,1162.4,debit,6286.43
2024-04-14,UTILITY BILL,1330.32,debit,4241.72
2024-04-14,RENT PAYMENT,1163.49,debit,7401.0
2024-04-16,SUBSCRIPTION SERVICE,976.39,debit,7982.39
2024-04-19,RENT PAYMENT,35.56,debit,10836.82
2024-04-22,GROCERY STORE,1027.03,debit,10800.01
2024-04-24,UTILITY BILL,893.81,debit,7324.34
2024-05-03,SUBSCRIPTION SERVICE,684.93,debit,5964.56
2024-05-05,PAYROLL DEPOSIT,10232.57,credit,12506.72
2024-05-07,INSURANCE PREMIUM,1069.17,debit,11867.32
2024-05-08,ONLINE TRANSFER,1684.48,debit,7725.16
2024-05-09,GROCERY STORE,1914.71,debit,8989.0
2024-05-11,RENT PAYMENT,871.7,debit,3070.43
2024-05-14,RENT PAYMENT,1456.74,debit,7490.04
2024-05-21,ATM WITHDRAWAL,1445.37,debit,1583.31
2024-05-21,INSURANCE PREMIUM,954.64,debit,8503.21
2024-05-24,INSURANCE PREMIUM,1343.99,debit,9282.77
2024-05-24,ATM WITHDRAWAL,1131.58,debit,4042.55
2024-06-05,PAYROLL DEPOSIT,9563.29,credit,11702.58
2024-06-05,UTILITY BILL,2493.16,debit,3869.12
2024-06-06,GROCERY STORE,677.75,debit,4134.43
2024-06-08,INSURANCE PREMIUM,2192.08,debit,4256.67
2024-06-08,RENT PAYMENT,1663.95,debit,6419.85
2024-06-12,GROCERY STORE,426.79,debit,2104.72
2024-06-15,ONLINE TRANSFER,2100.46,debit,6468.36
2024-06-17,ONLINE TRANSFER,1406.69,debit,8384.22
2024-06-18,ONLINE TRANSFER,1025.96,debit,1365.58
2024-06-20,SUBSCRIPTION SERVICE,73.55,debit,544.24
2024-06-20,SUBSCRIPTION SERVICE,781.34,debit,8316.73
2024-06-21,ONLINE TRANSFER,299.11,debit,5813.5
2024-06-23,RESTAURANT,2010.76,debit,9722.8
2024-06-25,RENT PAYMENT,313.3,debit,10707.74
2024-06-27,ATM WITHDRAWAL,531.52,debit,8930.38
2024-07-02,UTILITY BILL,1930.03,debit,506.26
2024-07-03,UTILITY BILL,1392.26,debit,5283.93
2024-07-03,GROCERY STORE,21.57,debit,1028.13
2024-07-05,SUBSCRIPTION SERVICE,1974.99,debit,11024.78
2024-07-05,PAYROLL DEPOSIT,9713.67,credit,6553.91
2024-07-07,ONLINE TRANSFER,1345.91,debit,3405.62
2024-07-09,GROCERY STORE,64.83,debit,6760.19
2024-07-10,RESTAURANT,1554.76,debit,8974.27
2024-07-12,ATM WITHDRAWAL,1216.52,debit,8167.71
2024-07-13,ONLINE TRANSFER,2086.85,debit,9050.4
2024-07-17,ATM WITHDRAWAL,1806.11,debit,9237.38
2024-07-19,RESTAURANT,2189.84,debit,9751.73
2024-07-27,RESTAURANT,56.13,debit,11142.72
2024-08-01,GROCERY STORE,97.45,debit,7756.77
2024-08-01,ONLINE TRANSFER,771.48,debit,11642.68
2024-08-05,PAYROLL DEPOSIT,9659.65,credit,9290.43
2024-08-10,ONLINE TRANSFER,1922.79,debit,2703.19
2024-08-13,SUBSCRIPTION SERVICE,2286.67,debit,10991.06
2024-08-15,ATM WITHDRAWAL,980.76,debit,1616.55
2024-08-16,RENT PAYMENT,1511.6,debit,11288.64
2024-08-17,INSURANCE PREMIUM,1220.19,debit,8150.55
2024-08-19,UTILITY BILL,138.06,debit,3620.91
2024-08-22,RESTAURANT,62.87,debit,11634.77
2024-08-23,ONLINE TRANSFER,1091.34,debit,7049.05
2024-08-24,SUBSCRIPTION SERVICE,2447.29,debit,8147.11
2024-08-24,UTILITY BILL,1336.43,debit,2362.95
2024-08-27,RESTAURANT,1080.76,debit,10718.39
2024-09-01,SUBSCRIPTION SERVICE,782.11,debit,10858.82
2024-09-02,RESTAURANT,1345.26,debit,4094.21
2024-09-02,RESTAURANT,554.33,debit,7804.83
2024-09-05,PAYROLL DEPOSIT,10197.48,credit,8820.77
2024-09-05,INSURANCE PREMIUM,371.57,debit,9448.37
2024-09-06,UTILITY BILL,822.55,debit,4458.22
2024-09-07,ONLINE TRANSFER,1362.14,debit,8374.44
2024-09-07,INSURANCE PREMIUM,829.12,debit,1608.47
2024-09-08,RENT PAYMENT,329.71,debit,591.02
2024-09-13,ATM WITHDRAWAL,943.47,debit,3062.63
2024-09-14,ONLINE TRANSFER,1110.15,debit,838.09
2024-09-17,INSURANCE PREMIUM,2183.16,debit,2074.66
2024-09-17,INSURANCE PREMIUM,1924.93,debit,2618.72
2024-09-18,SUBSCRIPTION SERVICE,2079.48,debit,11648.67
2024-09-20,ATM WITHDRAWAL,428.79,debit,11309.98
2024-10-02,UTILITY BILL,2324.65,debit,9460.03
2024-10-02,ONLINE TRANSFER,1349.46,debit,6774.14
2024-10-05,PAYROLL DEPOSIT,9546.67,credit,11201.16
2024-10-05,ATM WITHDRAWAL,1394.28,debit,2466.15
2024-10-06,RESTAURANT,1551.36,debit,6890.38
2024-10-14,UTILITY BILL,432.24,debit,10032.34
2024-10-15,ONLINE TRANSFER,442.37,debit,10179.53
2024-10-17,RENT PAYMENT,1787.75,debit,4095.22
2024-10-17,RESTAURANT,2309.38,debit,7861.06
2024-10-19,SUBSCRIPTION SERVICE,1246.74,debit,5394.38
2024-10-22,RENT PAYMENT,1652.86,debit,11384.81
2024-10-23,GROCERY STORE,28.24,debit,3365.07
2024-11-01,UTILITY BILL,155.75,debit,11036.72
2024-11-01,SUBSCRIPTION SERVICE,591.2,debit,4710.4
2024-11-05,PAYROLL DEPOSIT,9662.36,credit,14684.98
2024-11-06,GROCERY STORE,571.17,debit,1935.34
2024-11-07,RESTAURANT,110.88,debit,3160.73
2024-11-07,RESTAURANT,1064.79,debit,10549.24
2024-11-12,SUBSCRIPTION SERVICE,2187.14,debit,8915.7
2024-11-14,ONLINE TRANSFER,1131.63,debit,4033.45
2024-11-14,ONLINE TRANSFER,298.09,debit,9578.91
2024-11-14,SUBSCRIPTION SERVICE,514.61,debit,3827.93
2024-11-15,RESTAURANT,904.42,debit,2123.18
2024-11-15,SUBSCRIPTION SERVICE,315.32,debit,7176.68
2024-11-23,GROCERY STORE,920.92,debit,7391.79
2024-11-27,SUBSCRIPTION SERVICE,933.24,debit,1466.38
2024-12-02,RESTAURANT,2317.92,debit,8882.79
2024-12-02,INSURANCE PREMIUM,2342.12,debit,6399.27
2024-12-03,INSURANCE PREMIUM,476.21,debit,8369.12
2024-12-03,GROCERY STORE,271.79,debit,6992.04
2024-12-05,PAYROLL DEPOSIT,9333.23,credit,3814.55
2024-12-12,ATM WITHDRAWAL,470.22,debit,5619.46
2024-12-15,SUBSCRIPTION SERVICE,2034.18,debit,9518.86
2024-12-17,ONLINE TRANSFER,1033.31,debit,10064.92
2024-12-21,ATM WITHDRAWAL,1990.12,debit,6019.07
2024-12-22,RENT PAYMENT,2033.97,debit,6903.39
2024-12-26,SUBSCRIPTION SERVICE,506.82,debit,3780.27
