date,description,amount_usd,type,balance_usd
2024-01-01,SUBSCRIPTION SERVICE,78.37,debit,8096.83
2024-01-05,PAYROLL DEPOSIT,6709.59,credit,1914.8
2024-01-08,RENT PAYMENT,227.45,debit,3355.84
2024-01-11,GROCERY STORE,306.61,debit,2925.74
2024-01-11,SUBSCRIPTION SERVICE,1265.39,debit,10561.65
2024-01-19,ONLINE TRANSFER,1072.25,debit,10077.64
2024-01-19,GROCERY STORE,2412.02,debit,4770.06
2024-01-19,INSURANCE PREMIUM,151.62,debit,4016.42
2024-01-27,RENT PAYMENT,1852.68,debit,10752.99
2024-02-01,INSURANCE PREMIUM,491.2,debit,6994.47
2024-02-01,SUBSCRIPTION SERVICE,1733.67,debit,9542.0
2024-02-05,ONLINE TRANSFER,373.12,debit,11496.55
2024-02-05,PAYROLL DEPOSIT,6837.02,credit,9721.3
2024-02-07,SUBSCRIPTION SERVICE,1745.66,debit,4542.67
2024-02-07,SUBSCRIPTION SERVICE,2040.11,debit,11689.93
2024-02-07,ATM WITHDRAWAL,1594.79,debit,1973.57
2024-02-10,UTILITY BILL,1547.57,debit,3750.8
2024-02-18,INSURANCE PREMIUM,1626.96,debit,4015.78
2024-02-18,GROCERY STORE,2365.02,debit,5593.27
2024-02-18,RESTAURANT,1629.39,debit,10962.53
2024-02-22,UTILITY BILL,544.99,debit,677.3
2024-02-23,INSURANCE PREMIUM,1140.22,debit,8556.67
2024-02-24,UTILITY BILL,183.8,debit,10670.13
2024-02-25,ATM WITHDRAWAL,2331.2,debit,8837.23
2024-02-27,ATM WITHDRAWAL,138.35,debit,11411.3
2024-03-02,INSURANCE PREMIUM,1463.89,debit,956.19
2024-03-02,GROCERY STORE,470.78,debit,3966.38
2024-03-03,SUBSCRIPTION SERVICE,338.39,debit,7203.32
2024-03-05,PAYROLL DEPOSIT,6661.29,credit,8726.71
2024-03-07,UTILITY BILL,937.78,debit,6769.26
2024-03-08,RESTAURANT,1246.9,debit,4202.61
2024-03-10,ATM WITHDRAWAL,2340.74,debit,6431.47
2024-03-15,UTILITY BILL,1089.82,debit,5170.35
2024-03-18,RESTAURANT,546.25,debit,5172.24
2024-03-21,SUBSCRIPTION SERVICE,782.36,debit,4035.05
2024-03-24,UTILITY BILL,297.77,debit,11954.14
2024-03-27,RESTAURANT,1019.95,debit,2544.1
2024-03-27,ATM WITHDRAWAL,2245.85,debit,9605.78
2024-04-01,INSURANCE PREMIUM,1857.1,debit,10282.77
2024-04-02,SUBSCRIPTION SERVICE,1330.97,debit,7769.52
2024-04-02,RESTAURANT,1115.07,debit,9996.22
2024-04-05,PAYROLL DEPOSIT,7093.68,credit,5744.86
2024-04-10,SUBSCRIPTION SERVICE,879.06,debit,796.78
2024-04-10,SUBSCRIPTION SERVICE,2066.74,debit,9399.46
2024-04-12,GROCERY STORE,905.3,debit,8477.69
2024-04-16,SUBSCRIPTION SERVICE,191.59,debit,3733.27
2024-04-18,INSURANCE PREMIUM,986.53,debit,11504.17
2024-04-18,UTILITY BILL,187.4,debit,11711.41
2024-04-23,ONLINE TRANSFER,441.56,debit,4028.66
2024-04-25,ONLINE TRANSFER,787.7,debit,9191.5
2024-04-25,ONLINE TRANSFER,141.72,debit,2295.71
2024-05-01,SUBSCRIPTION SERVICE,1618.65,debit,3902.25
2024-05-02,ATM WITHDRAWAL,1756.65,debit,5822.35
2024-05-03,RESTAURANT,1735.2,debit,3287.07
2024-05-03,SUBSCRIPTION SERVICE,2431.51,debit,9019.83
2024-05-05,PAYROLL DEPOSIT,7056.15,credit,11284.71
2024-05-13,SUBSCRIPTION SERVICE,1169.85,debit,7263.39
2024-05-20,UTILITY BILL,807.77,debit,6198.34
2024-05-22,UTILITY BILL,1608.66,debit,10039.6
2024-05-22,UTILITY BILL,1324.68,debit,9008.01
2024-05-24,UTILITY BILL,1355.64,debit,1374.24
2024-06-02,ATM WITHDRAWAL,871.93,debit,5539.14
2024-06-02,ONLINE TRANSFER,278.74,debit,5913.7
2024-06-04,ATM WITHDRAWAL,707.67,debit,9326.03
2024-06-05,PAYROLL DEPOSIT,7103.59,credit,2692.71
2024-06-06,SUBSCRIPTION SERVICE,1510.8,debit,8770.61
2024-06-06,SUBSCRIPTION SERVICE,2235.72,debit,7882.26
