date,description,amount_usd,type,balance_usd
2024-01-01,ONLINE TRANSFER,1594.64,debit,11103.99
2024-01-05,PAYROLL DEPOSIT,9917.89,credit,1332.91
2024-01-05,UTILITY BILL,1065.84,debit,4353.45
2024-01-06,RESTAURANT,1426.52,debit,8514.84
2024-01-09,INSURANCE PREMIUM,1169.43,debit,8927.39
2024-01-11,SUBSCRIPTION SERVICE,583.65,debit,8990.5
2024-01-15,GROCERY STORE,1497.78,debit,6618.13
2024-01-21,RENT PAYMENT,2114.45,debit,7288.34
2024-01-22,ATM WITHDRAWAL,292.65,debit,942.19
2024-01-22,RENT PAYMENT,2296.06,debit,9218.82
2024-01-25,GROCERY STORE,146.82,debit,2766.35
2024-01-25,GROCERY STORE,619.39,debit,11141.83
2024-01-25,ATM WITHDRAWAL,2003.28,debit,4653.55
2024-02-03,ATM WITHDRAWAL,1448.74,debit,3659.87
2024-02-05,PAYROLL DEPOSIT,10022.96,credit,10760.83
2024-02-06,ONLINE TRANSFER,2481.29,debit,766.34
2024-02-07,RENT PAYMENT,2273.96,debit,7361.19
2024-02-08,RENT PAYMENT,2399.37,debit,1583.45
2024-02-17,ATM WITHDRAWAL,486.46,debit,9671.1
2024-02-20,UTILITY BILL,296.95,debit,3248.51
2024-02-21,RESTAURANT,871.68,debit,10674.26
2024-02-25,RESTAURANT,2064.42,debit,9131.86
2024-03-01,RENT PAYMENT,2019.19,debit,4455.38
2024-03-02,INSURANCE PREMIUM,2104.42,debit,4873.5
2024-03-03,GROCERY STORE,1999.5,debit,9973.67
2024-03-05,PAYROLL DEPOSIT,10789.08,credit,6615.47
2024-03-07,SUBSCRIPTION SERVICE,2046.45,debit,2213.35
2024-03-12,GROCERY STORE,1318.46,debit,6202.97
2024-03-14,RESTAURANT,1393.94,debit,8284.32
2024-03-15,UTILITY BILL,1202.06,debit,10871.59
2024-03-18,ONLINE TRANSFER,1587.16,debit,5460.97
2024-03-20,ATM WITHDRAWAL,745.54,debit,11477.44
2024-03-27,UTILITY BILL,1469.81,debit,4228.06
2024-04-01,UTILITY BILL,451.02,debit,5379.62
2024-04-01,SUBSCRIPTION SERVICE,948.89,debit,5366.55
2024-04-04,SUBSCRIPTION SERVICE,992.79,debit,662.33
2024-04-05,GROCERY STORE,1071.26,debit,3191.48
2024-04-05,PAYROLL DEPOSIT,10201.7,credit,12603.16
2024-04-06,UTILITY BILL,1051.02,debit,2797.66
2024-04-10,RESTAURANT,2308.91,debit,7373.7
2024-04-12,RENT PAYMENT,1907.41,debit,3459.27
2024-04-14,INSURANCE PREMIUM,616.44,debit,9586.15
2024-04-19,RESTAURANT,1727.82,debit,8533.18
2024-04-21,INSURANCE PREMIUM,356.57,debit,2644.49
2024-04-22,SUBSCRIPTION SERVICE,640.45,debit,1597.89
2024-04-25,ONLINE TRANSFER,1323.78,debit,6378.39
2024-04-27,RENT PAYMENT,2117.72,debit,8179.71
2024-05-02,UTILITY BILL,2370.15,debit,11451.09
2024-05-05,PAYROLL DEPOSIT,10873.24,credit,7101.57
2024-05-05,RESTAURANT,285.53,debit,3436.54
2024-05-08,ATM WITHDRAWAL,1808.34,debit,9947.32
2024-05-08,UTILITY BILL,293.29,debit,4309.21
2024-05-08,INSURANCE PREMIUM,1177.06,debit,7473.35
2024-05-08,GROCERY STORE,785.27,debit,4457.8
2024-05-09,GROCERY STORE,380.22,debit,7489.78
2024-05-14,GROCERY STORE,790.7,debit,873.59
2024-05-14,RENT PAYMENT,1391.38,debit,9532.48
2024-05-19,SUBSCRIPTION SERVICE,917.29,debit,4767.48
2024-05-19,RESTAURANT,715.38,debit,3135.25
2024-05-20,UTILITY BILL,1650.78,debit,7977.45
2024-05-22,RESTAURANT,1013.83,debit,4712.08
2024-05-23,RENT PAYMENT,2295.86,debit,1937.99
2024-05-25,INSURANCE PREMIUM,1112.97,debit,8282.04
2024-06-02,GROCERY STORE,1720.48,debit,10341.17
2024-06-03,ATM WITHDRAWAL,2026.07,debit,10961.57
2024-06-05,PAYROLL DEPOSIT,10499.33,credit,11478.82
2024-06-08,SUBSCRIPTION SERVICE,1219.44,debit,8299.34
2024-06-17,RESTAURANT,2145.94,debit,6356.19
2024-06-18,UTILITY BILL,2372.83,debit,11265.47
2024-06-19,RESTAURANT,2240.34,debit,6495.38
2024-06-19,RESTAURANT,1624.3,debit,3360.41
2024-06-20,INSURANCE PREMIUM,370.31,debit,7565.41
2024-06-23,ATM WITHDRAWAL,578.06,debit,9648.77
2024-06-24,RENT PAYMENT,986.77,debit,9495.98
2024-06-26,GROCERY STORE,1833.26,debit,6125.48
2024-06-27,UTILITY BILL,815.32,debit,5192.0
2024-07-02,GROCERY STORE,910.28,debit,6996.12
2024-07-04,RENT PAYMENT,34.58,debit,9425.31
2024-07-05,PAYROLL DEPOSIT,10738.26,credit,3178.68
2024-07-09,RESTAURANT,1004.73,debit,10848.76
2024-07-09,UTILITY BILL,945.44,debit,2759.71
2024-07-12,ATM WITHDRAWAL,1117.78,debit,8313.07
2024-07-15,SUBSCRIPTION SERVICE,1228.56,debit,5583.82
2024-07-21,ONLINE TRANSFER,878.72,debit,7340.85
2024-07-22,ONLINE TRANSFER,699.93,debit,1087.86
2024-07-25,INSURANCE PREMIUM,1949.47,debit,1809.95
2024-08-04,UTILITY BILL,1350.44,debit,8821.42
2024-08-05,PAYROLL DEPOSIT,10277.5,credit,12296.83
2024-08-06,GROCERY STORE,695.06,debit,7452.75
2024-08-09,RESTAURANT,1867.04,debit,4061.3
2024-08-12,RESTAURANT,1976.24,debit,6729.59
2024-08-14,SUBSCRIPTION SERVICE,1704.96,debit,3922.37
2024-08-19,SUBSCRIPTION SERVICE,1396.28,debit,893.47
2024-08-20,INSURANCE PREMIUM,137.13,debit,7958.6
2024-08-21,ATM WITHDRAWAL,1267.44,debit,5704.77
2024-08-21,RESTAURANT,697.39,debit,8375.71
2024-08-24,ATM WITHDRAWAL,2203.63,debit,2456.16
2024-08-26,UTILITY BILL,130.74,debit,10719.66
2024-09-05,PAYROLL DEPOSIT,10748.67,credit,10310.43
2024-09-05,SUBSCRIPTION SERVICE,1877.73,debit,7313.88
2024-09-06,RESTAURANT,1850.93,debit,7402.68
2024-09-08,ONLINE TRANSFER,1627.08,debit,5426.72
2024-09-10,ATM WITHDRAWAL,268.32,debit,3312.52
2024-09-10,RENT PAYMENT,389.27,debit,1633.21
2024-09-11,INSURANCE PREMIUM,169.06,debit,6773.16
2024-09-14,UTILITY BILL,1628.31,debit,8566.26
2024-09-15,RENT PAYMENT,134.51,debit,766.05
2024-09-16,RENT PAYMENT,197.74,debit,10520.5
2024-09-17,RESTAURANT,1050.03,debit,603.93
2024-09-19,RENT PAYMENT,220.37,debit,8535.62
2024-09-21,RENT PAYMENT,916.92,debit,3214.53
2024-09-22,GROCERY STORE,1931.95,debit,9012.67
2024-09-23,UTILITY BILL,2206.08,debit,8229.36
2024-09-25,UTILITY BILL,1814.69,debit,7827.51
2024-10-02,ONLINE TRANSFER,1410.36,debit,10520.66
2024-10-02,UTILITY BILL,2207.74,debit,7217.62
2024-10-05,PAYROLL DEPOSIT,9988.69,credit,1704.96
2024-10-06,INSURANCE PREMIUM,873.41,debit,4979.08
2024-10-11,UTILITY BILL,1726.48,debit,8270.89
2024-10-11,RESTAURANT,1469.94,debit,5109.11
2024-10-11,GROCERY STORE,1332.13,debit,1430.66
2024-10-12,ATM WITHDRAWAL,278.41,debit,2991.95
2024-10-14,GROCERY STORE,1990.25,debit,8219.86
2024-10-16,ONLINE TRANSFER,917.28,debit,11249.51
2024-10-17,INSURANCE PREMIUM,1521.66,debit,2130.33
2024-10-17,INSURANCE PREMIUM,1880.21,debit,10234.26
2024-10-22,GROCERY STORE,1152.74,debit,5487.57
2024-10-23,UTILITY BILL,1563.1,debit,9683.3
2024-10-23,UTILITY BILL,1508.1,debit,5715.47
2024-10-26,SUBSCRIPTION SERVICE,214.05,debit,5550.69
2024-11-01,RESTAURANT,299.48,debit,5062.99
