date,description,amount_usd,type,balance_usd
2024-01-03,RESTAURANT,1883.95,debit,9515.83
2024-01-04,GROCERY STORE,954.98,debit,8661.55
2024-01-05,PAYROLL DEPOSIT,8404.22,credit,14765.85
2024-01-05,RENT PAYMENT,680.56,debit,3520.41
2024-01-10,GROCERY STORE,701.39,debit,10476.81
2024-01-12,UTILITY BILL,95.29,debit,5143.76
2024-01-16,ONLINE TRANSFER,2457.77,debit,4086.87
2024-01-16,ONLINE TRANSFER,2246.44,debit,6339.23
2024-01-19,ONLINE TRANSFER,384.12,debit,7513.01
2024-01-23,RENT PAYMENT,1895.74,debit,1530.17
2024-01-24,INSURANCE PREMIUM,1261.37,debit,3205.64
2024-01-26,SUBSCRIPTION SERVICE,1908.17,debit,6992.18
2024-02-02,GROCERY STORE,35.21,debit,11682.84
2024-02-05,PAYROLL DEPOSIT,8013.16,credit,11656.98
2024-02-07,SUBSCRIPTION SERVICE,2460.97,debit,1404.19
2024-02-07,GROCERY STORE,2376.05,debit,938.4
2024-02-09,GROCERY STORE,1813.31,debit,11736.14
2024-02-11,GROCERY STORE,1088.55,debit,8132.57
2024-02-12,RESTAURANT,1477.06,debit,9937.42
2024-02-13,RESTAURANT,1266.55,debit,2045.49
2024-02-16,UTILITY BILL,254.11,debit,11207.1
2024-02-22,RENT PAYMENT,168.19,debit,7158.8
2024-02-22,ATM WITHDRAWAL,1561.76,debit,11312.68
2024-02-23,RESTAURANT,1288.77,debit,8817.9
2024-02-24,GROCERY STORE,280.04,debit,10720.87
2024-02-27,ONLINE TRANSFER,2178.02,debit,6489.32
2024-03-05,GROCERY STORE,1513.62,debit,1264.29
2024-03-05,PAYROLL DEPOSIT,7903.24,credit,10810.33
2024-03-05,RENT PAYMENT,1453.25,debit,9223.64
2024-03-06,UTILITY BILL,2053.87,debit,10881.4
2024-03-08,UTILITY BILL,1843.71,debit,1738.82
2024-03-11,RESTAURANT,2295.78,debit,5287.3
2024-03-12,INSURANCE PREMIUM,2109.28,debit,11917.88
2024-03-14,INSURANCE PREMIUM,746.12,debit,6136.21
2024-03-20,ATM WITHDRAWAL,1244.13,debit,2754.34
2024-03-25,ATM WITHDRAWAL,679.84,debit,4322.29
2024-03-26,INSURANCE PREMIUM,806.15,debit,8542.64
2024-03-27,SUBSCRIPTION SERVICE,1496.18,debit,11640.5
2024-04-04,INSURANCE PREMIUM,82.15,debit,7055.24
2024-04-04,RESTAURANT,850.23,debit,9747.08
2024-04-05,PAYROLL DEPOSIT,7944.15,credit,13722.76
2024-04-07,INSURANCE PREMIUM,102.76,debit,1840.2
2024-04-08,RENT PAYMENT,165.88,debit,10277.9
2024-04-10,GROCERY STORE,2226.84,debit,11851.08
2024-04-12,INSURANCE PREMIUM,2064.76,debit,656.31
2024-04-16,ONLINE TRANSFER,1364.24,debit,2845.83
2024-04-18,ONLINE TRANSFER,2239.25,debit,6168.37
2024-04-25,INSURANCE PREMIUM,744.13,debit,7497.36
2024-04-25,RESTAURANT,2475.27,debit,5288.06
2024-04-25,UTILITY BILL,864.01,debit,11794.68
2024-04-26,ATM WITHDRAWAL,1586.53,debit,11805.04
2024-04-27,GROCERY STORE,909.85,debit,2559.27
2024-05-05,PAYROLL DEPOSIT,8474.03,credit,14513.25
2024-05-06,GROCERY STORE,2163.1,debit,3954.96
2024-05-09,ATM WITHDRAWAL,820.3,debit,11788.16
2024-05-10,ATM WITHDRAWAL,2232.81,debit,7844.18
2024-05-11,RESTAURANT,936.62,debit,7018.27
2024-05-17,RESTAURANT,424.2,debit,3752.37
