date,description,amount_usd,type,balance_usd
2024-01-01,INSURANCE PREMIUM,444.58,debit,4451.12
2024-01-01,RESTAURANT,234.46,debit,10355.2
2024-01-02,RENT PAYMENT,1453.74,debit,6856.69
2024-01-03,SUBSCRIPTION SERVICE,1839.02,debit,6298.49
2024-01-04,SUBSCRIPTION SERVICE,2158.25,debit,2989.09
2024-01-05,PAYROLL DEPOSIT,3306.87,credit,12923.12
2024-01-06,GROCERY STORE,1739.04,debit,5176.11
2024-01-10,ONLINE TRANSFER,1517.02,debit,9579.79
2024-01-10,INSURANCE PREMIUM,1845.72,debit,3336.52
2024-01-10,INSURANCE PREMIUM,2450.86,debit,960.67
2024-01-15,UTILITY BILL,1142.05,debit,3265.88
2024-01-19,RESTAURANT,349.13,debit,3901.59
2024-01-22,INSURANCE PREMIUM,1337.18,debit,6011.6
2024-01-22,RENT PAYMENT,2286.11,debit,10829.9
2024-01-23,SUBSCRIPTION SERVICE,2095.73,debit,3710.47
2024-01-24,ATM WITHDRAWAL,1096.94,debit,3057.68
2024-02-01,ATM WITHDRAWAL,1574.49,debit,8594.87
2024-02-01,GROCERY STORE,2153.75,debit,1313.03
2024-02-01,ATM WITHDRAWAL,1336.68,debit,3910.78
2024-02-04,ONLINE TRANSFER,1751.18,debit,7543.76
2024-02-05,PAYROLL DEPOSIT,3482.27,credit,2270.21
2024-02-05,GROCERY STORE,2441.52,debit,5833.25
2024-02-06,UTILITY BILL,1410.68,debit,9396.12
2024-02-07,UTILITY BILL,1629.62,debit,8979.87
2024-02-12,ATM WITHDRAWAL,2222.19,debit,1776.12
2024-02-14,RENT PAYMENT,2453.5,debit,3244.28
2024-02-16,ONLINE TRANSFER,421.27,debit,5781.75
2024-02-18,RESTAURANT,1973.48,debit,1431.03
2024-02-19,ATM WITHDRAWAL,1844.69,debit,1130.33
2024-02-21,ATM WITHDRAWAL,454.66,debit,6926.09
2024-02-23,RENT PAYMENT,2188.01,debit,5161.64
2024-02-25,ATM WITHDRAWAL,1174.08,debit,970.05
2024-03-01,UTILITY BILL,1186.01,debit,6616.9
2024-03-03,GROCERY STORE,747.06,debit,11650.11
2024-03-05,RENT PAYMENT,704.34,debit,8516.44
2024-03-05,PAYROLL DEPOSIT,3518.18,credit,13195.84
2024-03-09,INSURANCE PREMIUM,707.32,debit,1228.75
2024-03-11,RESTAURANT,814.75,debit,10826.23
2024-03-12,SUBSCRIPTION SERVICE,393.24,debit,2848.95
2024-03-13,ONLINE TRANSFER,1140.91,debit,4733.68
2024-03-15,UTILITY BILL,218.82,debit,10826.38
2024-03-17,UTILITY BILL,487.12,debit,10665.76
2024-03-17,ONLINE TRANSFER,2396.48,debit,1384.89
2024-03-26,ATM WITHDRAWAL,1141.98,debit,6266.68
2024-04-02,GROCERY STORE,387.88,debit,3770.39
2024-04-04,SUBSCRIPTION SERVICE,942.32,debit,3813.68
2024-04-05,ONLINE TRANSFER,472.06,debit,2516.63
2024-04-05,PAYROLL DEPOSIT,3445.83,credit,2848.38
2024-04-07,ATM WITHDRAWAL,1444.82,debit,5570.22
2024-04-08,ONLINE TRANSFER,445.91,debit,3490.09
2024-04-13,INSURANCE PREMIUM,1120.77,debit,7913.87
2024-04-16,ATM WITHDRAWAL,1225.65,debit,8157.34
2024-04-17,SUBSCRIPTION SERVICE,1155.86,debit,7023.39
2024-04-18,ONLINE TRANSFER,488.87,debit,753.42
2024-04-18,ATM WITHDRAWAL,1041.0,debit,4442.11
2024-04-19,RENT PAYMENT,1554.2,debit,2349.08
2024-04-22,RENT PAYMENT,419.91,debit,1844.55
2024-04-23,RESTAURANT,2090.67,debit,6475.64
2024-05-05,PAYROLL DEPOSIT,3386.89,credit,3872.18
2024-05-11,ATM WITHDRAWAL,2445.5,debit,2201.36
2024-05-12,ONLINE TRANSFER,2424.62,debit,9172.86
2024-05-13,SUBSCRIPTION SERVICE,1358.87,debit,2369.87
2024-05-14,ONLINE TRANSFER,321.3,debit,786.64
2024-05-15,SUBSCRIPTION SERVICE,1925.93,debit,11399.57
2024-05-15,RENT PAYMENT,2002.95,debit,8878.25
2024-05-16,ATM WITHDRAWAL,1625.17,debit,3898.9
2024-05-26,ATM WITHDRAWAL,407.01,debit,11656.73
2024-06-05,PAYROLL DEPOSIT,3576.52,credit,5741.58
2024-06-07,RESTAURANT,1957.58,debit,9321.59
2024-06-08,GROCERY STORE,2272.95,debit,4652.25
2024-06-11,RESTAURANT,75.92,debit,6691.74
2024-06-15,SUBSCRIPTION SERVICE,1699.12,debit,11512.67
2024-06-16,GROCERY STORE,1528.21,debit,2744.22
2024-06-16,SUBSCRIPTION SERVICE,2252.43,debit,2103.37
2024-06-21,INSURANCE PREMIUM,502.24,debit,4154.21
2024-06-24,UTILITY BILL,784.04,debit,5118.74
2024-06-25,RESTAURANT,1126.01,debit,1563.53
2024-07-01,ATM WITHDRAWAL,183.97,debit,11541.1
2024-07-02,ONLINE TRANSFER,1047.99,debit,6891.86
2024-07-03,ATM WITHDRAWAL,784.05,debit,5624.12
2024-07-04,INSURANCE PREMIUM,1826.94,debit,5263.23
2024-07-05,SUBSCRIPTION SERVICE,576.81,debit,9599.02
2024-07-05,PAYROLL DEPOSIT,3310.8,credit,12953.26
2024-07-05,INSURANCE PREMIUM,239.35,debit,5208.8
2024-07-08,INSURANCE PREMIUM,2013.14,debit,3819.29
2024-07-10,INSURANCE PREMIUM,944.62,debit,3773.48
2024-07-10,ONLINE TRANSFER,1393.59,debit,985.68
2024-07-18,RENT PAYMENT,514.16,debit,10071.26
2024-07-19,UTILITY BILL,376.23,debit,3987.16
2024-07-19,ONLINE TRANSFER,2089.77,debit,3995.02
2024-07-19,UTILITY BILL,554.92,debit,10709.76
2024-08-05,PAYROLL DEPOSIT,3312.88,credit,5202.37
2024-08-05,ATM WITHDRAWAL,140.81,debit,3854.14
2024-08-09,ATM WITHDRAWAL,1461.04,debit,7004.11
2024-08-14,RENT PAYMENT,1368.41,debit,10533.1
2024-08-14,RENT PAYMENT,906.32,debit,1108.22
2024-08-15,ONLINE TRANSFER,1577.43,debit,5974.47
2024-08-16,RESTAURANT,90.54,debit,9294.26
2024-08-17,UTILITY BILL,1294.39,debit,9314.09
2024-08-17,UTILITY BILL,1641.46,debit,10765.9
2024-08-17,SUBSCRIPTION SERVICE,2485.95,debit,1267.34
2024-08-20,UTILITY BILL,945.54,debit,8929.01
2024-08-20,INSURANCE PREMIUM,464.84,debit,10928.12
2024-08-21,GROCERY STORE,2116.29,debit,2372.74
2024-08-23,ATM WITHDRAWAL,1060.39,debit,10989.2
2024-08-25,GROCERY STORE,382.42,debit,5802.01
2024-08-25,RENT PAYMENT,1916.43,debit,7385.77
2024-09-05,PAYROLL DEPOSIT,3543.76,credit,10589.54
2024-09-07,UTILITY BILL,1345.36,debit,4543.74
2024-09-10,RENT PAYMENT,51.99,debit,6458.96
2024-09-12,SUBSCRIPTION SERVICE,883.56,debit,8447.08
2024-09-12,ATM WITHDRAWAL,447.07,debit,4003.87
2024-09-13,UTILITY BILL,571.45,debit,10353.37
2024-09-13,UTILITY BILL,2050.73,debit,11119.21
2024-09-18,RENT PAYMENT,2046.26,debit,10731.85
2024-09-21,ONLINE TRANSFER,1719.9,debit,8415.99
2024-09-23,ATM WITHDRAWAL,1951.44,debit,5237.94
2024-09-25,UTILITY BILL,1055.02,debit,11034.36
2024-09-27,RESTAURANT,2082.3,debit,9643.73
2024-09-27,RENT PAYMENT,274.0,debit,2277.38
2024-10-02,GROCERY STORE,1183.32,debit,10948.09
2024-10-05,PAYROLL DEPOSIT,3308.88,credit,4172.04
2024-10-06,RENT PAYMENT,2140.74,debit,9479.22
2024-10-11,UTILITY BILL,212.78,debit,9408.96
2024-10-12,INSURANCE PREMIUM,125.44,debit,1739.9
2024-10-16,ATM WITHDRAWAL,92.56,debit,2173.91
2024-10-22,RESTAURANT,1477.26,debit,2800.28
2024-10-24,GROCERY STORE,184.29,debit,8177.24
2024-10-25,RESTAURANT,342.94,debit,1403.96
2024-10-25,UTILITY BILL,1960.28,debit,11081.13
2024-10-26,ONLINE TRANSFER,2373.0,debit,4500.12
2024-11-01,RESTAURANT,1030.79,debit,9256.21
2024-11-05,PAYROLL DEPOSIT,3470.37,credit,8068.73
2024-11-05,ATM WITHDRAWAL,326.57,debit,1768.64
2024-11-06,RESTAURANT,1795.21,debit,11589.03
2024-11-14,RENT PAYMENT,2256.12,debit,6676.95
2024-11-18,SUBSCRIPTION SERVICE,1690.34,debit,1734.23
2024-11-19,ATM WITHDRAWAL,2453.63,debit,5377.06
2024-11-20,UTILITY BILL,2312.1,debit,11085.49
2024-11-22,UTILITY BILL,2052.57,debit,9277.31
2024-11-24,SUBSCRIPTION SERVICE,928.83,debit,7277.88
2024-12-03,RESTAURANT,1393.71,debit,3841.78
2024-12-05,PAYROLL DEPOSIT,3306.67,credit,11671.83
2024-12-05,INSURANCE PREMIUM,488.19,debit,1300.51
2024-12-08,ONLINE TRANSFER,1723.88,debit,10172.54
2024-12-09,UTILITY BILL,1003.0,debit,6510.62
2024-12-11,INSURANCE PREMIUM,723.36,debit,7404.48
2024-12-13,RENT PAYMENT,180.48,debit,11714.89
2024-12-13,GROCERY STORE,223.97,debit,6177.7
2024-12-15,GROCERY STORE,2496.83,debit,6153.96
2024-12-17,SUBSCRIPTION SERVICE,2348.92,debit,4725.58
2024-12-21,UTILITY BILL,1858.75,debit,10762.92
2024-12-22,UTILITY BILL,315.66,debit,5040.33
2024-12-26,ATM WITHDRAWAL,516.65,debit,10206.34
