date,description,amount_usd,type,balance_usd
2024-01-04,UTILITY BILL,1391.17,debit,6647.18
2024-01-05,PAYROLL DEPOSIT,4013.94,credit,7726.42
2024-01-07,GROCERY STORE,803.0,debit,11193.37
2024-01-13,INSURANCE PREMIUM,516.29,debit,1582.36
2024-01-14,ATM WITHDRAWAL,2469.85,debit,4593.38
2024-01-14,SUBSCRIPTION SERVICE,2453.05,debit,4715.02
2024-01-15,ONLINE TRANSFER,1462.46,debit,5661.15
2024-01-16,INSURANCE PREMIUM,560.44,debit,11009.34
2024-01-17,UTILITY BILL,2487.35,debit,10750.94
2024-01-17,INSURANCE PREMIUM,276.32,debit,7361.86
2024-01-18,ONLINE TRANSFER,1374.79,debit,5206.02
2024-01-22,ATM WITHDRAWAL,1027.83,debit,3297.42
2024-01-22,ONLINE TRANSFER,2084.92,debit,5986.24
2024-01-22,ATM WITHDRAWAL,1132.61,debit,2547.1
2024-01-23,GROCERY STORE,1093.02,debit,6163.93
2024-01-27,RENT PAYMENT,284.01,debit,1928.75
2024-02-01,RESTAURANT,1614.64,debit,649.13
2024-02-03,UTILITY BILL,1076.53,debit,6178.14
2024-02-04,UTILITY BILL,984.76,debit,9728.47
2024-02-05,PAYROLL DEPOSIT,3881.72,credit,2241.52
2024-02-10,GROCERY STORE,789.97,debit,7423.59
2024-02-12,RESTAURANT,1992.45,debit,8499.48
2024-02-13,GROCERY STORE,992.07,debit,11747.34
2024-02-17,RESTAURANT,210.67,debit,7560.08
2024-02-18,ATM WITHDRAWAL,684.05,debit,921.26
2024-02-18,RENT PAYMENT,1750.29,debit,1809.03
2024-02-23,GROCERY STORE,621.83,debit,8234.39
2024-02-25,RESTAURANT,1065.55,debit,1886.14
2024-03-02,GROCERY STORE,321.36,debit,6733.0
2024-03-03,ATM WITHDRAWAL,1268.73,debit,4430.08
2024-03-05,PAYROLL DEPOSIT,3918.28,credit,11496.29
2024-03-08,UTILITY BILL,399.81,debit,10282.03
2024-03-10,RENT PAYMENT,820.22,debit,10626.72
2024-03-11,INSURANCE PREMIUM,2261.44,debit,9933.78
2024-03-14,RESTAURANT,1517.32,debit,2272.46
2024-03-18,RENT PAYMENT,1772.54,debit,5166.88
2024-03-19,ATM WITHDRAWAL,1947.45,debit,10757.73
2024-03-20,ONLINE TRANSFER,2083.54,debit,10477.93
