date,description,amount_usd,type,balance_usd
2024-01-05,PAYROLL DEPOSIT,6267.28,credit,5924.72
2024-01-09,INSURANCE PREMIUM,1851.58,debit,6525.82
2024-01-09,RENT PAYMENT,1281.69,debit,8333.03
2024-01-13,UTILITY BILL,1790.81,debit,6195.66
2024-01-15,RESTAURANT,1655.79,debit,11025.32
2024-01-16,UTILITY BILL,2312.29,debit,554.5
2024-01-17,GROCERY STORE,2278.44,debit,1634.48
2024-01-17,RENT PAYMENT,2233.04,debit,8692.72
2024-01-23,GROCERY STORE,132.18,debit,4887.12
2024-02-05,PAYROLL DEPOSIT,6232.95,credit,3478.81
2024-02-06,SUBSCRIPTION SERVICE,184.92,debit,6674.81
2024-02-06,GROCERY STORE,1573.81,debit,5047.89
2024-02-07,SUBSCRIPTION SERVICE,339.64,debit,8429.24
2024-02-10,ONLINE TRANSFER,528.09,debit,10604.83
2024-02-10,RESTAURANT,2045.48,debit,6114.49
2024-02-11,ONLINE TRANSFER,2207.22,debit,5362.67
2024-02-13,INSURANCE PREMIUM,955.29,debit,10190.29
2024-02-14,ONLINE TRANSFER,1034.82,debit,617.62
2024-02-15,RENT PAYMENT,2359.89,debit,3449.74
2024-02-17,RESTAURANT,942.02,debit,10134.55
2024-02-18,INSURANCE PREMIUM,726.32,debit,3794.05
2024-02-24,ONLINE TRANSFER,289.06,debit,1873.11
2024-02-24,GROCERY STORE,406.7,debit,7385.64
2024-02-26,UTILITY BILL,1601.24,debit,1825.7
2024-03-01,RENT PAYMENT,1116.22,debit,9344.96
2024-03-01,GROCERY STORE,1183.01,debit,1757.45
2024-03-03,RESTAURANT,1101.15,debit,4765.37
2024-03-05,PAYROLL DEPOSIT,6544.97,credit,13376.37
2024-03-06,UTILITY BILL,1911.1,debit,9773.7
2024-03-10,GROCERY STORE,1430.63,debit,11408.78
2024-03-12,RESTAURANT,114.32,debit,4962.73
2024-03-19,ATM WITHDRAWAL,2151.53,debit,3384.22
2024-03-22,SUBSCRIPTION SERVICE,517.95,debit,6459.59
2024-03-26,RESTAURANT,1926.0,debit,8836.47
2024-04-05,RENT PAYMENT,1815.72,debit,4199.05
2024-04-05,PAYROLL DEPOSIT,6134.54,credit,7468.5
2024-04-07,SUBSCRIPTION SERVICE,192.07,debit,3326.43
2024-04-09,INSURANCE PREMIUM,962.49,debit,11388.44
2024-04-12,UTILITY BILL,578.58,debit,7712.96
2024-04-16,INSURANCE PREMIUM,1304.76,debit,700.81
2024-04-22,ONLINE TRANSFER,1401.0,debit,2148.68
2024-04-25,ATM WITHDRAWAL,1651.87,debit,5547.02
2024-04-27,ATM WITHDRAWAL,160.65,debit,8374.77
2024-05-02,ATM WITHDRAWAL,2450.73,debit,7822.02
2024-05-05,PAYROLL DEPOSIT,6047.61,credit,13621.27
2024-05-05,SUBSCRIPTION SERVICE,2344.28,debit,7915.09
2024-05-09,GROCERY STORE,965.41,debit,6971.18
2024-05-10,RESTAURANT,1910.2,debit,904.75
2024-05-10,RESTAURANT,1713.55,debit,7545.0
2024-05-14,ATM WITHDRAWAL,575.12,debit,3798.93
2024-05-19,ONLINE TRANSFER,1720.31,debit,4947.82
2024-05-22,UTILITY BILL,69.09,debit,9975.98
2024-05-23,INSURANCE PREMIUM,1926.36,debit,1875.88
2024-05-24,RENT PAYMENT,2408.34,debit,4967.2
2024-05-26,SUBSCRIPTION SERVICE,2300.18,debit,2261.09
2024-06-01,INSURANCE PREMIUM,2017.52,debit,2155.81
2024-06-03,INSURANCE PREMIUM,350.12,debit,6594.27
2024-06-05,PAYROLL DEPOSIT,6186.33,credit,3244.43
2024-06-06,INSURANCE PREMIUM,1169.52,debit,4384.72
2024-06-09,INSURANCE PREMIUM,1162.24,debit,5701.59
2024-06-10,RESTAURANT,558.06,debit,2696.1
2024-06-15,RESTAURANT,2468.97,debit,1937.78
2024-06-18,SUBSCRIPTION SERVICE,1037.72,debit,10617.76
2024-06-19,ATM WITHDRAWAL,536.09,debit,5166.61
2024-07-02,INSURANCE PREMIUM,146.2,debit,2997.55
2024-07-02,RENT PAYMENT,1655.94,debit,11276.9
2024-07-02,ONLINE TRANSFER,2459.41,debit,8327.25
2024-07-04,INSURANCE PREMIUM,467.18,debit,5594.27
2024-07-05,PAYROLL DEPOSIT,6146.63,credit,13230.49
2024-07-06,RENT PAYMENT,1610.27,debit,7113.3
2024-07-06,INSURANCE PREMIUM,370.5,debit,1749.48
2024-07-07,SUBSCRIPTION SERVICE,764.79,debit,10078.21
2024-07-08,RESTAURANT,2172.71,debit,2001.38
2024-07-10,SUBSCRIPTION SERVICE,1379.55,debit,9285.73
2024-07-11,INSURANCE PREMIUM,949.55,debit,4029.34
2024-07-19,SUBSCRIPTION SERVICE,804.21,debit,11229.73
2024-07-25,RESTAURANT,977.21,debit,8170.43
2024-07-27,RESTAURANT,393.69,debit,4139.64
2024-08-01,ATM WITHDRAWAL,2134.45,debit,4102.88
2024-08-03,GROCERY STORE,2302.03,debit,10498.83
2024-08-05,PAYROLL DEPOSIT,6411.48,credit,11294.45
2024-08-08,UTILITY BILL,1971.67,debit,1486.13
2024-08-16,ATM WITHDRAWAL,523.46,debit,2231.93
2024-08-17,RESTAURANT,782.75,debit,1259.27
2024-08-21,ONLINE TRANSFER,271.72,debit,6961.71
2024-08-23,ATM WITHDRAWAL,1466.95,debit,10024.93
2024-08-23,SUBSCRIPTION SERVICE,859.78,debit,2515.01
2024-09-01,ATM WITHDRAWAL,2328.74,debit,7226.25
2024-09-02,UTILITY BILL,459.54,debit,7676.36
2024-09-05,PAYROLL DEPOSIT,6594.39,credit,3128.24
2024-09-06,RESTAURANT,2404.71,debit,4188.03
2024-09-07,GROCERY STORE,1473.71,debit,11859.39
2024-09-10,INSURANCE PREMIUM,2293.57,debit,1776.18
2024-09-15,INSURANCE PREMIUM,1192.58,debit,5984.12
2024-09-16,ATM WITHDRAWAL,2469.78,debit,10694.64
2024-09-18,UTILITY BILL,1340.12,debit,7610.32
2024-09-22,ONLINE TRANSFER,1731.11,debit,10891.99
2024-09-23,RENT PAYMENT,1412.93,debit,7729.85
2024-09-25,SUBSCRIPTION SERVICE,2367.58,debit,7018.0
2024-09-25,SUBSCRIPTION SERVICE,260.73,debit,952.85
2024-09-26,UTILITY BILL,1666.4,debit,2186.43
2024-09-27,RENT PAYMENT,1129.39,debit,728.35
2024-10-03,GROCERY STORE,1630.52,debit,8555.92
2024-10-05,GROCERY STORE,1562.22,debit,7288.71
2024-10-05,PAYROLL DEPOSIT,6474.3,credit,14282.66
2024-10-06,GROCERY STORE,1234.23,debit,10916.89
2024-10-12,ONLINE TRANSFER,1133.35,debit,5478.92
2024-10-12,SUBSCRIPTION SERVICE,1655.34,debit,4328.57
2024-10-13,ONLINE TRANSFER,2455.45,debit,10899.22
2024-10-17,RENT PAYMENT,925.74,debit,3406.23
2024-10-19,GROCERY STORE,696.63,debit,11943.61
2024-10-23,ATM WITHDRAWAL,1514.98,debit,9692.15
2024-11-05,SUBSCRIPTION SERVICE,2298.56,debit,1475.15
2024-11-05,PAYROLL DEPOSIT,6043.14,credit,13208.56
2024-11-11,ATM WITHDRAWAL,1803.41,debit,6852.4
2024-11-12,ATM WITHDRAWAL,2156.47,debit,10801.92
2024-11-13,GROCERY STORE,770.72,debit,2795.89
2024-11-16,SUBSCRIPTION SERVICE,718.47,debit,1458.02
2024-11-16,SUBSCRIPTION SERVICE,962.44,debit,913.81
2024-11-23,INSURANCE PREMIUM,1029.84,debit,4434.48
2024-11-27,ONLINE TRANSFER,1748.2,debit,4359.8
2024-12-02,RESTAURANT,204.55,debit,4793.97
