date,description,amount_usd,type,balance_usd
2024-01-01,ATM WITHDRAWAL,542.35,debit,11528.42
2024-01-04,INSURANCE PREMIUM,542.91,debit,6305.43
2024-01-05,PAYROLL DEPOSIT,10257.38,credit,11151.03
2024-01-05,GROCERY STORE,1529.79,debit,549.21
2024-01-05,UTILITY BILL,1355.85,debit,10764.58
2024-01-06,INSURANCE PREMIUM,2072.12,debit,4616.61
2024-01-06,GROCERY STORE,1688.31,debit,5251.37
2024-01-07,ONLINE TRANSFER,629.9,debit,11804.75
2024-01-07,SUBSCRIPTION SERVICE,1687.17,debit,4559.44
2024-01-18,ATM WITHDRAWAL,2212.15,debit,11372.2
2024-01-23,ATM WITHDRAWAL,59.37,debit,8456.22
2024-01-24,SUBSCRIPTION SERVICE,1910.91,debit,6688.51
2024-01-26,ONLINE TRANSFER,2449.51,debit,8639.17
2024-02-01,RESTAURANT,243.12,debit,7554.59
2024-02-05,PAYROLL DEPOSIT,9608.69,credit,11751.52
2024-02-05,ONLINE TRANSFER,1707.77,debit,8655.77
2024-02-06,SUBSCRIPTION SERVICE,2418.9,debit,923.15
2024-02-07,ONLINE TRANSFER,2024.87,debit,3043.2
2024-02-09,SUBSCRIPTION SERVICE,2263.18,debit,8630.13
2024-02-11,SUBSCRIPTION SERVICE,43.22,debit,9046.16
2024-02-22,RESTAURANT,37.7,debit,11819.03
2024-02-25,UTILITY BILL,1167.48,debit,11266.85
2024-03-03,RENT PAYMENT,182.09,debit,1974.83
2024-03-04,GROCERY STORE,2211.83,debit,3082.3
2024-03-04,SUBSCRIPTION SERVICE,1249.03,debit,6448.45
2024-03-05,PAYROLL DEPOSIT,10066.68,credit,2553.25
2024-03-05,SUBSCRIPTION SERVICE,442.78,debit,2728.36
2024-03-07,INSURANCE PREMIUM,699.61,debit,8321.99
2024-03-12,GROCERY STORE,2345.97,debit,7871.11
2024-03-18,ONLINE TRANSFER,1708.09,debit,10655.67
2024-03-20,GROCERY STORE,2137.57,debit,4214.49
2024-03-23,UTILITY BILL,336.03,debit,11235.98
2024-03-24,ONLINE TRANSFER,495.79,debit,8296.76
2024-03-24,RESTAURANT,2204.89,debit,8882.34
2024-03-24,ONLINE TRANSFER,2297.61,debit,6622.72
2024-04-02,UTILITY BILL,232.13,debit,1197.9
2024-04-05,PAYROLL DEPOSIT,9746.76,credit,6486.02
2024-04-06,UTILITY BILL,89.12,debit,5467.41
2024-04-09,GROCERY STORE,1489.48,debit,7702.42
2024-04-13,RESTAURANT,2360.0,debit,9421.12
2024-04-15,UTILITY BILL,2202.64,debit,9788.24
2024-04-16,UTILITY BILL,2294.15,debit,2764.08
2024-04-20,ATM WITHDRAWAL,2104.46,debit,3342.27
2024-04-25,RESTAURANT,2445.68,debit,5373.93
2024-04-26,SUBSCRIPTION SERVICE,1914.96,debit,7691.51
2024-04-26,GROCERY STORE,955.94,debit,10735.96
2024-04-27,GROCERY STORE,2057.65,debit,6476.26
2024-04-27,ATM WITHDRAWAL,790.8,debit,7698.94
2024-04-27,SUBSCRIPTION SERVICE,611.13,debit,4419.22
2024-05-01,UTILITY BILL,1550.91,debit,5227.74
2024-05-02,GROCERY STORE,1144.46,debit,5838.4
2024-05-05,PAYROLL DEPOSIT,10121.22,credit,11957.05
2024-05-10,ATM WITHDRAWAL,1634.29,debit,8271.43
2024-05-20,SUBSCRIPTION SERVICE,155.88,debit,7523.49
2024-05-22,INSURANCE PREMIUM,2202.25,debit,7621.15
2024-05-23,INSURANCE PREMIUM,183.16,debit,8291.99
2024-05-23,GROCERY STORE,751.39,debit,4886.74
2024-05-23,GROCERY STORE,1146.11,debit,4274.23
2024-06-01,RESTAURANT,2262.84,debit,1948.79
2024-06-03,SUBSCRIPTION SERVICE,481.09,debit,2083.24
2024-06-03,ATM WITHDRAWAL,791.75,debit,10680.05
2024-06-04,INSURANCE PREMIUM,1292.55,debit,7994.61
2024-06-05,RENT PAYMENT,385.57,debit,4049.76
2024-06-05,PAYROLL DEPOSIT,9623.88,credit,2437.66
2024-06-09,ONLINE TRANSFER,901.37,debit,6036.09
2024-06-14,ATM WITHDRAWAL,741.84,debit,11658.12
2024-06-22,RENT PAYMENT,162.15,debit,6331.74
2024-06-24,GROCERY STORE,170.02,debit,4084.17
2024-07-04,ATM WITHDRAWAL,128.88,debit,841.38
2024-07-05,PAYROLL DEPOSIT,10262.02,credit,13021.83
2024-07-05,ATM WITHDRAWAL,504.61,debit,2804.28
2024-07-09,GROCERY STORE,1249.91,debit,11079.47
2024-07-12,ATM WITHDRAWAL,44.53,debit,4615.7
2024-07-13,RESTAURANT,1739.19,debit,5865.17
2024-07-15,ATM WITHDRAWAL,2022.03,debit,4822.99
2024-07-17,UTILITY BILL,373.16,debit,5564.69
2024-07-20,RESTAURANT,1967.45,debit,4427.85
2024-07-22,ATM WITHDRAWAL,1547.94,debit,5315.0
2024-07-22,INSURANCE PREMIUM,476.93,debit,11883.6
2024-07-23,SUBSCRIPTION SERVICE,1743.06,debit,11792.12
2024-07-23,RENT PAYMENT,280.02,debit,10575.21
2024-07-24,ATM WITHDRAWAL,2132.98,debit,7010.11
2024-07-27,RESTAURANT,612.77,debit,8947.74
2024-08-05,PAYROLL DEPOSIT,9629.18,credit,3438.05
2024-08-07,RENT PAYMENT,506.05,debit,2524.89
2024-08-08,ONLINE TRANSFER,2278.41,debit,741.43
2024-08-10,RENT PAYMENT,2354.08,debit,11736.67
2024-08-10,UTILITY BILL,859.19,debit,2917.73
2024-08-13,ATM WITHDRAWAL,808.52,debit,5439.71
2024-08-14,SUBSCRIPTION SERVICE,615.57,debit,9809.11
2024-08-14,RENT PAYMENT,959.73,debit,9555.26
2024-08-16,RENT PAYMENT,2209.15,debit,2004.14
2024-08-17,RENT PAYMENT,862.75,debit,6876.81
2024-08-17,RESTAURANT,495.37,debit,4849.25
2024-08-22,INSURANCE PREMIUM,2198.4,debit,1251.84
2024-08-23,RESTAURANT,2304.11,debit,9275.45
2024-09-01,RENT PAYMENT,1281.36,debit,9140.04
2024-09-04,SUBSCRIPTION SERVICE,1794.81,debit,6190.11
2024-09-04,ATM WITHDRAWAL,1256.5,debit,5839.07
2024-09-05,PAYROLL DEPOSIT,10015.93,credit,12962.1
2024-09-08,SUBSCRIPTION SERVICE,1981.67,debit,7571.19
2024-09-08,SUBSCRIPTION SERVICE,538.91,debit,1436.19
2024-09-09,ONLINE TRANSFER,1461.34,debit,7838.21
2024-09-09,ONLINE TRANSFER,1074.06,debit,4836.45
2024-09-11,ATM WITHDRAWAL,1786.97,debit,6542.97
2024-09-12,ONLINE TRANSFER,2184.67,debit,10292.28
2024-09-15,SUBSCRIPTION SERVICE,2160.66,debit,5052.85
2024-09-18,RENT PAYMENT,832.65,debit,1112.48
2024-09-22,GROCERY STORE,533.86,debit,10791.17
2024-10-03,UTILITY BILL,353.14,debit,1466.32
2024-10-04,ONLINE TRANSFER,1620.48,debit,4629.57
2024-10-05,UTILITY BILL,750.4,debit,6270.3
2024-10-05,UTILITY BILL,1968.97,debit,11155.97
2024-10-05,PAYROLL DEPOSIT,9588.86,credit,12794.04
2024-10-09,UTILITY BILL,314.1,debit,4642.72
2024-10-10,ATM WITHDRAWAL,2015.17,debit,4145.73
2024-10-10,INSURANCE PREMIUM,81.3,debit,5579.42
2024-10-15,GROCERY STORE,1173.83,debit,7642.95
2024-10-15,INSURANCE PREMIUM,1138.85,debit,5473.82
2024-10-20,RESTAURANT,847.72,debit,8263.73
2024-10-20,ONLINE TRANSFER,770.73,debit,9878.99
2024-10-23,SUBSCRIPTION SERVICE,1306.68,debit,3147.04
2024-11-01,INSURANCE PREMIUM,539.77,debit,5674.68
2024-11-03,GROCERY STORE,1190.57,debit,6395.44
2024-11-05,PAYROLL DEPOSIT,10111.46,credit,4842.5
2024-11-05,UTILITY BILL,796.43,debit,2660.24
2024-11-06,RESTAURANT,1196.61,debit,6431.99
2024-11-08,ONLINE TRANSFER,41.16,debit,3943.95
2024-11-08,ATM WITHDRAWAL,1962.16,debit,5143.83
2024-11-10,GROCERY STORE,949.26,debit,7141.35
