date,description,amount_usd,type,balance_usd
2024-01-04,INSURANCE PREMIUM,1565.66,debit,5725.54
2024-01-05,INSURANCE PREMIUM,2437.94,debit,2061.42
2024-01-05,PAYROLL DEPOSIT,10982.41,credit,1743.78
2024-01-08,RENT PAYMENT,353.01,debit,1325.08
2024-01-10,INSURANCE PREMIUM,1371.89,debit,8118.61
2024-01-11,ATM WITHDRAWAL,2103.11,debit,2274.07
2024-01-11,UTILITY BILL,2155.89,debit,10455.32
2024-01-13,SUBSCRIPTION SERVICE,2236.08,debit,8496.99
2024-01-15,GROCERY STORE,377.11,debit,10676.22
2024-01-21,INSURANCE PREMIUM,1389.08,debit,5675.53
2024-01-21,RESTAURANT,1090.65,debit,7286.88
2024-01-22,ATM WITHDRAWAL,1785.2,debit,5169.38
2024-01-27,SUBSCRIPTION SERVICE,364.89,debit,6887.35
2024-01-27,RENT PAYMENT,1612.76,debit,5282.34
2024-02-05,PAYROLL DEPOSIT,10770.85,credit,3601.07
2024-02-08,ONLINE TRANSFER,1173.04,debit,1399.7
2024-02-12,ONLINE TRANSFER,1038.88,debit,6780.91
2024-02-16,SUBSCRIPTION SERVICE,1768.11,debit,1801.39
2024-02-19,ATM WITHDRAWAL,102.99,debit,935.45
2024-02-19,SUBSCRIPTION SERVICE,2405.11,debit,1420.73
2024-02-22,SUBSCRIPTION SERVICE,2120.07,debit,3222.62
2024-02-22,UTILITY BILL,628.17,debit,7752.62
2024-02-24,UTILITY BILL,1716.5,debit,6700.77
2024-03-02,ONLINE TRANSFER,1822.89,debit,6982.62
2024-03-03,SUBSCRIPTION SERVICE,1443.43,debit,4312.41
2024-03-03,RENT PAYMENT,2277.13,debit,8998.12
2024-03-04,ATM WITHDRAWAL,2402.24,debit,9679.57
2024-03-05,PAYROLL DEPOSIT,11016.01,credit,9582.55
2024-03-06,UTILITY BILL,2131.58,debit,3695.26
2024-03-06,ONLINE TRANSFER,55.22,debit,1782.82
2024-03-06,SUBSCRIPTION SERVICE,937.02,debit,2517.09
2024-03-13,ONLINE TRANSFER,435.42,debit,8493.09
2024-03-13,GROCERY STORE,731.3,debit,1448.87
2024-03-16,GROCERY STORE,1182.79,debit,6395.63
2024-03-17,RENT PAYMENT,1547.18,debit,3665.0
2024-03-21,GROCERY STORE,1580.66,debit,7148.62
2024-03-27,GROCERY STORE,1647.67,debit,3855.16
2024-04-01,RENT PAYMENT,1496.95,debit,9949.82
2024-04-02,RENT PAYMENT,542.92,debit,8945.15
2024-04-03,RESTAURANT,961.91,debit,8614.49
2024-04-04,UTILITY BILL,150.26,debit,5836.17
2024-04-05,PAYROLL DEPOSIT,11237.75,credit,4306.74
2024-04-06,GROCERY STORE,870.26,debit,1470.62
2024-04-15,INSURANCE PREMIUM,610.11,debit,5562.13
2024-04-18,SUBSCRIPTION SERVICE,767.39,debit,9080.73
2024-04-19,SUBSCRIPTION SERVICE,1886.85,debit,5248.9
2024-04-22,ATM WITHDRAWAL,154.73,debit,3540.55
2024-04-24,SUBSCRIPTION SERVICE,671.31,debit,6600.08
2024-05-01,ATM WITHDRAWAL,2391.34,debit,5465.54
2024-05-01,RESTAURANT,104.42,debit,7623.07
2024-05-03,GROCERY STORE,261.46,debit,6609.87
2024-05-05,PAYROLL DEPOSIT,10857.65,credit,5043.09
2024-05-09,ATM WITHDRAWAL,564.15,debit,3757.92
2024-05-12,RESTAURANT,1309.48,debit,8293.76
2024-05-13,GROCERY STORE,2082.59,debit,637.56
2024-05-14,RENT PAYMENT,796.91,debit,621.65
2024-05-14,UTILITY BILL,234.24,debit,7453.89
2024-05-15,UTILITY BILL,653.25,debit,7218.03
2024-05-16,SUBSCRIPTION SERVICE,1937.41,debit,9114.55
2024-05-17,UTILITY BILL,1322.66,debit,8383.24
2024-05-19,GROCERY STORE,2347.49,debit,8050.96
2024-05-20,RESTAURANT,2377.21,debit,7837.95
2024-05-24,INSURANCE PREMIUM,1702.66,debit,11560.27
2024-05-27,ONLINE TRANSFER,850.72,debit,3571.51
2024-06-05,PAYROLL DEPOSIT,10793.42,credit,11694.01
2024-06-06,SUBSCRIPTION SERVICE,1657.99,debit,1370.71
2024-06-11,SUBSCRIPTION SERVICE,288.91,debit,6717.27
2024-06-15,INSURANCE PREMIUM,1736.71,debit,8177.16
2024-06-18,UTILITY BILL,1745.22,debit,3413.36
2024-06-18,RESTAURANT,1533.55,debit,2552.08
2024-06-20,ATM WITHDRAWAL,658.19,debit,9478.41
2024-06-21,ONLINE TRANSFER,461.27,debit,1298.08
2024-06-22,ONLINE TRANSFER,1947.22,debit,4902.19
2024-06-23,ATM WITHDRAWAL,2489.98,debit,3469.74
2024-06-25,SUBSCRIPTION SERVICE,2308.28,debit,3678.41
2024-07-02,SUBSCRIPTION SERVICE,1794.19,debit,1687.8
2024-07-05,PAYROLL DEPOSIT,10853.85,credit,9595.53
2024-07-07,SUBSCRIPTION SERVICE,320.59,debit,6656.0
2024-07-08,ONLINE TRANSFER,395.99,debit,4293.05
2024-07-13,UTILITY BILL,1359.52,debit,538.03
2024-07-23,GROCERY STORE,2333.58,debit,8142.97
2024-07-24,UTILITY BILL,194.62,debit,8866.77
2024-07-24,SUBSCRIPTION SERVICE,66.54,debit,6223.57
2024-07-24,SUBSCRIPTION SERVICE,1205.79,debit,5145.0
2024-07-27,INSURANCE PREMIUM,1445.11,debit,6426.9
2024-08-04,ONLINE TRANSFER,1626.53,debit,2531.11
2024-08-05,PAYROLL DEPOSIT,11466.25,credit,5668.16
2024-08-06,SUBSCRIPTION SERVICE,2417.1,debit,688.81
2024-08-06,INSURANCE PREMIUM,156.88,debit,11965.68
2024-08-09,ATM WITHDRAWAL,219.53,debit,5785.85
2024-08-10,SUBSCRIPTION SERVICE,1843.6,debit,2109.34
2024-08-10,RESTAURANT,1233.3,debit,1224.42
2024-08-18,RESTAURANT,82.9,debit,11958.41
2024-08-23,ONLINE TRANSFER,1259.22,debit,11596.97
2024-08-24,GROCERY STORE,2419.43,debit,8098.44
2024-08-24,ATM WITHDRAWAL,1226.53,debit,10679.96
2024-08-25,UTILITY BILL,926.08,debit,10313.43
2024-08-27,ONLINE TRANSFER,1745.79,debit,10809.3
2024-09-05,PAYROLL DEPOSIT,10753.34,credit,5728.06
2024-09-06,GROCERY STORE,447.18,debit,1074.52
2024-09-10,INSURANCE PREMIUM,313.1,debit,9781.69
2024-09-12,ONLINE TRANSFER,2055.43,debit,1618.86
