date,description,amount_usd,type,balance_usd
2024-01-02,ATM WITHDRAWAL,897.67,debit,7396.57
2024-01-05,PAYROLL DEPOSIT,4312.28,credit,9190.54
2024-01-07,GROCERY STORE,25.11,debit,7930.47
2024-01-07,ATM WITHDRAWAL,953.9,debit,8756.33
2024-01-13,RESTAURANT,1233.73,debit,6102.96
2024-01-19,RESTAURANT,1614.61,debit,2933.93
2024-01-20,ONLINE TRANSFER,1756.03,debit,1235.89
2024-01-22,GROCERY STORE,1823.19,debit,7162.72
2024-01-24,INSURANCE PREMIUM,266.64,debit,2181.59
2024-01-25,RENT PAYMENT,1777.66,debit,7952.36
2024-02-01,UTILITY BILL,2301.59,debit,8205.92
2024-02-01,SUBSCRIPTION SERVICE,1840.11,debit,10135.47
2024-02-05,PAYROLL DEPOSIT,4548.87,credit,13579.25
2024-02-12,RESTAURANT,359.06,debit,3194.83
2024-02-12,SUBSCRIPTION SERVICE,1627.29,debit,9236.16
2024-02-14,GROCERY STORE,728.42,debit,9465.81
2024-02-15,INSURANCE PREMIUM,1634.21,debit,5890.32
2024-02-16,ONLINE TRANSFER,2363.55,debit,4556.55
2024-02-16,UTILITY BILL,726.46,debit,4833.71
2024-02-23,SUBSCRIPTION SERVICE,51.86,debit,9011.04
2024-02-23,SUBSCRIPTION SERVICE,1081.21,debit,5338.28
2024-02-24,INSURANCE PREMIUM,863.15,debit,4462.91
2024-03-03,RENT PAYMENT,347.47,debit,1296.35
2024-03-05,PAYROLL DEPOSIT,4299.55,credit,1371.04
2024-03-06,UTILITY BILL,1996.94,debit,7686.9
2024-03-06,UTILITY BILL,989.16,debit,7699.73
2024-03-14,SUBSCRIPTION SERVICE,79.62,debit,7735.79
2024-03-15,SUBSCRIPTION SERVICE,325.3,debit,4590.96
2024-03-15,RENT PAYMENT,197.6,debit,2087.68
2024-03-16,SUBSCRIPTION SERVICE,1377.65,debit,5177.96
2024-03-19,RESTAURANT,356.0,debit,2781.86
2024-03-21,SUBSCRIPTION SERVICE,1588.88,debit,2851.72
2024-03-23,UTILITY BILL,2056.99,debit,7952.03
2024-04-01,RESTAURANT,2007.59,debit,6214.72
2024-04-02,ATM WITHDRAWAL,1046.93,debit,10983.57
2024-04-02,ONLINE TRANSFER,497.56,debit,960.49
2024-04-05,PAYROLL DEPOSIT,4637.45,credit,8235.43
2024-04-08,ONLINE TRANSFER,276.14,debit,8079.78
2024-04-12,ATM WITHDRAWAL,1506.61,debit,7703.24
2024-04-13,RESTAURANT,1433.1,debit,6685.55
2024-04-14,RESTAURANT,1144.82,debit,4371.5
2024-04-14,SUBSCRIPTION SERVICE,1892.32,debit,6656.79
2024-04-16,INSURANCE PREMIUM,962.37,debit,2899.96
2024-04-19,UTILITY BILL,533.8,debit,3486.01
2024-04-20,RENT PAYMENT,2186.78,debit,8584.95
2024-04-24,UTILITY BILL,226.15,debit,10226.74
2024-05-01,GROCERY STORE,2040.02,debit,9744.03
2024-05-03,RESTAURANT,2299.99,debit,2103.8
2024-05-05,RESTAURANT,2181.33,debit,4741.2
2024-05-05,PAYROLL DEPOSIT,4423.42,credit,2002.1
2024-05-07,RENT PAYMENT,1756.82,debit,5018.57
2024-05-11,RENT PAYMENT,1089.08,debit,10456.68
2024-05-11,RENT PAYMENT,428.42,debit,9862.68
2024-05-19,UTILITY BILL,263.94,debit,3660.1
2024-05-21,RESTAURANT,1232.74,debit,10095.86
2024-05-22,ATM WITHDRAWAL,2358.81,debit,3036.98
2024-05-24,RENT PAYMENT,1229.87,debit,11924.37
2024-05-25,SUBSCRIPTION SERVICE,1288.05,debit,7269.83
2024-05-25,SUBSCRIPTION SERVICE,2444.02,debit,3492.04
2024-05-26,INSURANCE PREMIUM,798.76,debit,9140.77
2024-06-02,SUBSCRIPTION SERVICE,1469.08,debit,2978.37
2024-06-04,ATM WITHDRAWAL,34.42,debit,5252.67
2024-06-04,INSURANCE PREMIUM,1783.19,debit,2562.22
2024-06-05,PAYROLL DEPOSIT,4529.15,credit,10914.21
2024-06-06,INSURANCE PREMIUM,1919.47,debit,9132.98
2024-06-07,RESTAURANT,1854.44,debit,8574.76
2024-06-17,RENT PAYMENT,2427.32,debit,5316.28
2024-06-18,UTILITY BILL,374.63,debit,8229.93
2024-06-20,INSURANCE PREMIUM,1343.9,debit,4338.73
2024-06-21,GROCERY STORE,780.93,debit,7692.95
2024-07-05,PAYROLL DEPOSIT,4577.26,credit,4770.07
2024-07-07,ONLINE TRANSFER,2234.59,debit,5806.89
2024-07-10,SUBSCRIPTION SERVICE,1813.14,debit,5831.87
2024-07-14,RENT PAYMENT,946.48,debit,10436.22
2024-07-17,GROCERY STORE,481.4,debit,9555.35
2024-07-20,UTILITY BILL,344.86,debit,1767.84
2024-07-20,GROCERY STORE,731.45,debit,4466.22
2024-07-24,GROCERY STORE,524.96,debit,7971.9
2024-07-25,ONLINE TRANSFER,1751.32,debit,1097.3
2024-07-26,RENT PAYMENT,252.15,debit,5707.01
2024-07-27,INSURANCE PREMIUM,2174.32,debit,8052.55
2024-08-04,INSURANCE PREMIUM,517.14,debit,1797.47
2024-08-05,PAYROLL DEPOSIT,4575.38,credit,14255.68
2024-08-07,ONLINE TRANSFER,805.31,debit,8754.33
2024-08-07,RESTAURANT,498.81,debit,7918.74
2024-08-08,ONLINE TRANSFER,1268.38,debit,3586.85
2024-08-08,GROCERY STORE,2057.83,debit,10171.63
2024-08-09,RESTAURANT,1683.84,debit,10260.08
2024-08-16,RENT PAYMENT,1739.67,debit,11154.35
2024-08-26,SUBSCRIPTION SERVICE,49.14,debit,2767.0
2024-08-27,INSURANCE PREMIUM,1230.83,debit,9308.28
2024-08-27,RENT PAYMENT,2210.54,debit,9992.58
2024-09-05,PAYROLL DEPOSIT,4443.73,credit,4543.78
2024-09-10,RENT PAYMENT,79.59,debit,11831.77
2024-09-12,INSURANCE PREMIUM,1256.94,debit,9010.76
2024-09-12,ONLINE TRANSFER,2228.82,debit,10582.14
2024-09-13,GROCERY STORE,302.04,debit,2659.67
2024-09-16,UTILITY BILL,1749.33,debit,4883.69
2024-09-17,ONLINE TRANSFER,1561.65,debit,9281.37
2024-09-21,SUBSCRIPTION SERVICE,1695.72,debit,4881.8
2024-09-22,INSURANCE PREMIUM,714.23,debit,8724.71
2024-09-23,RESTAURANT,2482.27,debit,2943.94
