date,description,amount_usd,type,balance_usd
2024-01-02,SUBSCRIPTION SERVICE,408.35,debit,520.44
2024-01-05,PAYROLL DEPOSIT,9112.85,credit,3465.36
2024-01-06,ONLINE TRANSFER,1129.62,debit,7771.15
2024-01-07,INSURANCE PREMIUM,1517.08,debit,11451.45
2024-01-17,GROCERY STORE,2399.38,debit,3052.37
2024-01-22,UTILITY BILL,1689.61,debit,11351.86
2024-01-25,GROCERY STORE,1208.34,debit,2294.95
2024-01-25,GROCERY STORE,1175.95,debit,3067.68
2024-01-26,SUBSCRIPTION SERVICE,542.73,debit,5329.71
2024-02-03,ATM WITHDRAWAL,1911.9,debit,10771.98
2024-02-05,PAYROLL DEPOSIT,9242.19,credit,9377.81
2024-02-05,UTILITY BILL,1073.97,debit,4574.72
2024-02-07,GROCERY STORE,890.71,debit,7487.63
2024-02-07,ONLINE TRANSFER,637.38,debit,9130.68
2024-02-09,RESTAURANT,1479.66,debit,2185.32
2024-02-11,ONLINE TRANSFER,1526.76,debit,2850.82
2024-02-12,ATM WITHDRAWAL,2056.15,debit,2883.12
2024-02-13,SUBSCRIPTION SERVICE,673.32,debit,906.16
2024-02-15,SUBSCRIPTION SERVICE,2231.41,debit,3492.44
2024-02-17,GROCERY STORE,2291.94,debit,8041.94
2024-02-21,INSURANCE PREMIUM,1134.61,debit,1286.35
2024-02-24,UTILITY BILL,1611.03,debit,4486.81
2024-02-26,INSURANCE PREMIUM,959.72,debit,6423.67
2024-03-02,GROCERY STORE,1671.2,debit,7240.72
2024-03-02,SUBSCRIPTION SERVICE,1990.61,debit,711.93
2024-03-02,RESTAURANT,266.57,debit,6193.98
2024-03-02,SUBSCRIPTION SERVICE,288.5,debit,9501.79
2024-03-05,PAYROLL DEPOSIT,9426.04,credit,2885.84
2024-03-05,GROCERY STORE,2492.03,debit,3901.56
2024-03-06,INSURANCE PREMIUM,841.57,debit,9596.58
2024-03-15,ONLINE TRANSFER,855.8,debit,773.41
2024-03-19,RENT PAYMENT,2385.76,debit,11486.01
2024-03-20,SUBSCRIPTION SERVICE,1689.78,debit,645.08
2024-03-21,GROCERY STORE,1278.06,debit,9060.32
2024-03-21,RESTAURANT,1930.92,debit,8590.32
2024-03-25,UTILITY BILL,376.07,debit,8145.04
2024-03-26,INSURANCE PREMIUM,287.17,debit,3756.47
2024-04-03,SUBSCRIPTION SERVICE,1949.41,debit,7766.12
2024-04-04,ONLINE TRANSFER,283.76,debit,11903.28
2024-04-05,PAYROLL DEPOSIT,9269.98,credit,3922.93
2024-04-10,INSURANCE PREMIUM,408.77,debit,4373.47
