date,description,amount_usd,type,balance_usd
2024-01-02,GROCERY STORE,2300.84,debit,5967.82
2024-01-05,SUBSCRIPTION SERVICE,345.18,debit,3369.73
2024-01-05,ATM WITHDRAWAL,1014.67,debit,9488.88
2024-01-05,PAYROLL DEPOSIT,6102.98,credit,4122.8
2024-01-05,SUBSCRIPTION SERVICE,665.05,debit,1710.93
2024-01-07,RENT PAYMENT,412.25,debit,9037.77
2024-01-07,RESTAURANT,2200.35,debit,7407.6
2024-01-10,INSURANCE PREMIUM,319.93,debit,6983.19
2024-01-17,UTILITY BILL,1722.54,debit,1474.82
2024-01-19,ATM WITHDRAWAL,839.29,debit,5554.55
2024-01-21,ONLINE TRANSFER,749.88,debit,11353.16
2024-01-25,RESTAURANT,701.2,debit,10273.42
2024-01-25,RESTAURANT,2169.12,debit,7543.35
2024-02-05,PAYROLL DEPOSIT,6079.94,credit,3936.37
2024-02-05,ATM WITHDRAWAL,674.65,debit,774.99
2024-02-06,RENT PAYMENT,94.67,debit,7455.1
2024-02-13,SUBSCRIPTION SERVICE,1523.39,debit,9752.24
2024-02-14,ONLINE TRANSFER,265.63,debit,5087.76
2024-02-16,ATM WITHDRAWAL,1127.93,debit,6559.13
2024-02-16,INSURANCE PREMIUM,1189.7,debit,4277.01
2024-02-17,RESTAURANT,1863.59,debit,8774.4
2024-02-18,RESTAURANT,1116.31,debit,1347.56
2024-02-23,RENT PAYMENT,692.85,debit,7416.99
2024-02-24,SUBSCRIPTION SERVICE,560.94,debit,1415.0
2024-02-24,SUBSCRIPTION SERVICE,1218.52,debit,4865.92
2024-02-24,ATM WITHDRAWAL,290.71,debit,9556.27
2024-02-25,SUBSCRIPTION SERVICE,1464.9,debit,1860.1
2024-02-25,RENT PAYMENT,1354.47,debit,7682.66
2024-03-01,RESTAURANT,822.41,debit,938.96
2024-03-04,SUBSCRIPTION SERVICE,152.17,debit,2083.63
2024-03-05,PAYROLL DEPOSIT,6268.32,credit,13630.2
2024-03-06,ONLINE TRANSFER,1921.0,debit,6490.42
2024-03-08,SUBSCRIPTION SERVICE,1305.18,debit,3167.37
2024-03-08,RENT PAYMENT,955.13,debit,7262.06
2024-03-10,INSURANCE PREMIUM,1514.26,debit,593.79
2024-03-13,ONLINE TRANSFER,1532.56,debit,8400.49
2024-03-14,INSURANCE PREMIUM,1437.13,debit,11493.55
2024-03-16,UTILITY BILL,2467.52,debit,3915.71
2024-03-25,RESTAURANT,1694.23,debit,4949.14
2024-03-25,ONLINE TRANSFER,665.82,debit,3706.63
2024-04-04,ATM WITHDRAWAL,646.31,debit,10012.97
2024-04-05,PAYROLL DEPOSIT,6029.84,credit,5810.26
2024-04-06,RENT PAYMENT,1383.03,debit,3688.56
2024-04-06,SUBSCRIPTION SERVICE,1410.59,debit,1233.05
2024-04-08,RESTAURANT,1535.16,debit,11213.15
2024-04-16,RENT PAYMENT,2454.32,debit,11317.22
2024-04-16,UTILITY BILL,1696.39,debit,713.94
2024-04-19,GROCERY STORE,586.4,debit,5259.91
