date,description,amount_usd,type,balance_usd
2024-01-01,RESTAURANT,314.98,debit,5745.58
2024-01-01,ONLINE TRANSFER,287.55,debit,5375.05
2024-01-05,PAYROLL DEPOSIT,4864.48,credit,1609.57
2024-01-06,ATM WITHDRAWAL,792.28,debit,1726.27
2024-01-09,ONLINE TRANSFER,264.79,debit,7914.39
2024-01-12,GROCERY STORE,1248.6,debit,9389.79
2024-01-13,RESTAURANT,888.37,debit,3790.73
2024-01-13,RENT PAYMENT,1600.27,debit,10547.44
2024-01-15,ONLINE TRANSFER,2068.75,debit,9739.95
2024-01-16,ONLINE TRANSFER,305.28,debit,6774.68
2024-01-17,UTILITY BILL,100.86,debit,1647.9
2024-01-18,RENT PAYMENT,2302.01,debit,4666.54
2024-01-18,UTILITY BILL,979.52,debit,677.86
2024-01-23,INSURANCE PREMIUM,794.76,debit,5785.73
2024-01-26,RESTAURANT,2202.3,debit,9779.65
2024-02-02,GROCERY STORE,1692.02,debit,2048.69
2024-02-05,PAYROLL DEPOSIT,4935.82,credit,7474.66
2024-02-06,UTILITY BILL,1580.8,debit,10025.61
2024-02-08,INSURANCE PREMIUM,1624.99,debit,11949.38
2024-02-10,SUBSCRIPTION SERVICE,202.25,debit,10696.39
2024-02-14,UTILITY BILL,1709.25,debit,3740.52
2024-02-14,RESTAURANT,2352.82,debit,4103.9
2024-02-16,GROCERY STORE,2282.12,debit,522.9
2024-02-18,SUBSCRIPTION SERVICE,1433.41,debit,11354.01
2024-02-19,SUBSCRIPTION SERVICE,1749.32,debit,11017.07
2024-02-21,ONLINE TRANSFER,718.69,debit,11807.34
2024-02-24,RESTAURANT,2072.41,debit,7418.1
2024-03-05,PAYROLL DEPOSIT,4702.32,credit,12106.65
2024-03-06,GROCERY STORE,403.29,debit,6998.02
2024-03-09,GROCERY STORE,1394.97,debit,4698.14
2024-03-09,INSURANCE PREMIUM,827.97,debit,9111.77
2024-03-15,RENT PAYMENT,1424.11,debit,1014.33
2024-03-15,SUBSCRIPTION SERVICE,1063.54,debit,4202.45
2024-03-16,RENT PAYMENT,1321.2,debit,11181.17
2024-03-20,RESTAURANT,1384.34,debit,4925.59
2024-03-20,INSURANCE PREMIUM,462.48,debit,5261.63
2024-03-21,INSURANCE PREMIUM,1607.09,debit,6883.62
2024-03-25,INSURANCE PREMIUM,668.33,debit,1614.27
2024-04-01,RESTAURANT,45.0,debit,1310.99
2024-04-01,SUBSCRIPTION SERVICE,1581.48,debit,9538.73
2024-04-05,PAYROLL DEPOSIT,4872.83,credit,10367.78
2024-04-05,GROCERY STORE,37.18,debit,3345.43
2024-04-06,UTILITY BILL,2251.09,debit,5377.17
2024-04-11,GROCERY STORE,843.81,debit,2743.85
2024-04-12,SUBSCRIPTION SERVICE,958.59,debit,7946.69
2024-04-15,RENT PAYMENT,146.77,debit,9191.23
2024-04-17,RENT PAYMENT,1374.46,debit,5068.87
2024-04-20,RENT PAYMENT,2350.05,debit,2858.29
2024-05-03,RESTAURANT,779.75,debit,2426.18
2024-05-05,PAYROLL DEPOSIT,4690.2,credit,6127.89
2024-05-09,SUBSCRIPTION SERVICE,1619.27,debit,3597.3
2024-05-10,INSURANCE PREMIUM,557.32,debit,6686.28
2024-05-10,INSURANCE PREMIUM,516.58,debit,7200.2
2024-05-11,ONLINE TRANSFER,2125.23,debit,11219.9
2024-05-16,RENT PAYMENT,2082.92,debit,8487.15
2024-05-16,RENT PAYMENT,1146.77,debit,2042.05
2024-05-17,GROCERY STORE,1124.45,debit,10141.49
2024-05-26,ATM WITHDRAWAL,2131.03,debit,8513.43
2024-06-04,UTILITY BILL,2220.96,debit,1438.91
2024-06-05,PAYROLL DEPOSIT,4766.12,credit,9526.1
2024-06-07,RESTAURANT,911.45,debit,10265.58
2024-06-07,ATM WITHDRAWAL,1149.74,debit,11613.17
2024-06-09,RESTAURANT,671.11,debit,8030.14
2024-06-13,RENT PAYMENT,1475.81,debit,1492.37
2024-06-15,RENT PAYMENT,1932.7,debit,9084.45
2024-06-15,GROCERY STORE,888.36,debit,11540.29
2024-06-25,SUBSCRIPTION SERVICE,926.88,debit,713.33
2024-07-05,PAYROLL DEPOSIT,4958.13,credit,9420.32
2024-07-07,SUBSCRIPTION SERVICE,690.72,debit,3460.83
2024-07-09,UTILITY BILL,1193.55,debit,2359.97
2024-07-11,ONLINE TRANSFER,856.22,debit,6434.98
2024-07-11,ATM WITHDRAWAL,1575.5,debit,2303.5
2024-07-14,ONLINE TRANSFER,179.92,debit,5882.19
2024-07-15,UTILITY BILL,2027.79,debit,6967.88
2024-07-16,GROCERY STORE,484.01,debit,7351.68
2024-07-18,UTILITY BILL,701.6,debit,10284.31
2024-08-04,INSURANCE PREMIUM,879.55,debit,6710.76
2024-08-04,ATM WITHDRAWAL,2185.64,debit,5349.18
2024-08-05,PAYROLL DEPOSIT,5017.36,credit,9068.44
