date,description,amount_usd,type,balance_usd
2024-01-02,ATM WITHDRAWAL,960.03,debit,1824.31
2024-01-05,PAYROLL DEPOSIT,4301.97,credit,12311.61
2024-01-06,ATM WITHDRAWAL,161.97,debit,7754.73
2024-01-09,UTILITY BILL,1108.67,debit,10784.38
2024-01-11,GROCERY STORE,1803.68,debit,11866.63
2024-01-16,ONLINE TRANSFER,1886.27,debit,3499.25
2024-01-20,SUBSCRIPTION SERVICE,732.22,debit,6505.55
2024-01-21,UTILITY BILL,1726.13,debit,6028.97
2024-01-23,UTILITY BILL,1373.52,debit,2201.35
2024-01-24,UTILITY BILL,393.43,debit,9980.11
2024-02-01,RESTAURANT,1044.17,debit,9673.55
2024-02-03,ATM WITHDRAWAL,961.02,debit,964.41
2024-02-05,PAYROLL DEPOSIT,4105.45,credit,9703.17
2024-02-06,RENT PAYMENT,1024.85,debit,6974.52
2024-02-06,RESTAURANT,2476.86,debit,4750.01
2024-02-07,UTILITY BILL,916.44,debit,6432.74
2024-02-14,RESTAURANT,957.18,debit,7821.68
2024-02-17,GROCERY STORE,26.93,debit,3504.78
2024-02-24,INSURANCE PREMIUM,1178.94,debit,1007.68
2024-03-05,PAYROLL DEPOSIT,4004.8,credit,5341.77
2024-03-07,INSURANCE PREMIUM,1829.41,debit,6854.25
2024-03-07,ONLINE TRANSFER,2090.55,debit,1929.04
2024-03-08,GROCERY STORE,1570.04,debit,1109.92
2024-03-13,SUBSCRIPTION SERVICE,1552.87,debit,9545.02
2024-03-15,RENT PAYMENT,331.9,debit,1198.19
2024-03-20,RESTAURANT,616.17,debit,7424.18
2024-03-21,GROCERY STORE,668.79,debit,8932.78
2024-03-24,RENT PAYMENT,1377.74,debit,5946.88
2024-03-25,GROCERY STORE,1935.47,debit,9454.06
2024-03-26,GROCERY STORE,2321.78,debit,10450.39
2024-04-02,UTILITY BILL,370.92,debit,5100.95
2024-04-05,PAYROLL DEPOSIT,4353.51,credit,4486.21
2024-04-05,ONLINE TRANSFER,1030.95,debit,2323.82
2024-04-06,INSURANCE PREMIUM,743.23,debit,11795.4
2024-04-08,INSURANCE PREMIUM,408.55,debit,11380.63
2024-04-09,INSURANCE PREMIUM,550.41,debit,4060.23
2024-04-14,UTILITY BILL,1011.28,debit,3285.61
2024-04-16,ONLINE TRANSFER,223.78,debit,10544.61
2024-04-16,RENT PAYMENT,933.28,debit,8840.13
2024-04-20,INSURANCE PREMIUM,1801.09,debit,2658.37
2024-04-24,RESTAURANT,2201.03,debit,9199.51
2024-04-27,ONLINE TRANSFER,1820.45,debit,6499.82
2024-05-04,GROCERY STORE,1678.29,debit,5903.07
2024-05-05,PAYROLL DEPOSIT,4140.97,credit,5068.57
2024-05-09,ONLINE TRANSFER,1039.76,debit,3717.56
2024-05-11,ATM WITHDRAWAL,618.78,debit,8520.17
2024-05-14,ONLINE TRANSFER,1292.19,debit,11539.67
2024-05-15,ATM WITHDRAWAL,863.03,debit,8356.61
2024-05-24,ONLINE TRANSFER,495.35,debit,10452.88
2024-05-25,GROCERY STORE,1934.65,debit,8903.97
2024-05-27,RENT PAYMENT,1020.13,debit,3134.41
2024-06-01,SUBSCRIPTION SERVICE,1808.7,debit,9554.79
2024-06-02,GROCERY STORE,1524.01,debit,2784.12
2024-06-02,UTILITY BILL,254.55,debit,7398.33
2024-06-05,ONLINE TRANSFER,612.27,debit,11039.59
2024-06-05,PAYROLL DEPOSIT,4201.81,credit,12625.82
2024-06-05,GROCERY STORE,1690.72,debit,4409.18
2024-06-08,RESTAURANT,2074.74,debit,3463.75
2024-06-14,RESTAURANT,2424.94,debit,9975.28
2024-06-14,ONLINE TRANSFER,1723.33,debit,1161.52
2024-06-19,ATM WITHDRAWAL,2211.03,debit,1905.07
2024-06-22,ATM WITHDRAWAL,1819.23,debit,2043.92
2024-06-24,UTILITY BILL,1584.57,debit,2776.89
2024-06-27,RESTAURANT,2020.63,debit,9768.4
2024-07-01,SUBSCRIPTION SERVICE,1599.35,debit,6219.54
2024-07-02,INSURANCE PREMIUM,256.36,debit,11548.51
2024-07-02,GROCERY STORE,2493.21,debit,838.08
2024-07-03,ONLINE TRANSFER,2061.14,debit,7354.83
2024-07-05,INSURANCE PREMIUM,2293.35,debit,10646.23
2024-07-05,PAYROLL DEPOSIT,4075.17,credit,6669.92
2024-07-06,RESTAURANT,117.24,debit,5176.44
2024-07-10,GROCERY STORE,626.08,debit,4838.85
2024-07-17,GROCERY STORE,46.47,debit,2625.53
2024-07-18,UTILITY BILL,849.78,debit,5272.76
