date,description,amount_usd,type,balance_usd
2024-01-04,RESTAURANT,2428.24,debit,10347.63
2024-01-05,PAYROLL DEPOSIT,7142.39,credit,8510.72
2024-01-09,INSURANCE PREMIUM,1723.01,debit,7670.62
2024-01-13,ATM WITHDRAWAL,2223.4,debit,4548.75
2024-01-14,RENT PAYMENT,38.37,debit,5314.99
2024-01-15,RENT PAYMENT,1054.61,debit,4918.2
2024-01-18,SUBSCRIPTION SERVICE,402.33,debit,5042.17
2024-01-19,INSURANCE PREMIUM,498.14,debit,8300.11
2024-01-24,INSURANCE PREMIUM,80.76,debit,8313.65
2024-01-25,INSURANCE PREMIUM,2378.69,debit,4301.26
2024-01-25,INSURANCE PREMIUM,819.73,debit,9143.49
2024-01-26,UTILITY BILL,145.72,debit,6744.54
2024-01-26,ATM WITHDRAWAL,2254.15,debit,8923.23
2024-02-01,ATM WITHDRAWAL,2055.04,debit,10473.52
2024-02-05,PAYROLL DEPOSIT,7437.47,credit,3410.07
2024-02-07,SUBSCRIPTION SERVICE,2333.72,debit,556.79
2024-02-08,RESTAURANT,519.95,debit,5175.16
2024-02-08,INSURANCE PREMIUM,62.13,debit,9418.61
2024-02-09,RESTAURANT,1291.48,debit,5228.94
2024-02-11,INSURANCE PREMIUM,968.88,debit,3436.57
2024-02-12,INSURANCE PREMIUM,701.0,debit,578.76
2024-02-12,ONLINE TRANSFER,2028.53,debit,3579.48
2024-02-14,UTILITY BILL,1142.54,debit,11520.81
2024-02-14,UTILITY BILL,401.69,debit,10755.4
2024-02-17,INSURANCE PREMIUM,1318.96,debit,4382.15
2024-02-21,INSURANCE PREMIUM,2024.72,debit,10342.12
2024-02-23,ONLINE TRANSFER,1714.57,debit,4610.25
2024-02-27,INSURANCE PREMIUM,501.08,debit,10641.81
2024-02-27,ONLINE TRANSFER,664.83,debit,9353.16
2024-03-03,ONLINE TRANSFER,1871.83,debit,2944.8
2024-03-04,RESTAURANT,95.38,debit,7500.2
2024-03-04,ATM WITHDRAWAL,985.32,debit,3608.47
2024-03-05,PAYROLL DEPOSIT,6857.69,credit,12162.39
2024-03-07,SUBSCRIPTION SERVICE,527.52,debit,9165.38
2024-03-08,RENT PAYMENT,1396.99,debit,1759.43
2024-03-09,SUBSCRIPTION SERVICE,354.63,debit,3636.46
2024-03-11,GROCERY STORE,1468.03,debit,5482.47
2024-03-12,SUBSCRIPTION SERVICE,2172.66,debit,11071.91
2024-03-17,GROCERY STORE,1441.13,debit,6230.05
2024-03-19,GROCERY STORE,1360.58,debit,8962.67
2024-03-19,UTILITY BILL,2062.71,debit,5969.75
2024-03-22,INSURANCE PREMIUM,1884.44,debit,6159.64
2024-03-23,GROCERY STORE,761.08,debit,11015.29
2024-04-01,GROCERY STORE,368.08,debit,11799.8
2024-04-04,GROCERY STORE,1182.24,debit,10210.42
2024-04-05,UTILITY BILL,1647.64,debit,1266.98
2024-04-05,PAYROLL DEPOSIT,7187.9,credit,4118.81
2024-04-08,GROCERY STORE,2222.91,debit,7221.5
2024-04-10,ATM WITHDRAWAL,2280.14,debit,7405.34
2024-04-11,GROCERY STORE,438.09,debit,7595.4
2024-04-12,ONLINE TRANSFER,384.9,debit,10527.0
2024-04-14,SUBSCRIPTION SERVICE,1669.17,debit,5918.4
2024-04-18,RENT PAYMENT,843.67,debit,3724.22
2024-04-22,GROCERY STORE,2007.55,debit,11648.64
2024-04-22,RENT PAYMENT,121.36,debit,1608.24
2024-04-26,INSURANCE PREMIUM,1161.48,debit,7511.12
2024-05-01,RENT PAYMENT,2100.97,debit,4180.0
2024-05-03,INSURANCE PREMIUM,1796.75,debit,9202.56
2024-05-05,PAYROLL DEPOSIT,7372.36,credit,11329.4
2024-05-07,ONLINE TRANSFER,282.93,debit,5333.27
2024-05-09,RESTAURANT,1623.82,debit,3027.51
2024-05-09,RENT PAYMENT,1158.93,debit,10144.4
2024-05-11,INSURANCE PREMIUM,1746.9,debit,9768.78
2024-05-20,RESTAURANT,29.16,debit,6502.8
2024-05-24,SUBSCRIPTION SERVICE,497.33,debit,528.61
2024-05-26,INSURANCE PREMIUM,97.2,debit,7892.49
2024-05-27,ONLINE TRANSFER,2321.67,debit,2912.55
2024-06-01,UTILITY BILL,941.4,debit,11789.85
2024-06-05,PAYROLL DEPOSIT,7020.38,credit,12807.94
2024-06-09,INSURANCE PREMIUM,1564.69,debit,7327.78
2024-06-12,UTILITY BILL,1182.47,debit,6257.51
2024-06-13,GROCERY STORE,109.06,debit,9844.34
2024-06-13,RESTAURANT,351.12,debit,8836.73
2024-06-18,RESTAURANT,1641.33,debit,1869.04
2024-06-18,GROCERY STORE,2452.13,debit,10664.89
2024-06-20,ATM WITHDRAWAL,2057.82,debit,6975.95
2024-06-21,GROCERY STORE,2335.24,debit,11170.29
2024-06-25,RESTAURANT,1189.39,debit,10016.53
2024-06-26,ONLINE TRANSFER,1951.77,debit,10693.07
2024-07-01,SUBSCRIPTION SERVICE,1295.19,debit,4556.54
2024-07-04,RESTAURANT,1491.5,debit,1390.03
2024-07-05,PAYROLL DEPOSIT,7275.63,credit,6997.79
2024-07-05,GROCERY STORE,2110.62,debit,9112.89
2024-07-10,ATM WITHDRAWAL,1764.1,debit,1311.92
2024-07-10,INSURANCE PREMIUM,435.77,debit,10007.9
2024-07-11,ONLINE TRANSFER,936.59,debit,11857.01
2024-07-13,ONLINE TRANSFER,2028.6,debit,11820.95
2024-07-18,SUBSCRIPTION SERVICE,157.96,debit,10718.58
2024-07-20,RESTAURANT,1273.71,debit,6830.68
2024-07-24,SUBSCRIPTION SERVICE,1039.34,debit,6538.92
2024-07-26,SUBSCRIPTION SERVICE,1063.38,debit,4110.54
2024-07-26,UTILITY BILL,814.61,debit,7429.07
2024-08-01,GROCERY STORE,2185.23,debit,1041.37
2024-08-03,INSURANCE PREMIUM,1660.16,debit,7485.93
2024-08-03,GROCERY STORE,1587.45,debit,4338.01
2024-08-04,RESTAURANT,575.28,debit,10910.82
2024-08-05,PAYROLL DEPOSIT,7345.35,credit,14432.79
2024-08-06,INSURANCE PREMIUM,982.3,debit,9244.89
2024-08-07,INSURANCE PREMIUM,216.6,debit,3234.65
2024-08-08,UTILITY BILL,1377.01,debit,9783.72
2024-08-10,INSURANCE PREMIUM,1709.52,debit,2574.68
2024-08-13,SUBSCRIPTION SERVICE,2304.87,debit,3290.02
