date,description,amount_usd,type,balance_usd
2024-01-02,INSURANCE PREMIUM,1773.56,debit,2652.39
2024-01-05,GROCERY STORE,353.38,debit,10263.84
2024-01-05,PAYROLL DEPOSIT,11624.45,credit,12728.88
2024-01-06,RENT PAYMENT,1349.32,debit,3819.08
2024-01-12,GROCERY STORE,366.08,debit,4104.65
2024-01-13,RESTAURANT,1050.73,debit,5702.83
2024-01-13,UTILITY BILL,1507.46,debit,4841.87
2024-01-14,INSURANCE PREMIUM,2289.87,debit,3695.68
2024-01-18,ATM WITHDRAWAL,2423.73,debit,9114.66
2024-01-19,INSURANCE PREMIUM,1046.38,debit,11454.28
2024-01-22,RESTAURANT,2428.31,debit,9362.48
2024-01-22,ONLINE TRANSFER,2046.9,debit,2839.05
2024-01-23,RENT PAYMENT,1486.9,debit,8768.1
2024-01-25,SUBSCRIPTION SERVICE,2030.94,debit,3809.72
2024-01-26,INSURANCE PREMIUM,1753.65,debit,1173.6
2024-01-27,GROCERY STORE,2033.53,debit,5384.65
2024-02-01,SUBSCRIPTION SERVICE,774.03,debit,5047.71
2024-02-03,ONLINE TRANSFER,86.72,debit,2388.35
2024-02-04,SUBSCRIPTION SERVICE,2430.43,debit,6867.86
2024-02-04,UTILITY BILL,2251.12,debit,2900.7
2024-02-05,ONLINE TRANSFER,1542.02,debit,6758.51
2024-02-05,PAYROLL DEPOSIT,10905.0,credit,10520.69
2024-02-06,INSURANCE PREMIUM,1230.79,debit,7597.77
2024-02-08,UTILITY BILL,831.95,debit,7810.14
2024-02-14,RESTAURANT,1946.62,debit,4530.31
2024-02-18,GROCERY STORE,252.59,debit,10438.81
2024-02-21,ATM WITHDRAWAL,1097.02,debit,4032.45
2024-02-23,ONLINE TRANSFER,2039.35,debit,1883.42
2024-03-02,UTILITY BILL,1382.97,debit,3332.83
2024-03-05,PAYROLL DEPOSIT,11743.77,credit,6276.52
2024-03-10,ATM WITHDRAWAL,902.92,debit,9216.24
2024-03-12,RENT PAYMENT,961.43,debit,1264.57
2024-03-13,GROCERY STORE,85.29,debit,11163.88
2024-03-15,RENT PAYMENT,1225.2,debit,5544.72
