date,description,amount_usd,type,balance_usd
2024-01-01,UTILITY BILL,1726.59,debit,5980.93
2024-01-01,RENT PAYMENT,478.17,debit,9268.15
2024-01-05,PAYROLL DEPOSIT,11172.97,credit,13076.23
2024-01-05,UTILITY BILL,476.66,debit,10154.51
2024-01-05,RENT PAYMENT,1823.16,debit,9302.5
2024-01-07,SUBSCRIPTION SERVICE,1785.81,debit,4800.53
2024-01-07,INSURANCE PREMIUM,2403.77,debit,3988.5
2024-01-12,ONLINE TRANSFER,1521.9,debit,7542.16
2024-01-13,RENT PAYMENT,1647.45,debit,6995.71
2024-01-20,RESTAURANT,592.66,debit,799.97
2024-01-26,RENT PAYMENT,807.39,debit,6909.41
2024-01-26,ONLINE TRANSFER,396.85,debit,2661.24
2024-01-27,RENT PAYMENT,1086.56,debit,10953.52
2024-02-01,ATM WITHDRAWAL,2169.6,debit,10707.25
2024-02-02,SUBSCRIPTION SERVICE,2170.48,debit,6134.34
2024-02-04,GROCERY STORE,2315.08,debit,11427.28
2024-02-05,PAYROLL DEPOSIT,11229.4,credit,7880.24
2024-02-05,GROCERY STORE,2196.89,debit,3325.8
2024-02-05,GROCERY STORE,1311.21,debit,5693.51
2024-02-17,RESTAURANT,1861.07,debit,11864.8
2024-02-18,INSURANCE PREMIUM,1024.07,debit,981.0
2024-02-20,INSURANCE PREMIUM,1806.1,debit,5032.73
2024-02-25,RESTAURANT,184.02,debit,11161.69
2024-02-26,RENT PAYMENT,499.28,debit,870.64
2024-03-04,GROCERY STORE,490.83,debit,5554.87
2024-03-05,PAYROLL DEPOSIT,10888.51,credit,14773.63
2024-03-08,SUBSCRIPTION SERVICE,2078.14,debit,5694.53
2024-03-10,RENT PAYMENT,1067.71,debit,7551.04
2024-03-13,ONLINE TRANSFER,1938.72,debit,3788.02
2024-03-18,INSURANCE PREMIUM,1299.99,debit,7752.46
2024-03-19,UTILITY BILL,465.83,debit,7232.65
2024-03-22,GROCERY STORE,1731.08,debit,10892.27
2024-03-25,RENT PAYMENT,994.81,debit,4219.8
2024-04-03,UTILITY BILL,1771.44,debit,7791.83
2024-04-03,SUBSCRIPTION SERVICE,243.65,debit,4226.86
2024-04-05,PAYROLL DEPOSIT,10332.08,credit,7351.53
2024-04-07,GROCERY STORE,1060.56,debit,4059.46
2024-04-12,UTILITY BILL,1319.07,debit,4917.0
2024-04-15,RENT PAYMENT,2282.39,debit,7003.15
2024-04-17,SUBSCRIPTION SERVICE,736.18,debit,2578.0
2024-04-20,ONLINE TRANSFER,50.28,debit,6222.72
2024-04-23,RENT PAYMENT,959.12,debit,4876.98
2024-04-25,RENT PAYMENT,422.07,debit,2162.98
2024-04-26,RENT PAYMENT,2401.88,debit,540.63
2024-04-27,RENT PAYMENT,1801.57,debit,1920.76
2024-05-03,RESTAURANT,557.85,debit,8083.91
2024-05-04,ONLINE TRANSFER,820.6,debit,10821.59
2024-05-05,PAYROLL DEPOSIT,10845.96,credit,12304.36
2024-05-05,UTILITY BILL,1900.94,debit,10198.06
2024-05-07,RENT PAYMENT,2416.41,debit,9117.35
2024-05-08,SUBSCRIPTION SERVICE,1037.18,debit,1413.16
2024-05-11,ATM WITHDRAWAL,111.07,debit,10319.04
2024-05-12,RESTAURANT,1745.66,debit,7538.62
2024-05-12,UTILITY BILL,746.23,debit,2047.28
2024-05-13,RESTAURANT,141.32,debit,2204.95
2024-05-13,ATM WITHDRAWAL,2330.07,debit,1570.95
2024-05-18,ONLINE TRANSFER,1535.5,debit,8452.41
2024-05-19,UTILITY BILL,1054.05,debit,2549.86
2024-05-21,GROCERY STORE,626.89,debit,6794.43
2024-05-23,ONLINE TRANSFER,836.44,debit,5258.22
2024-05-27,ONLINE TRANSFER,841.16,debit,1508.58
2024-06-01,ATM WITHDRAWAL,2319.22,debit,7564.33
2024-06-02,SUBSCRIPTION SERVICE,1308.87,debit,7766.36
2024-06-05,PAYROLL DEPOSIT,10423.62,credit,11216.2
2024-06-07,SUBSCRIPTION SERVICE,1815.7,debit,7454.95
2024-06-10,ONLINE TRANSFER,1079.09,debit,10249.68
2024-06-12,SUBSCRIPTION SERVICE,2023.79,debit,10662.13
2024-06-15,GROCERY STORE,313.15,debit,5846.18
2024-06-19,RESTAURANT,1777.3,debit,11761.46
2024-06-26,UTILITY BILL,1848.92,debit,2884.3
2024-06-26,ONLINE TRANSFER,1322.97,debit,11942.78
2024-07-03,GROCERY STORE,2083.47,debit,2731.18
2024-07-04,ATM WITHDRAWAL,887.13,debit,9769.5
2024-07-05,PAYROLL DEPOSIT,10972.51,credit,6804.85
2024-07-08,INSURANCE PREMIUM,1816.5,debit,7583.92
2024-07-10,GROCERY STORE,302.32,debit,4332.75
2024-07-15,ATM WITHDRAWAL,2307.25,debit,6009.75
2024-07-19,ONLINE TRANSFER,650.96,debit,1280.11
2024-07-22,RESTAURANT,48.02,debit,2813.65
2024-07-26,ONLINE TRANSFER,1276.59,debit,4225.12
2024-08-03,ATM WITHDRAWAL,1396.84,debit,715.26
2024-08-04,SUBSCRIPTION SERVICE,405.36,debit,5797.11
2024-08-05,PAYROLL DEPOSIT,10819.77,credit,1497.82
2024-08-06,GROCERY STORE,861.1,debit,4815.27
2024-08-10,UTILITY BILL,2164.19,debit,9142.71
2024-08-11,ATM WITHDRAWAL,1780.4,debit,3622.22
2024-08-12,RENT PAYMENT,1436.03,debit,4980.01
2024-08-13,GROCERY STORE,2091.06,debit,3942.45
2024-08-14,ATM WITHDRAWAL,1166.93,debit,9862.92
2024-08-16,ATM WITHDRAWAL,2002.85,debit,10712.34
2024-08-25,ATM WITHDRAWAL,184.21,debit,2217.01
2024-09-03,RENT PAYMENT,491.72,debit,11121.82
2024-09-05,PAYROLL DEPOSIT,10399.21,credit,13278.68
2024-09-07,INSURANCE PREMIUM,1789.92,debit,6506.97
2024-09-10,UTILITY BILL,846.56,debit,10725.64
2024-09-11,ONLINE TRANSFER,454.03,debit,4803.48
2024-09-14,UTILITY BILL,1311.03,debit,8078.32
2024-09-16,GROCERY STORE,791.23,debit,1006.34
2024-09-17,ONLINE TRANSFER,1943.32,debit,2147.89
2024-09-18,GROCERY STORE,1948.92,debit,11003.57
2024-09-20,ONLINE TRANSFER,75.75,debit,9222.68
2024-09-20,SUBSCRIPTION SERVICE,1274.87,debit,9688.79
