date,description,amount_usd,type,balance_usd
2024-01-02,UTILITY BILL,1068.3,debit,7251.93
2024-01-02,UTILITY BILL,1066.36,debit,4611.41
2024-01-05,PAYROLL DEPOSIT,8470.4,credit,1227.08
2024-01-08,ATM WITHDRAWAL,981.61,debit,2897.16
2024-01-09,UTILITY BILL,533.58,debit,10018.05
2024-01-14,INSURANCE PREMIUM,1555.76,debit,11074.89
2024-01-16,SUBSCRIPTION SERVICE,812.69,debit,856.96
2024-01-16,UTILITY BILL,186.21,debit,5704.89
2024-01-24,INSURANCE PREMIUM,46.21,debit,7371.95
2024-01-25,SUBSCRIPTION SERVICE,2155.71,debit,4913.19
2024-01-26,GROCERY STORE,962.32,debit,11571.83
2024-01-27,GROCERY STORE,1704.21,debit,11735.65
2024-01-27,ATM WITHDRAWAL,2373.82,debit,8375.75
2024-02-01,UTILITY BILL,1147.62,debit,9114.1
2024-02-02,RENT PAYMENT,118.74,debit,7412.88
2024-02-05,PAYROLL DEPOSIT,8966.89,credit,2215.6
2024-02-07,UTILITY BILL,225.75,debit,8829.2
2024-02-14,RESTAURANT,1516.95,debit,5896.71
2024-02-15,SUBSCRIPTION SERVICE,451.32,debit,5694.85
2024-02-16,SUBSCRIPTION SERVICE,557.06,debit,5221.98
2024-02-17,RENT PAYMENT,1168.69,debit,8517.01
2024-02-19,INSURANCE PREMIUM,2007.24,debit,6660.12
2024-02-19,ATM WITHDRAWAL,788.34,debit,9437.38
2024-02-26,GROCERY STORE,647.95,debit,1853.19
2024-02-27,GROCERY STORE,1715.88,debit,7324.43
2024-02-27,GROCERY STORE,2340.13,debit,5610.94
2024-03-01,SUBSCRIPTION SERVICE,587.26,debit,5613.66
2024-03-02,INSURANCE PREMIUM,70.93,debit,6539.52
2024-03-04,RENT PAYMENT,574.09,debit,10454.0
2024-03-05,PAYROLL DEPOSIT,8676.43,credit,10615.3
2024-03-09,RESTAURANT,1215.72,debit,3363.99
2024-03-12,ATM WITHDRAWAL,1594.38,debit,1722.77
2024-03-14,UTILITY BILL,271.81,debit,2100.86
2024-03-15,RENT PAYMENT,1935.71,debit,1004.56
2024-03-16,GROCERY STORE,1106.48,debit,4716.77
2024-03-25,INSURANCE PREMIUM,1943.84,debit,9778.23
2024-04-01,RESTAURANT,2268.41,debit,10568.63
2024-04-03,RESTAURANT,487.89,debit,5959.73
2024-04-05,PAYROLL DEPOSIT,8717.45,credit,4904.63
2024-04-05,RENT PAYMENT,1871.67,debit,4993.16
2024-04-06,ATM WITHDRAWAL,168.79,debit,9563.0
2024-04-07,ATM WITHDRAWAL,1402.27,debit,5995.62
2024-04-07,ATM WITHDRAWAL,2303.41,debit,10396.74
2024-04-10,ATM WITHDRAWAL,1197.07,debit,6331.81
2024-04-10,RENT PAYMENT,1668.31,debit,5630.17
2024-04-10,GROCERY STORE,772.29,debit,9831.81
2024-04-11,RENT PAYMENT,1463.66,debit,1832.27
2024-04-14,UTILITY BILL,181.63,debit,3521.92
2024-04-16,GROCERY STORE,595.98,debit,2194.95
2024-04-20,UTILITY BILL,1320.92,debit,3557.71
2024-04-21,UTILITY BILL,79.79,debit,1493.34
2024-05-02,UTILITY BILL,382.36,debit,1959.99
2024-05-05,PAYROLL DEPOSIT,8721.88,credit,2386.66
2024-05-07,RESTAURANT,1876.55,debit,1964.25
2024-05-12,RENT PAYMENT,2155.74,debit,1281.93
2024-05-15,UTILITY BILL,1424.07,debit,3341.28
2024-05-15,INSURANCE PREMIUM,126.41,debit,4185.61
2024-05-15,INSURANCE PREMIUM,88.61,debit,8224.04
2024-05-18,SUBSCRIPTION SERVICE,1937.29,debit,5476.53
2024-05-21,INSURANCE PREMIUM,2102.63,debit,4659.81
2024-05-22,GROCERY STORE,1054.94,debit,6959.4
2024-05-26,ATM WITHDRAWAL,989.13,debit,7474.02
2024-05-26,INSURANCE PREMIUM,1622.18,debit,9187.45
2024-05-26,RENT PAYMENT,618.52,debit,6494.47
2024-05-27,RENT PAYMENT,1936.84,debit,959.41
2024-05-27,RESTAURANT,2073.38,debit,5173.5
2024-06-01,RENT PAYMENT,2009.57,debit,8415.82
