date,description,amount_usd,type,balance_usd
2024-01-05,PAYROLL DEPOSIT,8863.37,credit,14971.52
2024-01-08,RESTAURANT,2182.26,debit,860.95
2024-01-08,GROCERY STORE,1256.82,debit,11294.38
2024-01-08,SUBSCRIPTION SERVICE,1102.92,debit,10562.34
2024-01-10,ONLINE TRANSFER,2231.51,debit,3762.68
2024-01-13,GROCERY STORE,1964.16,debit,8932.44
2024-01-13,INSURANCE PREMIUM,611.14,debit,10969.89
2024-01-16,ATM WITHDRAWAL,2232.25,debit,8640.54
2024-01-18,INSURANCE PREMIUM,1084.12,debit,6520.51
2024-01-19,ONLINE TRANSFER,2431.14,debit,10083.41
2024-01-20,UTILITY BILL,2082.28,debit,9552.56
2024-01-21,SUBSCRIPTION SERVICE,2044.59,debit,817.55
2024-01-21,INSURANCE PREMIUM,1408.35,debit,1448.15
2024-01-22,UTILITY BILL,1829.34,debit,8095.48
2024-01-25,SUBSCRIPTION SERVICE,2007.14,debit,5401.19
2024-01-26,ONLINE TRANSFER,2084.47,debit,8999.11
2024-02-02,ONLINE TRANSFER,186.33,debit,2458.91
2024-02-02,ATM WITHDRAWAL,2078.52,debit,8167.67
2024-02-05,PAYROLL DEPOSIT,8524.51,credit,8548.99
2024-02-06,SUBSCRIPTION SERVICE,2310.68,debit,6054.24
2024-02-07,SUBSCRIPTION SERVICE,449.34,debit,2883.26
2024-02-08,GROCERY STORE,55.46,debit,8534.78
2024-02-10,UTILITY BILL,1840.54,debit,5843.58
2024-02-10,GROCERY STORE,737.88,debit,3640.7
2024-02-10,ONLINE TRANSFER,1721.4,debit,2478.29
2024-02-11,ATM WITHDRAWAL,2208.3,debit,7719.32
2024-02-12,RENT PAYMENT,324.23,debit,6976.65
2024-02-15,ONLINE TRANSFER,2309.03,debit,4537.72
2024-02-20,INSURANCE PREMIUM,988.66,debit,3912.06
2024-02-21,UTILITY BILL,544.82,debit,11653.15
2024-02-21,RENT PAYMENT,358.16,debit,8708.21
2024-02-24,ONLINE TRANSFER,289.89,debit,8941.15
2024-03-01,RENT PAYMENT,195.11,debit,4683.2
2024-03-03,GROCERY STORE,1260.33,debit,8980.01
2024-03-04,SUBSCRIPTION SERVICE,1884.55,debit,5094.23
2024-03-05,PAYROLL DEPOSIT,8635.28,credit,9247.35
2024-03-07,UTILITY BILL,2232.02,debit,5121.5
2024-03-11,ATM WITHDRAWAL,2127.67,debit,2106.3
2024-03-13,INSURANCE PREMIUM,136.23,debit,4557.07
2024-03-16,SUBSCRIPTION SERVICE,2303.15,debit,9921.23
2024-03-16,INSURANCE PREMIUM,1014.16,debit,3394.64
2024-03-19,ATM WITHDRAWAL,2044.73,debit,8775.13
2024-03-23,ONLINE TRANSFER,939.05,debit,8008.44
2024-03-26,INSURANCE PREMIUM,790.91,debit,10625.33
2024-04-01,SUBSCRIPTION SERVICE,1963.42,debit,3169.83
2024-04-01,GROCERY STORE,962.16,debit,6007.96
2024-04-02,ONLINE TRANSFER,371.52,debit,556.89
2024-04-04,RENT PAYMENT,1180.69,debit,3939.49
2024-04-05,PAYROLL DEPOSIT,8521.94,credit,9724.87
2024-04-07,RENT PAYMENT,1491.35,debit,6264.71
2024-04-12,UTILITY BILL,289.07,debit,1788.44
2024-04-13,UTILITY BILL,1723.61,debit,6871.12
2024-04-14,ONLINE TRANSFER,1678.09,debit,5105.56
2024-04-14,RESTAURANT,619.7,debit,727.91
2024-04-16,GROCERY STORE,1047.1,debit,7484.23
2024-04-16,ONLINE TRANSFER,1048.92,debit,11541.07
2024-04-17,UTILITY BILL,1369.08,debit,2684.06
2024-04-21,INSURANCE PREMIUM,1967.1,debit,3669.74
2024-04-24,RESTAURANT,1468.71,debit,3326.17
2024-04-27,UTILITY BILL,657.22,debit,1139.51
2024-05-01,ATM WITHDRAWAL,1782.27,debit,9062.32
2024-05-04,UTILITY BILL,1648.69,debit,4274.05
2024-05-05,PAYROLL DEPOSIT,8490.66,credit,8444.88
2024-05-06,ATM WITHDRAWAL,1147.96,debit,11467.53
2024-05-08,INSURANCE PREMIUM,2389.0,debit,11009.47
2024-05-10,INSURANCE PREMIUM,2433.97,debit,3345.59
2024-05-10,INSURANCE PREMIUM,1529.36,debit,11268.63
2024-05-11,INSURANCE PREMIUM,1667.45,debit,1285.36
2024-05-12,RESTAURANT,2023.56,debit,6740.01
2024-05-14,SUBSCRIPTION SERVICE,813.06,debit,2034.44
2024-05-15,ONLINE TRANSFER,901.59,debit,7049.4
2024-05-18,UTILITY BILL,872.13,debit,3679.52
2024-05-21,RESTAURANT,807.11,debit,11280.78
2024-05-25,RESTAURANT,1632.41,debit,5747.18
2024-06-01,INSURANCE PREMIUM,339.69,debit,10398.18
2024-06-02,GROCERY STORE,244.33,debit,10593.85
2024-06-02,ATM WITHDRAWAL,2094.54,debit,6080.33
2024-06-04,GROCERY STORE,1705.59,debit,11963.29
2024-06-05,PAYROLL DEPOSIT,8840.45,credit,13927.93
2024-06-06,ONLINE TRANSFER,1591.88,debit,5340.41
2024-06-08,UTILITY BILL,1941.79,debit,11035.46
2024-06-09,SUBSCRIPTION SERVICE,494.27,debit,6035.94
2024-06-11,INSURANCE PREMIUM,2261.82,debit,8463.76
2024-06-12,ATM WITHDRAWAL,2143.03,debit,9023.87
2024-06-13,RENT PAYMENT,1487.94,debit,5023.35
2024-06-16,ONLINE TRANSFER,360.72,debit,6539.92
2024-06-23,RENT PAYMENT,1644.35,debit,11201.3
2024-06-23,SUBSCRIPTION SERVICE,2036.71,debit,7477.25
2024-07-01,UTILITY BILL,1438.89,debit,7789.98
2024-07-03,UTILITY BILL,988.9,debit,5387.76
2024-07-04,ONLINE TRANSFER,2042.46,debit,8815.95
2024-07-05,PAYROLL DEPOSIT,9023.77,credit,12713.58
2024-07-07,INSURANCE PREMIUM,338.0,debit,3266.7
2024-07-09,RENT PAYMENT,734.11,debit,8915.62
2024-07-10,SUBSCRIPTION SERVICE,413.94,debit,11023.73
2024-07-13,INSURANCE PREMIUM,1727.8,debit,2230.8
2024-07-14,UTILITY BILL,1944.1,debit,9718.99
2024-07-18,RESTAURANT,2463.82,debit,4557.28
2024-07-20,RESTAURANT,1587.78,debit,3211.95
2024-07-26,ATM WITHDRAWAL,1832.9,debit,4900.94
2024-08-01,ONLINE TRANSFER,182.55,debit,3647.03
2024-08-03,RENT PAYMENT,1298.42,debit,10332.14
2024-08-05,PAYROLL DEPOSIT,8740.44,credit,14361.73
2024-08-09,ONLINE TRANSFER,490.27,debit,11402.76
2024-08-12,ATM WITHDRAWAL,2362.11,debit,7345.95
2024-08-16,GROCERY STORE,1229.89,debit,4744.33
2024-08-18,RESTAURANT,153.06,debit,6186.93
2024-08-20,RENT PAYMENT,171.99,debit,10667.67
2024-08-24,RESTAURANT,1849.0,debit,3337.65
2024-09-03,UTILITY BILL,734.49,debit,11282.51
2024-09-04,GROCERY STORE,366.49,debit,3603.04
2024-09-04,RESTAURANT,2000.62,debit,7136.66
2024-09-05,PAYROLL DEPOSIT,8828.54,credit,13347.59
2024-09-08,SUBSCRIPTION SERVICE,1197.29,debit,7895.3
2024-09-13,RENT PAYMENT,2274.66,debit,5172.3
2024-09-13,UTILITY BILL,862.17,debit,8358.42
2024-09-14,SUBSCRIPTION SERVICE,258.56,debit,6908.52
2024-09-15,RESTAURANT,1700.64,debit,8579.95
2024-09-17,RESTAURANT,2347.98,debit,1986.01
2024-09-20,SUBSCRIPTION SERVICE,905.28,debit,11390.66
2024-09-23,SUBSCRIPTION SERVICE,1006.64,debit,5532.07
2024-09-23,GROCERY STORE,2270.1,debit,638.28
2024-09-26,ATM WITHDRAWAL,814.82,debit,6910.29
2024-09-27,SUBSCRIPTION SERVICE,1101.69,debit,4446.2
2024-09-27,ONLINE TRANSFER,2321.12,debit,2825.43
2024-10-05,SUBSCRIPTION SERVICE,1193.42,debit,2975.01
2024-10-05,PAYROLL DEPOSIT,9029.07,credit,9501.03
2024-10-07,GROCERY STORE,568.2,debit,11068.03
2024-10-09,UTILITY BILL,2081.74,debit,7434.74
2024-10-12,ATM WITHDRAWAL,1270.53,debit,10753.84
2024-10-13,INSURANCE PREMIUM,410.84,debit,7615.4
2024-10-14,UTILITY BILL,535.08,debit,3428.86
2024-10-18,SUBSCRIPTION SERVICE,1775.35,debit,10071.09
2024-10-18,RESTAURANT,1598.74,debit,7048.03
2024-10-25,UTILITY BILL,387.13,debit,5578.45
2024-10-26,UTILITY BILL,877.45,debit,11237.98
2024-11-01,RENT PAYMENT,429.57,debit,10725.69
2024-11-02,RENT PAYMENT,103.32,debit,11150.6
2024-11-02,ONLINE TRANSFER,2088.72,debit,2680.28
2024-11-03,ATM WITHDRAWAL,1503.14,debit,1027.37
2024-11-03,INSURANCE PREMIUM,2143.81,debit,8798.91
2024-11-05,PAYROLL DEPOSIT,8793.54,credit,8943.03
2024-11-07,INSURANCE PREMIUM,1478.83,debit,3408.15
2024-11-08,UTILITY BILL,1065.13,debit,8243.42
2024-11-11,GROCERY STORE,1586.22,debit,5828.97
2024-11-14,ONLINE TRANSFER,642.43,debit,9972.69
2024-11-21,ONLINE TRANSFER,2193.85,debit,5011.4
2024-11-23,RENT PAYMENT,1731.24,debit,11776.66
2024-11-26,ATM WITHDRAWAL,1165.66,debit,11080.99
2024-11-27,ONLINE TRANSFER,2009.06,debit,1469.17
2024-12-02,INSURANCE PREMIUM,1620.56,debit,5972.21
2024-12-05,PAYROLL DEPOSIT,8655.96,credit,11049.24
2024-12-15,RESTAURANT,487.12,debit,9132.01
2024-12-15,SUBSCRIPTION SERVICE,2214.08,debit,3762.39
2024-12-17,RESTAURANT,117.94,debit,1001.38
2024-12-18,SUBSCRIPTION SERVICE,2305.92,debit,4175.49
2024-12-19,GROCERY STORE,2250.79,debit,8154.42
2024-12-21,SUBSCRIPTION SERVICE,283.93,debit,7418.23
2024-12-21,RESTAURANT,1592.66,debit,2115.87
2024-12-23,ATM WITHDRAWAL,409.88,debit,6349.04
2024-12-23,ATM WITHDRAWAL,1387.79,debit,1886.85
2024-12-27,RENT PAYMENT,1390.8,debit,4054.26
