date,description,amount_usd,type,balance_usd
2024-01-01,ATM WITHDRAWAL,976.23,debit,5702.97
2024-01-05,PAYROLL DEPOSIT,11587.44,credit,12395.94
2024-01-05,ONLINE TRANSFER,1777.11,debit,8035.83
2024-01-06,SUBSCRIPTION SERVICE,892.85,debit,1860.75
2024-01-06,GROCERY STORE,1628.58,debit,8918.02
2024-01-10,UTILITY BILL,2287.03,debit,3016.03
2024-01-10,INSURANCE PREMIUM,1265.43,debit,6341.16
2024-01-12,UTILITY BILL,385.28,debit,10576.26
2024-01-14,GROCERY STORE,1114.52,debit,4752.48
2024-01-17,UTILITY BILL,616.59,debit,10782.13
2024-01-19,UTILITY BILL,898.98,debit,2938.76
2024-01-24,RESTAURANT,1954.45,debit,2661.46
2024-01-24,ONLINE TRANSFER,1069.27,debit,8392.06
2024-01-26,RENT PAYMENT,681.56,debit,5976.76
2024-02-05,PAYROLL DEPOSIT,11684.17,credit,5116.08
2024-02-08,ONLINE TRANSFER,581.63,debit,7632.54
2024-02-08,ONLINE TRANSFER,1248.03,debit,2466.83
2024-02-12,ONLINE TRANSFER,612.14,debit,6619.51
2024-02-13,RENT PAYMENT,1493.24,debit,6589.97
2024-02-13,SUBSCRIPTION SERVICE,1306.17,debit,1755.62
2024-02-13,RENT PAYMENT,484.61,debit,10848.5
2024-02-13,RENT PAYMENT,2406.36,debit,8159.36
2024-02-18,RESTAURANT,882.13,debit,3811.91
2024-02-18,SUBSCRIPTION SERVICE,1852.95,debit,10304.49
2024-02-19,RESTAURANT,442.18,debit,8336.59
2024-02-20,GROCERY STORE,1622.94,debit,11528.17
2024-02-20,ONLINE TRANSFER,1840.03,debit,1583.79
2024-02-23,INSURANCE PREMIUM,991.93,debit,1665.0
2024-02-27,RESTAURANT,305.67,debit,10793.17
2024-03-01,SUBSCRIPTION SERVICE,299.65,debit,8386.52
2024-03-03,SUBSCRIPTION SERVICE,53.63,debit,4555.2
2024-03-05,PAYROLL DEPOSIT,11690.45,credit,1291.58
2024-03-07,ONLINE TRANSFER,2091.69,debit,6540.6
2024-03-07,UTILITY BILL,775.41,debit,8966.14
2024-03-10,UTILITY BILL,443.4,debit,9243.0
2024-03-13,GROCERY STORE,1493.13,debit,11649.73
2024-03-13,UTILITY BILL,132.04,debit,699.99
2024-03-14,SUBSCRIPTION SERVICE,1236.84,debit,4533.98
2024-03-15,GROCERY STORE,1231.0,debit,3346.37
2024-03-19,RENT PAYMENT,1892.38,debit,9415.45
2024-03-21,ONLINE TRANSFER,1665.25,debit,3415.67
2024-03-26,ATM WITHDRAWAL,2230.6,debit,9407.05
2024-04-01,ATM WITHDRAWAL,2088.75,debit,1914.05
2024-04-05,PAYROLL DEPOSIT,12044.05,credit,1290.18
2024-04-07,ATM WITHDRAWAL,735.25,debit,11648.9
2024-04-08,SUBSCRIPTION SERVICE,1425.32,debit,9614.04
2024-04-08,SUBSCRIPTION SERVICE,2319.54,debit,2192.01
2024-04-10,SUBSCRIPTION SERVICE,96.64,debit,7142.22
2024-04-10,ATM WITHDRAWAL,989.75,debit,5298.88
2024-04-10,INSURANCE PREMIUM,911.36,debit,9060.2
2024-04-15,RENT PAYMENT,1317.5,debit,3832.49
2024-04-18,ONLINE TRANSFER,787.12,debit,972.65
2024-04-21,SUBSCRIPTION SERVICE,2468.58,debit,10575.07
2024-04-21,RENT PAYMENT,677.97,debit,8309.26
2024-04-22,UTILITY BILL,2414.32,debit,10587.16
2024-04-26,RESTAURANT,1655.23,debit,2128.78
2024-04-27,RESTAURANT,2303.21,debit,4844.45
2024-05-01,ATM WITHDRAWAL,2014.86,debit,2100.53
2024-05-01,ONLINE TRANSFER,1967.45,debit,6272.92
2024-05-03,UTILITY BILL,151.92,debit,4016.95
2024-05-05,PAYROLL DEPOSIT,11843.78,credit,3276.5
2024-05-06,ONLINE TRANSFER,180.25,debit,3889.36
2024-05-06,ONLINE TRANSFER,449.79,debit,5511.89
2024-05-07,INSURANCE PREMIUM,893.59,debit,10092.27
2024-05-08,GROCERY STORE,643.55,debit,4527.51
2024-05-10,ATM WITHDRAWAL,636.85,debit,8302.75
2024-05-11,RENT PAYMENT,2385.14,debit,8701.77
2024-05-14,RENT PAYMENT,2489.87,debit,2762.37
2024-05-15,UTILITY BILL,741.19,debit,869.57
2024-05-17,RESTAURANT,640.05,debit,5287.59
2024-05-20,UTILITY BILL,2234.72,debit,11082.23
2024-05-24,SUBSCRIPTION SERVICE,121.56,debit,3754.7
2024-05-25,INSURANCE PREMIUM,1067.96,debit,11619.43
2024-06-01,GROCERY STORE,2394.58,debit,5340.56
2024-06-04,ATM WITHDRAWAL,1269.46,debit,8379.38
2024-06-05,PAYROLL DEPOSIT,11421.5,credit,5269.95
2024-06-08,ATM WITHDRAWAL,1181.58,debit,5418.2
2024-06-10,ONLINE TRANSFER,2078.14,debit,7973.62
2024-06-15,SUBSCRIPTION SERVICE,1373.66,debit,4823.61
2024-06-16,RESTAURANT,1459.2,debit,4790.78
2024-06-18,SUBSCRIPTION SERVICE,2101.21,debit,1473.58
2024-06-21,INSURANCE PREMIUM,2404.39,debit,5804.77
2024-06-22,RENT PAYMENT,1019.3,debit,568.46
2024-06-22,INSURANCE PREMIUM,258.18,debit,6555.57
2024-06-25,ONLINE TRANSFER,152.77,debit,10218.73
2024-06-26,RENT PAYMENT,1545.72,debit,3977.48
2024-07-02,UTILITY BILL,1309.16,debit,3342.87
2024-07-04,RESTAURANT,304.48,debit,500.41
2024-07-05,PAYROLL DEPOSIT,11579.24,credit,2363.59
2024-07-05,UTILITY BILL,1194.88,debit,10076.35
2024-07-06,RESTAURANT,2107.47,debit,6787.27
2024-07-07,RENT PAYMENT,766.21,debit,4075.24
2024-07-13,UTILITY BILL,1856.37,debit,8255.75
2024-07-14,GROCERY STORE,1759.9,debit,6437.04
2024-07-15,SUBSCRIPTION SERVICE,1732.67,debit,10439.61
2024-07-17,SUBSCRIPTION SERVICE,358.28,debit,10793.1
2024-07-18,GROCERY STORE,2017.93,debit,7672.14
2024-07-20,ONLINE TRANSFER,1023.3,debit,11801.01
2024-07-26,SUBSCRIPTION SERVICE,988.97,debit,11149.51
2024-08-05,PAYROLL DEPOSIT,12154.12,credit,10538.49
2024-08-05,ONLINE TRANSFER,990.15,debit,8523.01
2024-08-07,INSURANCE PREMIUM,47.33,debit,3981.76
2024-08-08,RENT PAYMENT,1288.56,debit,8545.73
2024-08-14,RESTAURANT,1200.87,debit,3835.42
2024-08-18,RENT PAYMENT,2050.0,debit,8060.85
2024-08-19,UTILITY BILL,2398.55,debit,6169.09
2024-08-23,RENT PAYMENT,89.37,debit,5756.45
2024-08-24,UTILITY BILL,1170.63,debit,9855.18
2024-08-26,INSURANCE PREMIUM,382.69,debit,749.07
2024-09-05,PAYROLL DEPOSIT,11946.19,credit,13505.09
2024-09-05,INSURANCE PREMIUM,1292.35,debit,2506.71
2024-09-06,GROCERY STORE,2272.11,debit,4579.36
2024-09-09,RESTAURANT,885.11,debit,8621.58
2024-09-09,RENT PAYMENT,892.63,debit,8770.9
2024-09-10,ONLINE TRANSFER,2310.22,debit,1284.42
2024-09-10,RENT PAYMENT,1448.58,debit,11165.24
2024-09-11,RENT PAYMENT,1180.41,debit,8815.25
2024-09-13,RENT PAYMENT,594.63,debit,8150.5
2024-09-14,ONLINE TRANSFER,42.62,debit,2320.62
2024-09-16,UTILITY BILL,131.42,debit,10298.36
2024-09-16,SUBSCRIPTION SERVICE,953.78,debit,5925.15
2024-09-17,ONLINE TRANSFER,340.97,debit,4226.88
2024-09-18,RENT PAYMENT,710.28,debit,9269.99
2024-09-24,ATM WITHDRAWAL,1159.51,debit,10374.63
2024-09-27,ATM WITHDRAWAL,1469.54,debit,10043.69
2024-10-01,RESTAURANT,233.33,debit,778.8
2024-10-04,INSURANCE PREMIUM,2038.32,debit,9799.73
2024-10-05,PAYROLL DEPOSIT,11774.65,credit,10510.51
2024-10-09,ATM WITHDRAWAL,1524.2,debit,10167.81
2024-10-10,RESTAURANT,505.38,debit,6147.68
2024-10-10,INSURANCE PREMIUM,350.38,debit,7830.05
2024-10-15,INSURANCE PREMIUM,1894.42,debit,5330.65
2024-10-15,RESTAURANT,2453.69,debit,9798.39
2024-10-16,ONLINE TRANSFER,579.23,debit,9034.77
2024-10-17,RENT PAYMENT,816.47,debit,8535.35
2024-10-17,RESTAURANT,281.47,debit,10628.69
2024-10-19,GROCERY STORE,2120.07,debit,1338.14
