date,description,amount_usd,type,balance_usd
2024-01-03,ONLINE TRANSFER,1213.18,debit,9411.28
2024-01-05,PAYROLL DEPOSIT,8003.48,credit,9872.41
2024-01-05,INSURANCE PREMIUM,1387.69,debit,10239.53
2024-01-06,ONLINE TRANSFER,501.5,debit,9332.37
2024-01-12,RESTAURANT,1223.21,debit,10131.26
2024-01-13,RESTAURANT,2193.32,debit,11586.1
2024-01-14,GROCERY STORE,1977.57,debit,4921.2
2024-01-16,ATM WITHDRAWAL,1965.26,debit,5853.5
2024-01-18,GROCERY STORE,1129.57,debit,5321.09
2024-01-18,UTILITY BILL,2251.18,debit,580.2
2024-01-18,ONLINE TRANSFER,1008.06,debit,5929.84
2024-01-22,GROCERY STORE,56.53,debit,7990.32
2024-01-23,RENT PAYMENT,2426.29,debit,1897.73
2024-01-26,ONLINE TRANSFER,1376.63,debit,8247.97
2024-01-26,INSURANCE PREMIUM,2006.1,debit,8345.76
2024-02-02,RESTAURANT,1453.6,debit,11799.24
2024-02-02,ONLINE TRANSFER,2234.11,debit,2300.22
2024-02-05,PAYROLL DEPOSIT,7690.11,credit,7117.03
2024-02-07,RENT PAYMENT,983.22,debit,550.74
2024-02-08,RESTAURANT,1762.98,debit,8490.64
2024-02-11,RENT PAYMENT,241.82,debit,1131.57
2024-02-15,ATM WITHDRAWAL,1748.51,debit,11305.44
2024-02-22,RESTAURANT,1453.16,debit,3818.42
2024-02-24,GROCERY STORE,559.61,debit,4685.75
2024-02-26,UTILITY BILL,2100.05,debit,10788.46
2024-03-03,SUBSCRIPTION SERVICE,1063.12,debit,9340.14
2024-03-04,RENT PAYMENT,270.32,debit,10983.31
2024-03-05,PAYROLL DEPOSIT,8079.25,credit,8047.45
2024-03-06,INSURANCE PREMIUM,1201.15,debit,4694.38
2024-03-14,INSURANCE PREMIUM,1751.75,debit,5149.22
2024-03-17,GROCERY STORE,804.65,debit,3129.28
2024-03-18,ATM WITHDRAWAL,597.03,debit,6824.43
2024-03-19,RESTAURANT,593.1,debit,10478.96
2024-03-19,UTILITY BILL,27.79,debit,696.37
2024-03-20,UTILITY BILL,2203.55,debit,3675.58
2024-03-22,GROCERY STORE,45.34,debit,10998.06
2024-03-26,INSURANCE PREMIUM,1509.7,debit,9809.13
2024-04-01,ATM WITHDRAWAL,1933.82,debit,5362.79
2024-04-05,PAYROLL DEPOSIT,7533.25,credit,8077.9
2024-04-05,UTILITY BILL,813.74,debit,3337.99
2024-04-05,INSURANCE PREMIUM,1900.78,debit,10189.62
2024-04-06,GROCERY STORE,1910.82,debit,9839.13
2024-04-09,SUBSCRIPTION SERVICE,2270.87,debit,4289.43
2024-04-11,SUBSCRIPTION SERVICE,418.72,debit,8945.05
2024-04-13,UTILITY BILL,1115.03,debit,814.14
2024-04-21,ATM WITHDRAWAL,815.96,debit,9296.56
2024-04-21,ONLINE TRANSFER,403.82,debit,10321.94
2024-04-23,SUBSCRIPTION SERVICE,1182.04,debit,921.8
2024-04-24,SUBSCRIPTION SERVICE,1276.59,debit,4425.71
2024-04-24,GROCERY STORE,400.7,debit,9547.83
2024-04-24,UTILITY BILL,359.3,debit,9359.93
2024-04-25,UTILITY BILL,352.29,debit,7311.17
2024-05-02,ONLINE TRANSFER,1268.07,debit,4229.65
2024-05-03,SUBSCRIPTION SERVICE,1685.86,debit,4908.21
2024-05-05,PAYROLL DEPOSIT,7570.79,credit,12576.74
2024-05-06,RESTAURANT,1213.26,debit,8810.59
2024-05-06,RENT PAYMENT,1415.3,debit,4321.8
2024-05-07,RESTAURANT,1334.59,debit,9427.64
2024-05-08,SUBSCRIPTION SERVICE,1338.27,debit,7874.0
2024-05-08,RESTAURANT,262.3,debit,4157.58
2024-05-13,INSURANCE PREMIUM,1714.32,debit,2153.89
2024-05-15,INSURANCE PREMIUM,1719.42,debit,5132.51
2024-05-16,INSURANCE PREMIUM,641.67,debit,618.28
2024-05-16,SUBSCRIPTION SERVICE,755.34,debit,1338.3
2024-05-17,ONLINE TRANSFER,2492.64,debit,5659.99
2024-05-22,UTILITY BILL,916.9,debit,9763.35
2024-05-23,UTILITY BILL,2151.97,debit,8623.68
2024-05-25,RENT PAYMENT,2235.89,debit,2638.27
2024-06-04,SUBSCRIPTION SERVICE,1084.08,debit,3459.78
2024-06-05,GROCERY STORE,1997.38,debit,6445.64
2024-06-05,PAYROLL DEPOSIT,8147.75,credit,3915.44
2024-06-06,GROCERY STORE,799.39,debit,8340.83
2024-06-07,RESTAURANT,664.08,debit,4488.81
2024-06-13,GROCERY STORE,1724.51,debit,11351.29
2024-06-15,ATM WITHDRAWAL,1040.5,debit,1164.39
