date,description,amount_usd,type,balance_usd
2024-01-02,RENT PAYMENT,495.43,debit,6830.7
2024-01-05,PAYROLL DEPOSIT,8544.43,credit,4863.26
2024-01-07,UTILITY BILL,2278.91,debit,1278.65
2024-01-09,RENT PAYMENT,738.35,debit,11491.73
2024-01-12,RESTAURANT,498.46,debit,5626.35
2024-01-13,UTILITY BILL,2220.24,debit,2000.58
2024-01-13,UTILITY BILL,121.78,debit,11635.8
2024-01-14,ONLINE TRANSFER,2231.13,debit,9232.58
2024-01-15,RESTAURANT,1343.22,debit,2267.23
2024-01-16,ATM WITHDRAWAL,2239.38,debit,5657.55
2024-01-17,UTILITY BILL,205.7,debit,6785.66
2024-01-18,GROCERY STORE,434.0,debit,3652.71
2024-01-19,ATM WITHDRAWAL,767.66,debit,5953.28
2024-01-21,INSURANCE PREMIUM,1318.93,debit,11453.11
2024-01-27,GROCERY STORE,1990.09,debit,8478.74
2024-02-05,PAYROLL DEPOSIT,8985.3,credit,6564.91
2024-02-05,RENT PAYMENT,2356.27,debit,3694.2
2024-02-11,RENT PAYMENT,28.93,debit,7076.83
2024-02-13,GROCERY STORE,1343.24,debit,3856.2
2024-02-17,INSURANCE PREMIUM,1014.11,debit,3622.18
2024-02-18,ONLINE TRANSFER,772.46,debit,3033.87
2024-02-22,SUBSCRIPTION SERVICE,1269.47,debit,8786.66
2024-02-24,ONLINE TRANSFER,1389.33,debit,2467.75
2024-02-25,RENT PAYMENT,1105.61,debit,6356.7
2024-02-26,GROCERY STORE,2200.3,debit,9592.44
2024-03-01,ATM WITHDRAWAL,824.91,debit,11383.92
2024-03-05,PAYROLL DEPOSIT,8452.06,credit,13227.36
2024-03-05,RESTAURANT,2474.05,debit,2914.68
2024-03-11,ONLINE TRANSFER,825.1,debit,1158.53
2024-03-20,UTILITY BILL,23.47,debit,4495.81
2024-03-22,ONLINE TRANSFER,1810.76,debit,5195.94
2024-03-22,UTILITY BILL,1812.05,debit,8413.33
2024-03-25,GROCERY STORE,2063.35,debit,3021.72
2024-03-25,ONLINE TRANSFER,458.3,debit,11673.45
2024-04-05,PAYROLL DEPOSIT,9165.11,credit,4602.83
2024-04-05,INSURANCE PREMIUM,405.99,debit,3164.82
2024-04-11,RESTAURANT,192.25,debit,1328.56
2024-04-13,RENT PAYMENT,1625.96,debit,742.04
2024-04-13,GROCERY STORE,1516.17,debit,4845.56
2024-04-13,INSURANCE PREMIUM,934.23,debit,10874.93
2024-04-13,RENT PAYMENT,2215.43,debit,9901.24
2024-04-15,INSURANCE PREMIUM,268.58,debit,6557.95
2024-04-18,SUBSCRIPTION SERVICE,567.18,debit,3591.13
2024-04-20,UTILITY BILL,1249.98,debit,5782.99
2024-04-21,RESTAURANT,1148.46,debit,7918.87
2024-04-25,RENT PAYMENT,488.37,debit,6140.96
2024-05-05,PAYROLL DEPOSIT,8353.56,credit,12571.87
2024-05-05,RENT PAYMENT,2347.72,debit,7395.83
2024-05-05,ATM WITHDRAWAL,2134.75,debit,1477.1
2024-05-06,RENT PAYMENT,1211.46,debit,6972.79
2024-05-09,ONLINE TRANSFER,1576.16,debit,1915.37
2024-05-13,GROCERY STORE,2394.89,debit,1722.9
2024-05-19,SUBSCRIPTION SERVICE,403.19,debit,1142.57
2024-05-25,RENT PAYMENT,635.89,debit,1461.35
2024-05-27,SUBSCRIPTION SERVICE,2042.35,debit,4034.93
2024-06-01,RESTAURANT,1079.3,debit,2194.83
2024-06-03,GROCERY STORE,1519.18,debit,2547.78
2024-06-05,PAYROLL DEPOSIT,9059.18,credit,2439.41
2024-06-07,ONLINE TRANSFER,580.19,debit,10608.39
2024-06-09,INSURANCE PREMIUM,1723.18,debit,8720.79
2024-06-09,UTILITY BILL,1239.72,debit,11893.83
2024-06-10,RESTAURANT,272.31,debit,11492.26
2024-06-15,UTILITY BILL,1288.63,debit,10119.56
2024-06-16,RENT PAYMENT,2234.93,debit,8402.35
2024-06-17,ATM WITHDRAWAL,209.2,debit,4337.84
2024-06-20,ATM WITHDRAWAL,2309.83,debit,11078.55
2024-06-22,RENT PAYMENT,23.0,debit,3079.6
2024-06-27,ATM WITHDRAWAL,1507.04,debit,8313.48
2024-07-03,SUBSCRIPTION SERVICE,2040.33,debit,1801.39
2024-07-03,UTILITY BILL,821.17,debit,1966.66
2024-07-04,UTILITY BILL,1976.36,debit,10409.71
2024-07-05,PAYROLL DEPOSIT,8883.55,credit,5018.08
2024-07-06,ONLINE TRANSFER,2292.26,debit,8109.91
2024-07-07,RENT PAYMENT,1948.9,debit,2185.77
2024-07-08,INSURANCE PREMIUM,894.47,debit,6183.37
2024-07-09,INSURANCE PREMIUM,2399.77,debit,3702.48
2024-07-11,ONLINE TRANSFER,2030.58,debit,8680.03
2024-07-15,RENT PAYMENT,988.69,debit,8795.45
2024-08-01,SUBSCRIPTION SERVICE,1340.54,debit,9946.15
2024-08-03,INSURANCE PREMIUM,941.78,debit,8566.12
2024-08-05,RESTAURANT,1763.67,debit,3204.72
2024-08-05,PAYROLL DEPOSIT,8757.67,credit,14619.88
2024-08-08,INSURANCE PREMIUM,227.37,debit,8721.59
2024-08-08,GROCERY STORE,1872.55,debit,1848.21
2024-08-09,INSURANCE PREMIUM,621.39,debit,10019.95
2024-08-12,RESTAURANT,970.3,debit,6817.4
2024-08-14,ATM WITHDRAWAL,1404.77,debit,11512.58
2024-08-15,RENT PAYMENT,956.1,debit,802.99
2024-08-16,GROCERY STORE,524.13,debit,10281.84
2024-08-19,UTILITY BILL,167.75,debit,4517.5
2024-08-19,RENT PAYMENT,750.85,debit,2157.61
2024-08-23,RENT PAYMENT,2009.31,debit,8020.47
2024-09-03,RESTAURANT,211.12,debit,7045.61
2024-09-05,INSURANCE PREMIUM,391.3,debit,2597.88
2024-09-05,PAYROLL DEPOSIT,8916.89,credit,2032.78
2024-09-10,RENT PAYMENT,1875.31,debit,8533.49
2024-09-12,GROCERY STORE,384.28,debit,2124.69
2024-09-14,RENT PAYMENT,46.95,debit,10075.82
2024-09-15,ONLINE TRANSFER,1186.06,debit,8809.41
2024-09-15,ONLINE TRANSFER,295.94,debit,1190.01
2024-09-21,SUBSCRIPTION SERVICE,1957.86,debit,8495.34
2024-09-22,SUBSCRIPTION SERVICE,1394.31,debit,10039.46
2024-09-26,GROCERY STORE,1518.35,debit,2496.17
2024-10-01,INSURANCE PREMIUM,502.93,debit,1746.61
2024-10-01,RENT PAYMENT,1862.97,debit,5104.63
2024-10-04,UTILITY BILL,1313.32,debit,11746.15
2024-10-05,PAYROLL DEPOSIT,9141.86,credit,8026.21
2024-10-05,ATM WITHDRAWAL,89.56,debit,3745.38
2024-10-05,UTILITY BILL,919.5,debit,9456.17
2024-10-06,ATM WITHDRAWAL,1638.7,debit,5158.65
2024-10-09,UTILITY BILL,2045.07,debit,5887.02
2024-10-11,GROCERY STORE,562.89,debit,2612.48
2024-10-18,UTILITY BILL,181.99,debit,7366.77
2024-10-20,INSURANCE PREMIUM,428.76,debit,9738.4
2024-10-25,INSURANCE PREMIUM,2330.0,debit,3626.02
2024-11-05,PAYROLL DEPOSIT,8999.16,credit,5327.68
2024-11-05,RENT PAYMENT,78.74,debit,9654.8
2024-11-07,INSURANCE PREMIUM,2243.35,debit,6291.15
2024-11-10,GROCERY STORE,616.03,debit,1477.95
2024-11-11,GROCERY STORE,1418.07,debit,9587.6
2024-11-12,ONLINE TRANSFER,2397.67,debit,6252.48
2024-11-12,ATM WITHDRAWAL,1884.57,debit,8845.41
2024-11-15,GROCERY STORE,139.16,debit,1571.93
2024-11-20,ONLINE TRANSFER,41.03,debit,4601.47
2024-11-21,RENT PAYMENT,1762.59,debit,1619.87
2024-11-22,ONLINE TRANSFER,419.83,debit,8347.3
2024-11-25,SUBSCRIPTION SERVICE,1474.17,debit,10298.31
2024-12-05,PAYROLL DEPOSIT,8404.48,credit,9763.34
2024-12-13,RENT PAYMENT,2483.67,debit,6268.63
2024-12-14,INSURANCE PREMIUM,612.99,debit,11965.61
2024-12-15,ONLINE TRANSFER,913.58,debit,10343.45
2024-12-16,UTILITY BILL,2395.88,debit,7019.36
2024-12-16,ONLINE TRANSFER,1376.9,debit,11642.89
2024-12-18,SUBSCRIPTION SERVICE,261.57,debit,671.83
2024-12-19,RENT PAYMENT,2336.46,debit,2356.93
2024-12-21,RESTAURANT,2022.54,debit,8023.53
2024-12-22,INSURANCE PREMIUM,119.23,debit,8696.77
2024-12-26,ATM WITHDRAWAL,1129.75,debit,2008.77
2024-12-27,UTILITY BILL,1257.3,debit,5730.29
