date,description,amount_usd,type,balance_usd
2024-01-01,UTILITY BILL,1140.97,debit,3047.82
2024-01-05,PAYROLL DEPOSIT,10560.22,credit,11384.05
2024-01-11,UTILITY BILL,1201.09,debit,9447.2
2024-01-11,ATM WITHDRAWAL,964.64,debit,7370.01
2024-01-13,RENT PAYMENT,182.89,debit,3662.68
2024-01-18,GROCERY STORE,1823.56,debit,10950.64
2024-01-18,SUBSCRIPTION SERVICE,202.26,debit,1429.09
2024-01-21,ONLINE TRANSFER,1155.95,debit,11586.3
2024-01-26,INSURANCE PREMIUM,1721.52,debit,6138.09
2024-01-27,GROCERY STORE,2496.5,debit,10243.93
2024-02-02,RENT PAYMENT,1399.8,debit,7244.35
2024-02-02,UTILITY BILL,1986.88,debit,1815.76
2024-02-04,ATM WITHDRAWAL,1681.63,debit,5224.3
2024-02-05,PAYROLL DEPOSIT,10828.3,credit,8077.72
2024-02-05,RESTAURANT,403.73,debit,6045.18
2024-02-07,INSURANCE PREMIUM,2172.87,debit,8792.2
2024-02-09,ATM WITHDRAWAL,1669.47,debit,4804.46
2024-02-10,INSURANCE PREMIUM,1829.44,debit,4094.31
2024-02-11,UTILITY BILL,888.28,debit,6897.05
2024-02-11,UTILITY BILL,1866.58,debit,4785.44
2024-02-18,RENT PAYMENT,1723.32,debit,5954.08
2024-02-19,ONLINE TRANSFER,1509.02,debit,4543.93
2024-02-23,UTILITY BILL,2082.79,debit,1572.15
2024-02-24,INSURANCE PREMIUM,860.55,debit,5715.24
2024-02-27,RESTAURANT,1086.57,debit,10713.05
2024-03-02,GROCERY STORE,247.56,debit,6600.55
2024-03-03,RENT PAYMENT,2177.26,debit,7012.69
2024-03-05,PAYROLL DEPOSIT,10629.29,credit,4899.95
2024-03-05,GROCERY STORE,1530.31,debit,8065.06
2024-03-05,ONLINE TRANSFER,2305.41,debit,4536.77
2024-03-07,INSURANCE PREMIUM,1061.18,debit,4420.3
2024-03-13,ATM WITHDRAWAL,792.86,debit,4230.4
2024-03-14,ONLINE TRANSFER,91.8,debit,3642.61
2024-03-18,GROCERY STORE,1691.44,debit,3629.18
2024-03-19,UTILITY BILL,2210.69,debit,2289.17
2024-03-26,INSURANCE PREMIUM,192.57,debit,9021.14
2024-03-27,INSURANCE PREMIUM,2115.98,debit,11707.29
2024-04-01,RENT PAYMENT,1915.12,debit,3828.64
2024-04-03,UTILITY BILL,39.17,debit,9090.66
2024-04-04,ATM WITHDRAWAL,198.75,debit,10410.29
2024-04-05,RESTAURANT,1260.65,debit,10083.57
2024-04-05,PAYROLL DEPOSIT,11234.06,credit,7799.26
2024-04-06,UTILITY BILL,876.03,debit,1775.23
2024-04-07,RESTAURANT,1000.25,debit,7392.24
2024-04-09,UTILITY BILL,2158.03,debit,7121.23
2024-04-11,GROCERY STORE,526.97,debit,11371.23
2024-04-12,SUBSCRIPTION SERVICE,1326.8,debit,4046.82
2024-04-12,RENT PAYMENT,340.38,debit,6624.7
2024-04-12,INSURANCE PREMIUM,697.45,debit,9181.85
2024-04-12,UTILITY BILL,1024.48,debit,11611.3
2024-04-12,RENT PAYMENT,2007.28,debit,7608.44
2024-04-15,INSURANCE PREMIUM,1779.56,debit,5303.48
2024-04-22,GROCERY STORE,1101.82,debit,5787.17
2024-05-01,SUBSCRIPTION SERVICE,1170.6,debit,6982.96
2024-05-01,ONLINE TRANSFER,1869.6,debit,3048.08
2024-05-04,RESTAURANT,450.28,debit,2258.0
2024-05-05,PAYROLL DEPOSIT,11422.1,credit,13876.78
2024-05-07,INSURANCE PREMIUM,1319.43,debit,5051.32
2024-05-08,RESTAURANT,2266.69,debit,4517.82
2024-05-10,RENT PAYMENT,605.95,debit,2184.11
2024-05-11,UTILITY BILL,459.32,debit,9387.75
2024-05-25,INSURANCE PREMIUM,2114.32,debit,3298.14
2024-05-25,RENT PAYMENT,209.42,debit,7782.08
2024-06-02,SUBSCRIPTION SERVICE,1319.69,debit,7512.76
2024-06-05,PAYROLL DEPOSIT,11142.89,credit,10535.87
2024-06-07,RESTAURANT,817.39,debit,5969.73
2024-06-07,SUBSCRIPTION SERVICE,1459.22,debit,11473.66
2024-06-07,ONLINE TRANSFER,210.29,debit,10438.88
2024-06-07,SUBSCRIPTION SERVICE,1140.75,debit,1154.24
2024-06-08,GROCERY STORE,892.82,debit,1353.19
2024-06-13,ATM WITHDRAWAL,2456.32,debit,1469.79
2024-06-14,SUBSCRIPTION SERVICE,1585.84,debit,9657.79
2024-06-15,ATM WITHDRAWAL,394.37,debit,1285.29
2024-06-17,RENT PAYMENT,117.07,debit,8637.65
2024-06-21,UTILITY BILL,1545.22,debit,6331.28
2024-06-23,GROCERY STORE,1135.34,debit,9812.88
2024-06-27,RENT PAYMENT,2395.15,debit,5681.02
2024-07-01,UTILITY BILL,1622.14,debit,5369.17
2024-07-02,RENT PAYMENT,846.74,debit,7201.5
2024-07-03,RENT PAYMENT,2293.53,debit,4067.66
2024-07-03,UTILITY BILL,837.63,debit,6916.58
2024-07-05,PAYROLL DEPOSIT,10904.58,credit,13851.12
