date,description,amount_usd,type,balance_usd
2024-01-03,RENT PAYMENT,1969.72,debit,10193.46
2024-01-05,PAYROLL DEPOSIT,6108.8,credit,5205.72
2024-01-05,ONLINE TRANSFER,901.53,debit,7234.03
2024-01-06,RENT PAYMENT,543.45,debit,1399.54
2024-01-10,INSURANCE PREMIUM,752.79,debit,1048.88
2024-01-10,UTILITY BILL,2294.91,debit,6404.27
2024-01-10,ONLINE TRANSFER,798.59,debit,8827.09
2024-01-14,GROCERY STORE,302.56,debit,8108.15
2024-01-18,INSURANCE PREMIUM,1044.29,debit,5843.55
2024-01-19,GROCERY STORE,226.56,debit,10582.69
2024-01-22,ONLINE TRANSFER,2181.61,debit,1722.8
2024-01-23,SUBSCRIPTION SERVICE,1567.05,debit,3548.36
2024-02-01,INSURANCE PREMIUM,2015.51,debit,1507.8
2024-02-01,INSURANCE PREMIUM,2174.58,debit,11606.74
2024-02-01,GROCERY STORE,538.89,debit,7959.17
2024-02-04,ATM WITHDRAWAL,1732.84,debit,11576.13
2024-02-05,PAYROLL DEPOSIT,6018.86,credit,1081.86
2024-02-05,RESTAURANT,1100.76,debit,7699.68
2024-02-10,GROCERY STORE,445.9,debit,5986.88
2024-02-11,SUBSCRIPTION SERVICE,770.94,debit,9851.02
2024-02-15,GROCERY STORE,1746.16,debit,2664.54
2024-02-21,RENT PAYMENT,54.41,debit,1786.99
2024-03-03,UTILITY BILL,684.27,debit,7955.45
2024-03-05,PAYROLL DEPOSIT,6172.2,credit,3672.8
2024-03-05,INSURANCE PREMIUM,2449.13,debit,10259.09
2024-03-08,SUBSCRIPTION SERVICE,595.13,debit,1198.1
2024-03-11,ONLINE TRANSFER,111.8,debit,5096.32
2024-03-20,GROCERY STORE,1066.57,debit,4132.28
2024-03-20,INSURANCE PREMIUM,146.29,debit,590.55
2024-03-20,SUBSCRIPTION SERVICE,2410.39,debit,5922.13
2024-03-21,UTILITY BILL,431.94,debit,2252.86
2024-03-22,SUBSCRIPTION SERVICE,387.45,debit,5351.61
2024-03-23,SUBSCRIPTION SERVICE,1471.36,debit,2815.39
2024-03-24,ATM WITHDRAWAL,1131.85,debit,5516.65
2024-03-25,SUBSCRIPTION SERVICE,310.01,debit,7661.01
2024-04-05,PAYROLL DEPOSIT,5795.1,credit,11166.93
