date,description,amount_usd,type,balance_usd
2024-01-02,INSURANCE PREMIUM,1222.7,debit,5209.3
2024-01-02,INSURANCE PREMIUM,2090.09,debit,4314.88
2024-01-03,UTILITY BILL,1326.82,debit,2274.02
2024-01-05,PAYROLL DEPOSIT,9662.62,credit,7907.94
2024-01-08,RENT PAYMENT,2184.14,debit,2326.78
2024-01-10,INSURANCE PREMIUM,710.78,debit,9719.67
2024-01-10,RENT PAYMENT,1797.92,debit,10862.31
2024-01-13,RENT PAYMENT,1490.64,debit,2418.19
2024-01-17,SUBSCRIPTION SERVICE,1265.91,debit,7524.34
2024-01-19,ATM WITHDRAWAL,1079.19,debit,8866.17
2024-01-20,INSURANCE PREMIUM,2040.44,debit,6580.29
2024-01-24,ATM WITHDRAWAL,539.98,debit,5523.08
2024-01-25,RESTAURANT,1209.48,debit,3591.21
2024-02-04,UTILITY BILL,2100.8,debit,7997.01
2024-02-05,PAYROLL DEPOSIT,9238.12,credit,5556.35
2024-02-06,SUBSCRIPTION SERVICE,1072.51,debit,4348.42
2024-02-07,INSURANCE PREMIUM,790.49,debit,1783.31
2024-02-08,INSURANCE PREMIUM,1112.69,debit,7386.8
2024-02-09,SUBSCRIPTION SERVICE,700.85,debit,8648.18
2024-02-12,ONLINE TRANSFER,2427.42,debit,4936.37
2024-02-14,ONLINE TRANSFER,235.72,debit,8387.06
2024-02-15,RESTAURANT,221.28,debit,5992.12
2024-02-16,RENT PAYMENT,1082.79,debit,4217.15
2024-02-18,RESTAURANT,2339.71,debit,591.27
2024-02-22,ONLINE TRANSFER,1540.56,debit,4589.32
2024-02-22,ATM WITHDRAWAL,1715.52,debit,8654.87
2024-02-22,RENT PAYMENT,2310.94,debit,8550.23
2024-02-25,ATM WITHDRAWAL,198.41,debit,4619.19
2024-02-27,ATM WITHDRAWAL,383.47,debit,3157.09
2024-03-01,GROCERY STORE,1427.96,debit,6478.85
2024-03-02,ATM WITHDRAWAL,1846.27,debit,9909.03
2024-03-04,RENT PAYMENT,1320.33,debit,9232.23
2024-03-04,RENT PAYMENT,447.93,debit,3728.99
2024-03-05,PAYROLL DEPOSIT,9737.03,credit,8920.14
2024-03-07,RESTAURANT,777.17,debit,8122.41
2024-03-08,RENT PAYMENT,1209.4,debit,5217.41
2024-03-13,RESTAURANT,2096.07,debit,1487.41
2024-03-13,ATM WITHDRAWAL,1447.51,debit,8000.39
2024-03-15,ONLINE TRANSFER,1101.02,debit,8482.82
2024-03-16,GROCERY STORE,2090.97,debit,5054.03
2024-03-18,UTILITY BILL,2015.07,debit,10553.81
2024-04-03,INSURANCE PREMIUM,1012.61,debit,9089.01
2024-04-03,RESTAURANT,1107.81,debit,3283.12
2024-04-05,PAYROLL DEPOSIT,9889.94,credit,4844.32
2024-04-07,RENT PAYMENT,139.23,debit,4326.72
2024-04-10,ONLINE TRANSFER,1053.74,debit,681.38
2024-04-11,INSURANCE PREMIUM,1589.82,debit,2084.54
2024-04-14,GROCERY STORE,1545.33,debit,5530.31
2024-04-18,RESTAURANT,1472.71,debit,10763.71
2024-04-21,UTILITY BILL,2099.49,debit,4336.9
2024-04-24,ONLINE TRANSFER,2329.86,debit,9984.0
2024-04-25,UTILITY BILL,2322.79,debit,4252.4
2024-04-27,RESTAURANT,2276.77,debit,6865.81
2024-05-04,ATM WITHDRAWAL,2425.23,debit,8810.53
2024-05-05,PAYROLL DEPOSIT,9167.74,credit,13952.5
2024-05-07,SUBSCRIPTION SERVICE,1145.89,debit,10559.65
2024-05-07,RENT PAYMENT,241.57,debit,2325.22
2024-05-13,UTILITY BILL,285.57,debit,8445.05
