date,description,amount_usd,type,balance_usd
2024-01-01,ONLINE TRANSFER,466.28,debit,4035.75
2024-01-02,ATM WITHDRAWAL,800.54,debit,2613.52
2024-01-02,ATM WITHDRAWAL,1739.8,debit,11563.65
2024-01-04,GROCERY STORE,310.32,debit,4288.98
2024-01-05,PAYROLL DEPOSIT,5198.76,credit,8111.2
2024-01-05,INSURANCE PREMIUM,416.59,debit,2393.01
2024-01-22,ATM WITHDRAWAL,1964.46,debit,5610.74
2024-01-26,ATM WITHDRAWAL,200.96,debit,10185.44
2024-01-26,ONLINE TRANSFER,1180.93,debit,1556.52
2024-02-01,GROCERY STORE,2444.29,debit,8952.23
2024-02-05,PAYROLL DEPOSIT,4966.28,credit,8142.03
2024-02-07,INSURANCE PREMIUM,1413.15,debit,10772.83
2024-02-08,UTILITY BILL,1291.95,debit,4626.85
2024-02-10,RESTAURANT,556.35,debit,9374.4
2024-02-11,RESTAURANT,124.26,debit,11260.24
2024-02-14,ONLINE TRANSFER,1131.22,debit,6375.68
2024-02-15,ATM WITHDRAWAL,188.01,debit,5419.94
2024-02-18,UTILITY BILL,2057.86,debit,1671.03
2024-02-19,UTILITY BILL,2195.56,debit,7803.69
2024-02-19,GROCERY STORE,1804.49,debit,1903.98
2024-02-21,GROCERY STORE,2420.08,debit,11267.7
2024-02-25,SUBSCRIPTION SERVICE,1029.77,debit,7687.12
2024-02-25,GROCERY STORE,1241.68,debit,7767.43
2024-03-01,ATM WITHDRAWAL,1347.3,debit,9862.17
2024-03-04,GROCERY STORE,951.18,debit,1089.19
2024-03-04,ONLINE TRANSFER,2176.69,debit,5452.81
2024-03-05,PAYROLL DEPOSIT,5084.56,credit,3494.34
2024-03-06,ATM WITHDRAWAL,1738.6,debit,7356.08
2024-03-08,RESTAURANT,228.41,debit,4021.68
2024-03-10,RESTAURANT,2236.09,debit,4977.77
2024-03-10,INSURANCE PREMIUM,512.76,debit,9828.78
2024-03-11,SUBSCRIPTION SERVICE,220.77,debit,3969.2
2024-03-13,ONLINE TRANSFER,1546.81,debit,2074.39
2024-03-15,UTILITY BILL,524.89,debit,2859.61
2024-03-26,RESTAURANT,2420.44,debit,4524.36
2024-04-04,GROCERY STORE,1925.92,debit,4230.55
2024-04-05,PAYROLL DEPOSIT,5143.43,credit,6219.66
2024-04-05,ONLINE TRANSFER,1178.91,debit,9835.48
2024-04-08,RESTAURANT,2439.81,debit,9236.03
2024-04-09,RENT PAYMENT,512.22,debit,3733.7
2024-04-09,INSURANCE PREMIUM,2323.62,debit,5430.53
2024-04-10,SUBSCRIPTION SERVICE,2195.97,debit,9482.14
2024-04-11,ATM WITHDRAWAL,2480.74,debit,11035.69
2024-04-14,RENT PAYMENT,1249.23,debit,3472.82
