date,description,amount_usd,type,balance_usd
2024-01-05,PAYROLL DEPOSIT,10244.45,credit,12237.0
2024-01-08,RESTAURANT,1735.97,debit,8078.66
2024-01-09,RENT PAYMENT,1584.53,debit,8380.24
2024-01-09,SUBSCRIPTION SERVICE,2496.95,debit,655.49
2024-01-14,GROCERY STORE,142.66,debit,9833.01
2024-01-15,RENT PAYMENT,1711.89,debit,2983.08
2024-01-15,SUBSCRIPTION SERVICE,735.94,debit,9976.21
2024-01-16,INSURANCE PREMIUM,1048.33,debit,5166.84
2024-01-16,GROCERY STORE,716.67,debit,10547.83
2024-01-16,SUBSCRIPTION SERVICE,2073.03,debit,3118.2
2024-01-17,RENT PAYMENT,1409.58,debit,3200.92
2024-01-18,ATM WITHDRAWAL,2086.35,debit,7127.48
2024-01-20,RESTAURANT,1142.46,debit,1500.45
2024-01-22,RESTAURANT,993.07,debit,7808.36
2024-01-22,ATM WITHDRAWAL,1054.36,debit,3243.69
2024-01-27,GROCERY STORE,1364.39,debit,754.5
2024-02-01,GROCERY STORE,1482.02,debit,6320.92
2024-02-01,INSURANCE PREMIUM,1832.79,debit,10529.76
2024-02-05,PAYROLL DEPOSIT,10501.01,credit,10847.37
2024-02-05,GROCERY STORE,671.68,debit,7687.17
2024-02-11,RESTAURANT,370.45,debit,4057.81
2024-02-12,ATM WITHDRAWAL,1537.06,debit,1705.39
2024-02-12,SUBSCRIPTION SERVICE,451.18,debit,11040.39
2024-02-13,GROCERY STORE,1507.5,debit,6955.03
2024-02-18,INSURANCE PREMIUM,1858.74,debit,1948.56
2024-02-19,UTILITY BILL,1959.31,debit,7596.19
2024-02-23,INSURANCE PREMIUM,2302.02,debit,8145.12
2024-02-26,ATM WITHDRAWAL,664.87,debit,6235.58
2024-02-27,RESTAURANT,1827.76,debit,9249.81
2024-03-01,INSURANCE PREMIUM,1076.72,debit,8797.83
2024-03-02,RESTAURANT,1947.74,debit,2637.91
2024-03-03,RENT PAYMENT,1941.79,debit,3905.99
2024-03-05,PAYROLL DEPOSIT,9741.94,credit,11124.47
2024-03-05,SUBSCRIPTION SERVICE,596.77,debit,2039.28
2024-03-05,RESTAURANT,382.09,debit,1077.12
2024-03-07,ATM WITHDRAWAL,2076.08,debit,2635.3
2024-03-09,ATM WITHDRAWAL,1513.69,debit,2064.99
2024-03-10,SUBSCRIPTION SERVICE,465.03,debit,10799.99
2024-03-17,UTILITY BILL,1066.77,debit,6786.43
2024-03-17,SUBSCRIPTION SERVICE,648.93,debit,1610.93
2024-03-20,INSURANCE PREMIUM,858.86,debit,8576.57
2024-03-20,RENT PAYMENT,2488.29,debit,9443.66
2024-03-22,ATM WITHDRAWAL,2199.29,debit,3084.49
2024-03-27,UTILITY BILL,993.03,debit,10448.54
2024-03-27,UTILITY BILL,2005.15,debit,11961.7
2024-04-05,SUBSCRIPTION SERVICE,182.93,debit,8322.27
2024-04-05,RENT PAYMENT,362.02,debit,4849.75
2024-04-05,PAYROLL DEPOSIT,10460.95,credit,14305.21
2024-04-06,INSURANCE PREMIUM,1471.55,debit,5168.69
2024-04-08,UTILITY BILL,1465.72,debit,1503.58
2024-04-08,ATM WITHDRAWAL,2112.71,debit,7876.19
2024-04-09,RESTAURANT,1092.93,debit,8493.19
2024-04-15,UTILITY BILL,546.25,debit,10809.88
2024-04-16,INSURANCE PREMIUM,1156.15,debit,8980.27
2024-04-16,ATM WITHDRAWAL,2492.3,debit,9559.33
2024-04-17,GROCERY STORE,1144.62,debit,2723.05
2024-04-20,ONLINE TRANSFER,2433.97,debit,4290.59
2024-04-21,INSURANCE PREMIUM,999.89,debit,4005.5
2024-04-25,UTILITY BILL,2355.03,debit,7364.87
2024-04-26,INSURANCE PREMIUM,1629.04,debit,4647.66
2024-04-27,ATM WITHDRAWAL,2153.71,debit,9415.72
2024-05-05,PAYROLL DEPOSIT,10495.09,credit,9009.41
2024-05-08,RESTAURANT,316.71,debit,5881.06
2024-05-10,UTILITY BILL,2131.88,debit,2286.32
2024-05-14,GROCERY STORE,2293.57,debit,3459.8
2024-05-17,RENT PAYMENT,379.91,debit,10365.23
2024-05-19,ATM WITHDRAWAL,1360.31,debit,8880.53
2024-05-19,GROCERY STORE,1850.12,debit,2766.68
2024-05-20,ONLINE TRANSFER,2435.11,debit,3912.72
2024-05-20,UTILITY BILL,2121.91,debit,3196.71
2024-05-21,RESTAURANT,277.81,debit,4256.63
2024-05-23,SUBSCRIPTION SERVICE,495.66,debit,6401.96
2024-05-23,GROCERY STORE,1660.86,debit,7295.6
2024-05-23,ONLINE TRANSFER,1776.34,debit,3644.26
2024-05-24,ONLINE TRANSFER,345.35,debit,7925.65
2024-06-01,RESTAURANT,437.36,debit,1662.9
2024-06-04,ONLINE TRANSFER,798.9,debit,8964.54
2024-06-05,PAYROLL DEPOSIT,9837.85,credit,8085.63
2024-06-06,SUBSCRIPTION SERVICE,2408.33,debit,7462.62
2024-06-08,RESTAURANT,622.91,debit,7847.73
2024-06-10,UTILITY BILL,2236.69,debit,4878.25
2024-06-10,ATM WITHDRAWAL,237.19,debit,3002.26
2024-06-10,ONLINE TRANSFER,2490.64,debit,1252.54
2024-06-15,INSURANCE PREMIUM,1835.02,debit,11824.09
2024-06-17,RESTAURANT,1904.06,debit,3503.71
2024-06-18,RENT PAYMENT,822.64,debit,1739.15
2024-06-27,UTILITY BILL,1759.9,debit,10523.77
2024-07-03,RENT PAYMENT,1432.64,debit,7917.13
2024-07-05,PAYROLL DEPOSIT,10312.26,credit,8623.15
2024-07-07,ONLINE TRANSFER,819.16,debit,8890.99
2024-07-09,ONLINE TRANSFER,879.5,debit,1862.71
2024-07-13,UTILITY BILL,1079.51,debit,2523.94
2024-07-15,UTILITY BILL,1896.19,debit,8133.82
2024-07-22,INSURANCE PREMIUM,1440.8,debit,8396.95
2024-07-22,ONLINE TRANSFER,1500.37,debit,2747.95
2024-07-23,RENT PAYMENT,100.86,debit,11115.02
2024-07-24,GROCERY STORE,450.84,debit,6390.55
2024-07-27,ONLINE TRANSFER,865.66,debit,6837.15
2024-08-03,GROCERY STORE,1220.57,debit,8184.2
2024-08-04,ONLINE TRANSFER,2143.54,debit,8125.03
2024-08-05,UTILITY BILL,1971.0,debit,5264.15
2024-08-05,PAYROLL DEPOSIT,9849.64,credit,3804.32
2024-08-09,ONLINE TRANSFER,2124.78,debit,1439.95
2024-08-10,INSURANCE PREMIUM,1562.05,debit,5687.09
2024-08-13,GROCERY STORE,696.67,debit,6878.03
2024-08-15,SUBSCRIPTION SERVICE,1757.97,debit,6064.65
2024-08-15,INSURANCE PREMIUM,1521.58,debit,11015.78
2024-08-19,UTILITY BILL,1084.78,debit,624.75
2024-08-19,RENT PAYMENT,287.88,debit,9578.5
2024-08-19,INSURANCE PREMIUM,1126.83,debit,2119.31
2024-08-21,RESTAURANT,968.73,debit,1399.62
2024-08-25,ATM WITHDRAWAL,2408.89,debit,9752.76
2024-08-27,ONLINE TRANSFER,617.7,debit,5705.77
2024-09-05,PAYROLL DEPOSIT,9680.45,credit,3735.28
2024-09-10,INSURANCE PREMIUM,298.24,debit,8619.03
2024-09-11,INSURANCE PREMIUM,1731.82,debit,6151.09
2024-09-12,SUBSCRIPTION SERVICE,2436.76,debit,4251.35
2024-09-16,ATM WITHDRAWAL,874.41,debit,10585.76
2024-09-18,INSURANCE PREMIUM,2224.4,debit,6847.47
2024-09-24,ONLINE TRANSFER,55.4,debit,9460.05
2024-09-26,GROCERY STORE,666.03,debit,10136.17
2024-09-27,UTILITY BILL,1526.68,debit,2153.93
2024-09-27,SUBSCRIPTION SERVICE,797.53,debit,8429.48
2024-10-04,ONLINE TRANSFER,522.63,debit,4627.72
2024-10-05,PAYROLL DEPOSIT,10052.66,credit,11264.54
2024-10-05,RENT PAYMENT,2116.58,debit,5982.82
2024-10-06,RENT PAYMENT,490.78,debit,11316.32
2024-10-07,INSURANCE PREMIUM,1699.51,debit,1146.57
2024-10-08,ONLINE TRANSFER,877.32,debit,5308.9
2024-10-11,RENT PAYMENT,902.34,debit,8090.91
2024-10-13,ATM WITHDRAWAL,1622.89,debit,2345.33
2024-10-14,SUBSCRIPTION SERVICE,1289.12,debit,10781.46
2024-10-15,GROCERY STORE,1548.95,debit,5011.65
2024-10-17,GROCERY STORE,1463.04,debit,1523.64
2024-10-20,GROCERY STORE,582.2,debit,10540.03
2024-10-23,RENT PAYMENT,1552.0,debit,11904.72
2024-11-02,SUBSCRIPTION SERVICE,260.44,debit,5806.78
2024-11-05,INSURANCE PREMIUM,1764.96,debit,8061.49
2024-11-05,SUBSCRIPTION SERVICE,2207.46,debit,5860.58
2024-11-05,PAYROLL DEPOSIT,10210.61,credit,10396.02
2024-11-06,UTILITY BILL,2413.37,debit,5528.03
2024-11-09,RESTAURANT,1290.37,debit,6385.86
2024-11-18,ONLINE TRANSFER,581.92,debit,8461.62
2024-11-19,RESTAURANT,1063.92,debit,2531.31
2024-11-21,RENT PAYMENT,371.56,debit,8695.19
2024-11-24,RESTAURANT,2413.7,debit,4438.66
2024-12-01,ATM WITHDRAWAL,646.03,debit,8805.42
2024-12-05,PAYROLL DEPOSIT,10268.78,credit,5859.35
2024-12-07,UTILITY BILL,673.01,debit,10972.75
2024-12-07,GROCERY STORE,1524.72,debit,8906.67
2024-12-11,ONLINE TRANSFER,2282.68,debit,1479.23
2024-12-12,ONLINE TRANSFER,1354.53,debit,3207.93
2024-12-13,ONLINE TRANSFER,2314.61,debit,9778.07
2024-12-19,GROCERY STORE,1457.89,debit,5820.04
2024-12-19,ONLINE TRANSFER,321.07,debit,7174.45
2024-12-20,ATM WITHDRAWAL,1266.33,debit,8059.22
