date,description,amount_usd,type,balance_usd
2024-01-03,ATM WITHDRAWAL,1128.11,debit,8589.19
2024-01-05,PAYROLL DEPOSIT,4215.5,credit,10856.91
2024-01-07,RESTAURANT,1525.27,debit,2300.72
2024-01-10,INSURANCE PREMIUM,1103.29,debit,2212.51
2024-01-14,ONLINE TRANSFER,1250.51,debit,2852.46
2024-01-17,GROCERY STORE,1421.53,debit,2589.85
2024-01-17,ATM WITHDRAWAL,1471.17,debit,6533.08
2024-01-22,GROCERY STORE,847.73,debit,11997.23
2024-01-26,SUBSCRIPTION SERVICE,2306.48,debit,10140.8
2024-02-05,PAYROLL DEPOSIT,4501.2,credit,10792.68
2024-02-06,ONLINE TRANSFER,1443.94,debit,4123.04
2024-02-07,ONLINE TRANSFER,1623.53,debit,7376.23
2024-02-08,UTILITY BILL,1991.86,debit,1081.64
2024-02-10,SUBSCRIPTION SERVICE,1604.43,debit,7952.31
2024-02-11,UTILITY BILL,805.33,debit,2479.39
2024-02-13,INSURANCE PREMIUM,1048.71,debit,1651.92
2024-02-15,SUBSCRIPTION SERVICE,1673.01,debit,1929.72
2024-02-17,GROCERY STORE,99.57,debit,11767.96
2024-02-21,ATM WITHDRAWAL,1574.56,debit,786.73
2024-02-22,ONLINE TRANSFER,112.63,debit,9113.76
2024-02-22,ONLINE TRANSFER,1472.2,debit,6754.6
2024-02-22,ONLINE TRANSFER,1534.18,debit,6271.11
2024-02-24,SUBSCRIPTION SERVICE,2324.57,debit,5042.5
2024-02-25,UTILITY BILL,2054.96,debit,6973.59
2024-02-25,RESTAURANT,1168.85,debit,5548.7
2024-03-05,PAYROLL DEPOSIT,4191.66,credit,6804.07
2024-03-07,RENT PAYMENT,85.24,debit,5873.59
2024-03-08,GROCERY STORE,1222.85,debit,7066.71
2024-03-09,UTILITY BILL,388.13,debit,6076.99
2024-03-14,SUBSCRIPTION SERVICE,2053.14,debit,6716.33
2024-03-15,ATM WITHDRAWAL,1103.5,debit,2925.76
2024-03-19,SUBSCRIPTION SERVICE,2021.39,debit,1270.45
2024-03-19,RENT PAYMENT,282.11,debit,5223.53
2024-03-22,RESTAURANT,598.58,debit,2503.25
2024-03-22,RENT PAYMENT,1658.67,debit,8081.53
2024-03-25,ONLINE TRANSFER,429.55,debit,5454.05
2024-03-26,UTILITY BILL,1039.0,debit,4893.05
2024-03-27,ONLINE TRANSFER,1465.5,debit,10987.65
2024-04-01,UTILITY BILL,2426.86,debit,11172.87
2024-04-05,PAYROLL DEPOSIT,4414.11,credit,10246.16
2024-04-06,ATM WITHDRAWAL,1314.43,debit,8980.62
2024-04-09,UTILITY BILL,603.32,debit,8369.98
2024-04-12,RENT PAYMENT,173.05,debit,795.47
2024-04-13,UTILITY BILL,2127.06,debit,10872.27
2024-04-17,UTILITY BILL,1139.2,debit,10622.04
2024-04-17,ATM WITHDRAWAL,1105.42,debit,632.64
2024-04-17,ONLINE TRANSFER,2320.95,debit,6344.5
2024-04-19,UTILITY BILL,2440.51,debit,11568.97
2024-04-19,ONLINE TRANSFER,774.2,debit,2089.77
2024-04-20,RESTAURANT,1436.3,debit,5564.07
2024-04-27,SUBSCRIPTION SERVICE,2254.06,debit,10820.64
2024-05-02,GROCERY STORE,1480.33,debit,3137.38
