date,description,amount_usd,type,balance_usd
2024-01-01,INSURANCE PREMIUM,2152.11,debit,3137.35
2024-01-01,RENT PAYMENT,2278.42,debit,4312.27
2024-01-04,GROCERY STORE,109.47,debit,730.33
2024-01-05,PAYROLL DEPOSIT,5108.49,credit,14270.29
2024-01-06,RESTAURANT,1391.32,debit,3360.09
2024-01-07,UTILITY BILL,1644.23,debit,6464.46
2024-01-11,GROCERY STORE,695.7,debit,1921.89
2024-01-13,ATM WITHDRAWAL,1347.97,debit,11830.0
2024-01-18,UTILITY BILL,1263.72,debit,9600.45
2024-01-22,RENT PAYMENT,1520.3,debit,729.08
2024-01-22,ATM WITHDRAWAL,2282.33,debit,9318.68
2024-01-24,GROCERY STORE,2009.98,debit,1537.91
2024-01-25,RESTAURANT,1586.26,debit,8412.81
2024-01-27,GROCERY STORE,409.22,debit,3966.86
2024-02-02,RESTAURANT,2417.88,debit,6951.46
2024-02-02,UTILITY BILL,675.39,debit,8044.58
2024-02-05,PAYROLL DEPOSIT,5188.59,credit,10173.86
2024-02-05,INSURANCE PREMIUM,501.82,debit,7465.45
2024-02-06,ONLINE TRANSFER,1966.23,debit,5389.26
2024-02-06,GROCERY STORE,769.34,debit,5777.41
2024-02-08,SUBSCRIPTION SERVICE,953.92,debit,5439.65
2024-02-10,RENT PAYMENT,256.98,debit,7264.25
2024-02-12,INSURANCE PREMIUM,69.98,debit,9040.5
2024-02-14,ONLINE TRANSFER,2157.72,debit,1380.06
2024-02-24,SUBSCRIPTION SERVICE,725.37,debit,8583.11
2024-03-01,GROCERY STORE,1005.42,debit,3169.33
2024-03-03,ATM WITHDRAWAL,1202.48,debit,1752.91
2024-03-04,UTILITY BILL,1141.63,debit,7145.61
2024-03-04,ONLINE TRANSFER,844.44,debit,9811.33
2024-03-05,PAYROLL DEPOSIT,5048.61,credit,6353.72
2024-03-06,ATM WITHDRAWAL,1164.2,debit,6054.46
2024-03-12,RESTAURANT,1892.49,debit,9639.0
2024-03-12,RESTAURANT,166.15,debit,6174.3
2024-03-16,SUBSCRIPTION SERVICE,796.28,debit,7998.1
2024-03-20,INSURANCE PREMIUM,2181.14,debit,3583.67
2024-03-22,RENT PAYMENT,110.54,debit,8423.47
2024-03-22,INSURANCE PREMIUM,792.41,debit,4385.49
2024-03-22,INSURANCE PREMIUM,2379.61,debit,9271.05
2024-03-23,INSURANCE PREMIUM,1548.89,debit,5945.42
2024-03-25,SUBSCRIPTION SERVICE,1491.66,debit,1464.72
2024-03-26,UTILITY BILL,256.56,debit,2446.44
2024-04-03,UTILITY BILL,116.87,debit,5378.1
2024-04-03,ONLINE TRANSFER,1315.75,debit,7573.66
2024-04-05,PAYROLL DEPOSIT,5072.93,credit,11355.59
2024-04-05,ONLINE TRANSFER,1805.46,debit,10622.6
2024-04-10,UTILITY BILL,1075.74,debit,1391.3
2024-04-12,INSURANCE PREMIUM,42.96,debit,1852.21
2024-04-16,RENT PAYMENT,1897.08,debit,2364.07
2024-04-23,RENT PAYMENT,1877.5,debit,6791.48
2024-04-26,UTILITY BILL,432.17,debit,5532.41
2024-04-27,RENT PAYMENT,1572.89,debit,6532.77
2024-05-02,GROCERY STORE,1569.93,debit,7336.23
2024-05-04,ONLINE TRANSFER,1317.66,debit,2851.31
2024-05-05,PAYROLL DEPOSIT,4980.51,credit,10103.09
2024-05-08,UTILITY BILL,889.12,debit,6930.3
2024-05-09,RENT PAYMENT,1186.82,debit,11923.07
2024-05-10,SUBSCRIPTION SERVICE,542.33,debit,4297.04
2024-05-11,RENT PAYMENT,427.31,debit,8723.44
2024-05-15,ATM WITHDRAWAL,1308.06,debit,3389.25
2024-05-16,SUBSCRIPTION SERVICE,44.36,debit,5287.48
2024-05-18,UTILITY BILL,1353.57,debit,4306.9
2024-05-27,GROCERY STORE,793.36,debit,2658.26
2024-06-02,ONLINE TRANSFER,2417.31,debit,8978.55
2024-06-02,RESTAURANT,714.36,debit,3523.78
2024-06-05,PAYROLL DEPOSIT,4907.05,credit,9803.5
2024-06-07,INSURANCE PREMIUM,1469.48,debit,4016.13
2024-06-07,RENT PAYMENT,375.47,debit,5967.84
2024-06-08,UTILITY BILL,334.23,debit,6506.65
2024-06-11,RESTAURANT,212.14,debit,2252.85
2024-06-14,ONLINE TRANSFER,724.79,debit,10982.37
2024-06-19,INSURANCE PREMIUM,2337.08,debit,6952.79
2024-06-22,RESTAURANT,2472.94,debit,1550.39
2024-06-25,SUBSCRIPTION SERVICE,539.08,debit,530.71
2024-06-26,INSURANCE PREMIUM,838.8,debit,9377.75
