date,description,amount_usd,type,balance_usd
2024-01-01,ONLINE TRANSFER,2440.52,debit,6535.91
2024-01-01,RESTAURANT,1157.32,debit,1136.67
2024-01-03,ONLINE TRANSFER,236.66,debit,515.04
2024-01-05,PAYROLL DEPOSIT,9813.06,credit,4915.21
2024-01-12,SUBSCRIPTION SERVICE,1321.94,debit,4807.87
2024-01-14,UTILITY BILL,634.23,debit,7409.61
2024-01-15,RESTAURANT,512.83,debit,6637.3
2024-01-15,INSURANCE PREMIUM,1459.26,debit,2645.09
2024-01-21,ONLINE TRANSFER,2032.33,debit,835.52
2024-02-01,GROCERY STORE,799.28,debit,1027.73
2024-02-04,SUBSCRIPTION SERVICE,717.21,debit,5410.97
2024-02-05,PAYROLL DEPOSIT,9875.06,credit,4057.93
2024-02-08,SUBSCRIPTION SERVICE,675.85,debit,4360.25
2024-02-15,ONLINE TRANSFER,2049.04,debit,1302.88
2024-02-15,SUBSCRIPTION SERVICE,1586.47,debit,5466.63
2024-02-16,RENT PAYMENT,1030.88,debit,6440.04
2024-02-17,RESTAURANT,561.66,debit,10356.78
2024-02-18,RENT PAYMENT,2260.5,debit,2760.51
2024-02-19,RESTAURANT,2229.31,debit,11132.04
2024-02-22,RENT PAYMENT,1960.75,debit,8650.19
2024-02-25,INSURANCE PREMIUM,2162.15,debit,9074.02
2024-02-27,UTILITY BILL,72.45,debit,7725.28
2024-03-01,SUBSCRIPTION SERVICE,521.42,debit,2757.59
2024-03-04,ATM WITHDRAWAL,1678.33,debit,9338.14
2024-03-05,PAYROLL DEPOSIT,9452.94,credit,7761.14
2024-03-06,UTILITY BILL,673.69,debit,2972.07
2024-03-13,RESTAURANT,2140.43,debit,763.66
2024-03-15,ONLINE TRANSFER,1770.42,debit,5940.17
2024-03-17,ONLINE TRANSFER,1487.91,debit,5807.06
2024-03-21,ATM WITHDRAWAL,1129.02,debit,8035.96
2024-03-22,ATM WITHDRAWAL,305.16,debit,3938.84
2024-03-24,RESTAURANT,2160.34,debit,749.87
2024-04-05,PAYROLL DEPOSIT,9690.83,credit,6738.52
2024-04-05,RESTAURANT,2274.88,debit,3357.3
2024-04-10,RENT PAYMENT,485.26,debit,5809.79
2024-04-11,GROCERY STORE,1212.6,debit,7819.85
2024-04-18,RESTAURANT,2209.95,debit,5089.96
2024-04-18,ATM WITHDRAWAL,1503.59,debit,7264.87
2024-04-21,UTILITY BILL,2354.77,debit,7396.71
2024-04-22,UTILITY BILL,2159.48,debit,7054.83
2024-04-23,ONLINE TRANSFER,2400.68,debit,1678.22
2024-04-23,SUBSCRIPTION SERVICE,848.62,debit,9196.5
2024-04-24,SUBSCRIPTION SERVICE,91.9,debit,5140.11
2024-05-03,RESTAURANT,2017.72,debit,3121.98
2024-05-05,PAYROLL DEPOSIT,9429.17,credit,8007.68
2024-05-05,GROCERY STORE,1577.36,debit,9169.11
2024-05-06,INSURANCE PREMIUM,682.97,debit,6203.52
2024-05-08,ATM WITHDRAWAL,315.38,debit,844.57
2024-05-10,ONLINE TRANSFER,1114.59,debit,8903.64
2024-05-11,ATM WITHDRAWAL,2293.33,debit,6307.78
2024-05-19,SUBSCRIPTION SERVICE,1328.72,debit,9255.55
2024-05-19,GROCERY STORE,1233.41,debit,1260.59
2024-06-01,GROCERY STORE,489.07,debit,10469.02
2024-06-05,PAYROLL DEPOSIT,9530.32,credit,11762.78
2024-06-06,ONLINE TRANSFER,2371.45,debit,11929.24
2024-06-07,RESTAURANT,1093.49,debit,10459.79
2024-06-11,ONLINE TRANSFER,1731.45,debit,583.25
2024-06-12,GROCERY STORE,1163.7,debit,10705.84
2024-06-13,INSURANCE PREMIUM,32.6,debit,8702.33
2024-06-13,INSURANCE PREMIUM,1241.27,debit,6471.46
2024-06-13,ONLINE TRANSFER,2196.55,debit,7632.2
2024-06-13,ONLINE TRANSFER,629.35,debit,11404.57
2024-06-14,SUBSCRIPTION SERVICE,478.06,debit,1164.19
2024-06-18,ATM WITHDRAWAL,403.2,debit,7622.11
2024-06-19,GROCERY STORE,1386.05,debit,8078.37
2024-06-19,ATM WITHDRAWAL,2491.36,debit,7257.67
2024-06-23,GROCERY STORE,515.76,debit,2641.19
2024-06-24,RESTAURANT,1983.81,debit,9537.56
2024-07-01,ATM WITHDRAWAL,553.2,debit,6921.9
2024-07-01,RESTAURANT,92.79,debit,7368.28
2024-07-03,RENT PAYMENT,2277.43,debit,4619.49
2024-07-05,RENT PAYMENT,2168.63,debit,7721.49
2024-07-05,PAYROLL DEPOSIT,9781.19,credit,2738.77
2024-07-09,RESTAURANT,2312.49,debit,796.19
2024-07-13,GROCERY STORE,2014.69,debit,8350.1
2024-07-14,ATM WITHDRAWAL,30.86,debit,3860.37
2024-07-17,UTILITY BILL,2012.05,debit,3664.55
2024-07-18,RENT PAYMENT,532.67,debit,10988.93
2024-07-19,INSURANCE PREMIUM,965.12,debit,3017.87
2024-07-20,RESTAURANT,214.4,debit,11394.76
2024-07-21,GROCERY STORE,2249.35,debit,7481.09
2024-07-27,INSURANCE PREMIUM,894.51,debit,11644.11
2024-08-01,UTILITY BILL,1958.77,debit,874.13
2024-08-03,RESTAURANT,2276.92,debit,1143.03
2024-08-04,SUBSCRIPTION SERVICE,1896.09,debit,6082.25
2024-08-05,PAYROLL DEPOSIT,9171.17,credit,1545.75
2024-08-05,UTILITY BILL,1271.02,debit,2623.66
2024-08-07,ATM WITHDRAWAL,757.36,debit,3810.68
2024-08-11,RENT PAYMENT,691.82,debit,8741.94
2024-08-16,RENT PAYMENT,2023.21,debit,1137.86
2024-08-17,RENT PAYMENT,1102.75,debit,3656.61
2024-08-21,SUBSCRIPTION SERVICE,380.44,debit,8302.65
2024-08-23,SUBSCRIPTION SERVICE,2214.74,debit,7249.5
2024-08-24,SUBSCRIPTION SERVICE,559.44,debit,6436.36
2024-08-24,ATM WITHDRAWAL,2147.89,debit,6661.52
2024-08-26,ATM WITHDRAWAL,607.02,debit,10043.47
2024-08-26,RENT PAYMENT,1475.47,debit,10482.84
2024-09-01,GROCERY STORE,608.57,debit,4323.02
2024-09-01,ONLINE TRANSFER,734.5,debit,8686.22
2024-09-04,ATM WITHDRAWAL,879.74,debit,4551.41
2024-09-05,PAYROLL DEPOSIT,9382.66,credit,10051.3
2024-09-05,UTILITY BILL,2214.24,debit,10221.03
2024-09-08,UTILITY BILL,1446.47,debit,8871.2
2024-09-09,GROCERY STORE,624.32,debit,11273.89
2024-09-11,ATM WITHDRAWAL,56.93,debit,8648.99
2024-09-12,SUBSCRIPTION SERVICE,2333.29,debit,5249.19
2024-09-13,GROCERY STORE,1285.84,debit,2066.65
2024-09-13,ONLINE TRANSFER,1291.0,debit,3739.84
2024-09-15,RESTAURANT,933.3,debit,4325.37
2024-09-23,ATM WITHDRAWAL,2115.52,debit,3510.72
2024-09-25,SUBSCRIPTION SERVICE,981.45,debit,8264.88
2024-09-25,UTILITY BILL,854.63,debit,4392.15
2024-10-02,RENT PAYMENT,1127.66,debit,9423.59
2024-10-05,PAYROLL DEPOSIT,9523.89,credit,13023.24
2024-10-06,GROCERY STORE,62.23,debit,1214.43
2024-10-07,ONLINE TRANSFER,1128.63,debit,10118.19
2024-10-13,UTILITY BILL,332.95,debit,6414.62
2024-10-13,RENT PAYMENT,937.44,debit,10612.92
2024-10-18,RENT PAYMENT,2131.78,debit,8971.6
2024-10-18,ONLINE TRANSFER,2187.93,debit,10766.13
2024-10-21,ONLINE TRANSFER,1377.6,debit,4071.21
2024-10-24,RESTAURANT,1216.67,debit,5904.28
2024-10-25,SUBSCRIPTION SERVICE,2335.75,debit,3622.36
2024-11-01,INSURANCE PREMIUM,766.79,debit,9495.74
2024-11-04,ONLINE TRANSFER,2046.25,debit,11407.01
2024-11-04,SUBSCRIPTION SERVICE,311.18,debit,4293.76
2024-11-05,PAYROLL DEPOSIT,9692.48,credit,6824.77
2024-11-05,ATM WITHDRAWAL,1974.47,debit,8078.4
2024-11-10,GROCERY STORE,158.59,debit,3753.55
2024-11-12,RESTAURANT,871.9,debit,843.53
2024-11-14,ONLINE TRANSFER,1567.68,debit,9599.2
2024-11-15,RENT PAYMENT,1237.23,debit,8314.71
2024-11-16,UTILITY BILL,1102.21,debit,2024.58
2024-11-16,RESTAURANT,705.24,debit,6209.02
2024-11-20,RENT PAYMENT,1945.78,debit,5455.65
2024-11-26,INSURANCE PREMIUM,913.91,debit,9760.6
2024-12-05,UTILITY BILL,938.98,debit,4290.73
2024-12-05,PAYROLL DEPOSIT,9384.76,credit,8779.58
2024-12-09,ATM WITHDRAWAL,1901.4,debit,3967.51
2024-12-10,ATM WITHDRAWAL,2310.61,debit,9716.33
2024-12-12,UTILITY BILL,94.32,debit,5299.81
2024-12-17,UTILITY BILL,1071.43,debit,6919.8
2024-12-20,INSURANCE PREMIUM,1048.61,debit,1120.64
2024-12-20,SUBSCRIPTION SERVICE,1406.71,debit,9308.53
2024-12-21,GROCERY STORE,748.38,debit,1413.76
2024-12-21,UTILITY BILL,1571.85,debit,7159.48
2024-12-23,RESTAURANT,524.77,debit,9634.82
2024-12-24,SUBSCRIPTION SERVICE,1754.4,debit,10397.39
2024-12-26,ATM WITHDRAWAL,902.0,debit,11579.4
