date,description,amount_usd,type,balance_usd
2024-01-01,RENT PAYMENT,1572.46,debit,5412.81
2024-01-01,INSURANCE PREMIUM,1032.48,debit,3948.72
2024-01-05,PAYROLL DEPOSIT,10502.24,credit,13267.62
2024-01-05,RESTAURANT,765.83,debit,8637.13
2024-01-08,SUBSCRIPTION SERVICE,136.27,debit,4460.77
2024-01-11,RENT PAYMENT,1890.95,debit,5945.47
2024-01-15,SUBSCRIPTION SERVICE,2288.56,debit,6967.44
2024-01-18,RESTAURANT,652.39,debit,4298.02
2024-01-18,INSURANCE PREMIUM,1968.8,debit,4165.45
2024-01-19,INSURANCE PREMIUM,1402.07,debit,2042.07
2024-01-19,UTILITY BILL,2307.12,debit,10242.03
2024-01-20,INSURANCE PREMIUM,765.24,debit,1201.01
2024-02-04,ATM WITHDRAWAL,784.89,debit,4635.91
2024-02-05,PAYROLL DEPOSIT,10346.45,credit,11144.19
2024-02-06,SUBSCRIPTION SERVICE,1175.69,debit,9732.39
2024-02-07,UTILITY BILL,1872.26,debit,9174.8
2024-02-12,INSURANCE PREMIUM,2289.51,debit,6848.91
2024-02-17,RESTAURANT,1745.15,debit,8593.34
2024-02-17,ONLINE TRANSFER,964.04,debit,6636.98
2024-02-17,RESTAURANT,1208.9,debit,10498.95
2024-02-18,ATM WITHDRAWAL,771.91,debit,10953.43
2024-02-18,GROCERY STORE,2186.58,debit,2663.88
2024-02-20,GROCERY STORE,685.78,debit,8247.23
2024-02-24,RESTAURANT,2344.16,debit,11563.89
2024-03-04,GROCERY STORE,1319.38,debit,10149.29
2024-03-05,PAYROLL DEPOSIT,11025.92,credit,11662.81
2024-03-05,RESTAURANT,939.35,debit,5260.2
2024-03-08,ATM WITHDRAWAL,439.78,debit,8783.61
2024-03-10,RESTAURANT,962.0,debit,10083.67
2024-03-12,SUBSCRIPTION SERVICE,476.44,debit,10727.69
2024-03-17,GROCERY STORE,1042.73,debit,10189.26
2024-03-18,UTILITY BILL,2364.07,debit,8184.48
2024-03-19,ATM WITHDRAWAL,658.17,debit,9948.31
2024-03-21,INSURANCE PREMIUM,752.08,debit,2756.21
2024-03-21,SUBSCRIPTION SERVICE,1162.86,debit,8926.88
2024-03-22,SUBSCRIPTION SERVICE,1385.59,debit,11349.84
2024-03-22,RESTAURANT,188.56,debit,2236.84
2024-03-27,RESTAURANT,1858.31,debit,686.53
2024-04-05,PAYROLL DEPOSIT,10482.63,credit,7384.14
2024-04-06,SUBSCRIPTION SERVICE,1655.03,debit,680.92
2024-04-11,ATM WITHDRAWAL,682.97,debit,5064.31
2024-04-15,ONLINE TRANSFER,1348.63,debit,3796.92
2024-04-18,ATM WITHDRAWAL,2399.06,debit,5778.47
2024-04-25,UTILITY BILL,2296.76,debit,6530.43
2024-04-26,RESTAURANT,495.99,debit,6554.24
2024-04-26,INSURANCE PREMIUM,2019.3,debit,10962.39
2024-04-27,INSURANCE PREMIUM,49.39,debit,6588.3
2024-05-04,UTILITY BILL,1641.26,debit,10369.52
2024-05-05,PAYROLL DEPOSIT,10509.04,credit,10761.31
2024-05-05,RESTAURANT,544.31,debit,10483.34
2024-05-06,SUBSCRIPTION SERVICE,692.32,debit,11127.83
2024-05-09,SUBSCRIPTION SERVICE,159.17,debit,608.68
2024-05-11,ONLINE TRANSFER,2250.29,debit,6980.36
2024-05-14,UTILITY BILL,2239.08,debit,11070.25
2024-05-16,ATM WITHDRAWAL,1423.32,debit,10366.54
2024-05-18,GROCERY STORE,251.88,debit,4861.54
2024-05-18,INSURANCE PREMIUM,2323.61,debit,3941.68
2024-05-21,RENT PAYMENT,225.06,debit,10221.29
2024-05-23,GROCERY STORE,2404.44,debit,7250.92
2024-05-23,GROCERY STORE,464.8,debit,10279.92
2024-06-03,UTILITY BILL,246.97,debit,11344.04
2024-06-04,RESTAURANT,902.41,debit,11323.14
2024-06-05,PAYROLL DEPOSIT,10855.01,credit,8933.74
2024-06-05,ATM WITHDRAWAL,971.94,debit,9007.07
2024-06-06,UTILITY BILL,1261.97,debit,11704.72
2024-06-07,INSURANCE PREMIUM,480.63,debit,7237.56
2024-06-11,UTILITY BILL,864.67,debit,9343.57
2024-06-11,SUBSCRIPTION SERVICE,912.6,debit,3602.31
2024-06-11,INSURANCE PREMIUM,232.52,debit,7614.08
2024-06-20,ONLINE TRANSFER,1963.2,debit,5681.33
2024-06-20,RENT PAYMENT,1854.35,debit,4141.8
2024-06-22,RESTAURANT,1788.51,debit,1443.44
2024-06-24,GROCERY STORE,262.26,debit,3169.66
2024-06-26,INSURANCE PREMIUM,2422.92,debit,4253.33
2024-06-26,RENT PAYMENT,962.4,debit,9514.74
2024-07-01,UTILITY BILL,915.59,debit,11358.56
2024-07-04,INSURANCE PREMIUM,440.36,debit,3592.57
2024-07-04,ONLINE TRANSFER,1242.95,debit,1227.57
2024-07-05,PAYROLL DEPOSIT,10389.64,credit,3623.48
2024-07-06,INSURANCE PREMIUM,843.9,debit,7632.21
2024-07-07,INSURANCE PREMIUM,276.17,debit,1530.62
2024-07-08,RESTAURANT,1438.46,debit,2450.2
2024-07-08,INSURANCE PREMIUM,704.39,debit,3947.15
2024-07-11,RESTAURANT,1207.94,debit,2542.83
2024-07-11,UTILITY BILL,1817.61,debit,6934.67
2024-07-13,ATM WITHDRAWAL,1111.75,debit,5452.09
2024-07-14,SUBSCRIPTION SERVICE,1492.64,debit,2748.8
2024-07-16,RENT PAYMENT,765.08,debit,7436.93
2024-07-22,INSURANCE PREMIUM,50.6,debit,5258.82
2024-07-22,UTILITY BILL,1500.37,debit,9521.05
2024-07-25,UTILITY BILL,356.01,debit,577.82
2024-08-02,ATM WITHDRAWAL,1760.05,debit,9841.42
2024-08-05,PAYROLL DEPOSIT,10676.26,credit,5467.93
2024-08-06,INSURANCE PREMIUM,1976.91,debit,1350.6
2024-08-08,RESTAURANT,828.2,debit,3723.45
2024-08-12,RESTAURANT,1488.72,debit,6774.73
2024-08-14,INSURANCE PREMIUM,2417.69,debit,4313.36
2024-08-16,GROCERY STORE,2383.45,debit,5808.66
2024-08-16,INSURANCE PREMIUM,1368.24,debit,9593.29
2024-08-17,ONLINE TRANSFER,620.21,debit,8074.62
2024-08-18,UTILITY BILL,291.24,debit,3354.66
2024-08-18,ATM WITHDRAWAL,432.52,debit,7545.8
2024-08-20,SUBSCRIPTION SERVICE,1463.97,debit,6645.23
2024-08-20,RESTAURANT,1107.37,debit,3850.31
2024-08-21,UTILITY BILL,2051.03,debit,9650.05
2024-08-26,INSURANCE PREMIUM,925.24,debit,11218.77
2024-08-27,INSURANCE PREMIUM,1688.98,debit,2100.56
2024-09-02,ONLINE TRANSFER,570.56,debit,9088.81
2024-09-05,UTILITY BILL,1106.65,debit,8512.78
2024-09-05,RENT PAYMENT,875.52,debit,782.47
2024-09-05,PAYROLL DEPOSIT,11105.54,credit,2483.22
2024-09-07,RESTAURANT,1312.36,debit,4505.45
2024-09-15,UTILITY BILL,307.85,debit,11317.78
2024-09-16,RESTAURANT,1125.53,debit,4998.04
2024-09-20,ATM WITHDRAWAL,186.59,debit,1013.86
2024-09-24,RENT PAYMENT,883.86,debit,4445.27
2024-09-25,UTILITY BILL,752.67,debit,11086.3
2024-10-01,RESTAURANT,1299.66,debit,6846.97
2024-10-05,RESTAURANT,530.35,debit,9151.74
2024-10-05,PAYROLL DEPOSIT,11013.37,credit,1316.19
2024-10-06,UTILITY BILL,882.85,debit,10223.45
2024-10-11,UTILITY BILL,1451.82,debit,9694.28
2024-10-11,UTILITY BILL,1699.31,debit,2390.07
2024-10-13,UTILITY BILL,670.64,debit,10420.32
2024-10-13,RENT PAYMENT,927.17,debit,2766.35
2024-10-14,RENT PAYMENT,1608.39,debit,5469.55
2024-10-14,RESTAURANT,1998.43,debit,7742.24
2024-10-17,GROCERY STORE,1848.72,debit,10655.62
2024-10-18,ATM WITHDRAWAL,1500.49,debit,7530.05
2024-10-20,SUBSCRIPTION SERVICE,1488.66,debit,4971.61
2024-10-22,ATM WITHDRAWAL,1408.43,debit,11522.32
2024-11-03,RENT PAYMENT,1445.52,debit,5364.95
2024-11-04,RENT PAYMENT,1396.18,debit,6130.88
2024-11-05,PAYROLL DEPOSIT,10912.61,credit,12392.34
2024-11-05,GROCERY STORE,2166.5,debit,11446.18
2024-11-16,SUBSCRIPTION SERVICE,1034.65,debit,6154.85
