date,description,amount_usd,type,balance_usd
2024-01-01,RENT PAYMENT,1748.87,debit,5543.92
2024-01-03,ONLINE TRANSFER,2348.36,debit,10425.52
2024-01-04,ATM WITHDRAWAL,874.8,debit,10188.36
2024-01-05,PAYROLL DEPOSIT,7080.55,credit,3677.94
2024-01-05,RESTAURANT,375.58,debit,11363.56
2024-01-10,ATM WITHDRAWAL,36.44,debit,5122.58
2024-01-11,ATM WITHDRAWAL,895.99,debit,4931.95
2024-01-12,GROCERY STORE,1286.17,debit,3649.51
2024-01-12,ATM WITHDRAWAL,697.46,debit,2024.03
2024-01-12,ATM WITHDRAWAL,1936.37,debit,10462.12
2024-01-21,RENT PAYMENT,2081.18,debit,2889.95
2024-02-03,UTILITY BILL,1459.97,debit,10212.02
2024-02-03,SUBSCRIPTION SERVICE,1128.95,debit,8791.51
2024-02-05,PAYROLL DEPOSIT,7285.49,credit,3118.16
2024-02-07,INSURANCE PREMIUM,1185.26,debit,5689.97
2024-02-09,INSURANCE PREMIUM,1352.82,debit,5633.01
2024-02-11,RESTAURANT,403.53,debit,5208.4
2024-02-13,ATM WITHDRAWAL,2280.57,debit,9625.16
2024-02-14,RESTAURANT,781.0,debit,8461.06
2024-02-19,UTILITY BILL,1838.59,debit,3354.65
2024-02-20,SUBSCRIPTION SERVICE,742.72,debit,10644.02
2024-02-22,RENT PAYMENT,1648.31,debit,2936.75
2024-02-26,SUBSCRIPTION SERVICE,1886.36,debit,7211.05
2024-03-01,RESTAURANT,1972.67,debit,2814.42
2024-03-01,SUBSCRIPTION SERVICE,879.51,debit,10675.5
2024-03-03,RENT PAYMENT,2470.71,debit,10036.41
2024-03-04,GROCERY STORE,867.03,debit,3977.68
2024-03-05,PAYROLL DEPOSIT,7051.85,credit,9052.49
2024-03-07,RESTAURANT,515.27,debit,8023.13
2024-03-15,RESTAURANT,1912.88,debit,865.11
2024-03-15,UTILITY BILL,1004.14,debit,10872.33
2024-03-19,RESTAURANT,1395.35,debit,6641.13
2024-03-20,RESTAURANT,2188.25,debit,6062.13
2024-03-25,GROCERY STORE,2276.37,debit,4298.84
2024-03-26,INSURANCE PREMIUM,1034.0,debit,3497.29
2024-03-26,INSURANCE PREMIUM,1629.86,debit,10821.99
2024-04-02,GROCERY STORE,281.39,debit,5132.37
2024-04-05,PAYROLL DEPOSIT,7522.73,credit,10306.46
2024-04-08,UTILITY BILL,2153.43,debit,7167.72
2024-04-11,UTILITY BILL,911.51,debit,3329.81
2024-04-13,RESTAURANT,1261.82,debit,10120.31
2024-04-14,GROCERY STORE,2174.41,debit,10520.0
2024-04-17,GROCERY STORE,410.65,debit,5368.81
2024-04-18,ATM WITHDRAWAL,704.56,debit,10680.9
2024-04-24,ATM WITHDRAWAL,2388.49,debit,1327.57
2024-04-24,RESTAURANT,1417.15,debit,6758.04
2024-05-02,SUBSCRIPTION SERVICE,2309.61,debit,703.11
2024-05-04,ATM WITHDRAWAL,279.82,debit,9490.94
2024-05-05,PAYROLL DEPOSIT,7003.19,credit,10432.5
2024-05-07,RESTAURANT,1795.0,debit,4561.99
2024-05-11,GROCERY STORE,1260.27,debit,10229.37
2024-05-12,RENT PAYMENT,1778.56,debit,10669.16
2024-05-16,ONLINE TRANSFER,1005.0,debit,11431.61
2024-05-16,INSURANCE PREMIUM,2283.87,debit,8009.75
2024-05-17,RENT PAYMENT,791.13,debit,11446.93
2024-05-18,RENT PAYMENT,2174.69,debit,10778.21
2024-05-18,UTILITY BILL,821.23,debit,6020.78
2024-05-19,ATM WITHDRAWAL,126.92,debit,5281.83
2024-05-23,UTILITY BILL,2358.06,debit,9428.02
2024-05-23,RENT PAYMENT,378.63,debit,11121.76
2024-05-26,UTILITY BILL,169.66,debit,3824.54
2024-06-01,ATM WITHDRAWAL,476.16,debit,11494.18
2024-06-03,RESTAURANT,1058.49,debit,1568.84
2024-06-03,SUBSCRIPTION SERVICE,225.24,debit,3726.6
2024-06-05,PAYROLL DEPOSIT,6988.46,credit,8900.64
2024-06-07,RESTAURANT,1188.19,debit,2753.59
2024-06-07,GROCERY STORE,1514.87,debit,11471.58
2024-06-10,INSURANCE PREMIUM,1057.63,debit,4802.95
2024-06-15,RESTAURANT,1454.84,debit,2742.63
2024-06-16,SUBSCRIPTION SERVICE,38.03,debit,2538.62
2024-06-18,ONLINE TRANSFER,1241.25,debit,6407.16
2024-06-21,GROCERY STORE,2285.26,debit,4424.83
2024-06-22,RENT PAYMENT,176.52,debit,2434.74
2024-06-23,INSURANCE PREMIUM,459.16,debit,9655.05
2024-06-25,ATM WITHDRAWAL,2234.18,debit,5662.17
2024-06-26,RENT PAYMENT,302.0,debit,982.68
2024-06-27,INSURANCE PREMIUM,1401.74,debit,9809.52
2024-07-01,RENT PAYMENT,1846.39,debit,3600.36
2024-07-05,PAYROLL DEPOSIT,7108.38,credit,2640.86
2024-07-05,RENT PAYMENT,2410.9,debit,4271.7
2024-07-12,ONLINE TRANSFER,1147.21,debit,1099.29
2024-07-13,RENT PAYMENT,398.64,debit,9523.71
2024-07-13,RESTAURANT,1385.66,debit,11433.34
2024-07-15,GROCERY STORE,298.09,debit,7315.58
2024-07-15,INSURANCE PREMIUM,1972.78,debit,4651.59
2024-07-18,RESTAURANT,1205.54,debit,4529.44
2024-07-18,SUBSCRIPTION SERVICE,2038.7,debit,10058.29
2024-07-22,ONLINE TRANSFER,602.12,debit,1481.15
2024-07-26,ONLINE TRANSFER,1233.47,debit,10658.35
2024-07-26,INSURANCE PREMIUM,557.38,debit,5227.55
2024-07-27,RESTAURANT,448.84,debit,7111.31
2024-08-01,RESTAURANT,1358.36,debit,4650.01
2024-08-05,PAYROLL DEPOSIT,7656.14,credit,10093.94
2024-08-06,ONLINE TRANSFER,2082.32,debit,4366.09
2024-08-13,SUBSCRIPTION SERVICE,2423.88,debit,7596.33
2024-08-14,GROCERY STORE,1834.73,debit,1829.05
2024-08-16,GROCERY STORE,2188.77,debit,6247.72
2024-08-18,RESTAURANT,1919.39,debit,11900.83
2024-08-21,GROCERY STORE,721.23,debit,2908.99
2024-08-25,RENT PAYMENT,255.57,debit,10606.36
2024-09-01,INSURANCE PREMIUM,432.63,debit,2502.72
2024-09-01,RESTAURANT,593.13,debit,4860.11
2024-09-03,INSURANCE PREMIUM,155.31,debit,7021.04
2024-09-05,PAYROLL DEPOSIT,7021.85,credit,11603.07
2024-09-08,UTILITY BILL,794.71,debit,856.43
2024-09-08,ONLINE TRANSFER,150.16,debit,6821.95
2024-09-09,RENT PAYMENT,1906.12,debit,5083.99
2024-09-12,RENT PAYMENT,491.95,debit,589.72
2024-09-13,INSURANCE PREMIUM,676.31,debit,1828.62
2024-09-16,ATM WITHDRAWAL,480.27,debit,10265.89
2024-09-17,SUBSCRIPTION SERVICE,232.57,debit,5662.1
2024-09-19,ONLINE TRANSFER,804.76,debit,11094.27
2024-09-19,RESTAURANT,2472.68,debit,11063.88
2024-09-20,ONLINE TRANSFER,134.58,debit,9267.71
2024-09-21,UTILITY BILL,2474.44,debit,9047.27
