date,description,amount_usd,type,balance_usd
2024-01-01,ONLINE TRANSFER,64.67,debit,4863.1
2024-01-02,RENT PAYMENT,1500.08,debit,10461.3
2024-01-02,SUBSCRIPTION SERVICE,159.45,debit,11147.82
2024-01-05,PAYROLL DEPOSIT,7027.26,credit,7194.21
2024-01-08,SUBSCRIPTION SERVICE,657.64,debit,9567.21
2024-01-08,INSURANCE PREMIUM,797.47,debit,10100.78
2024-01-12,ATM WITHDRAWAL,808.27,debit,1407.9
2024-01-13,ONLINE TRANSFER,268.82,debit,4142.55
2024-01-13,RESTAURANT,204.29,debit,6408.61
2024-01-14,INSURANCE PREMIUM,923.74,debit,6584.75
2024-01-14,RENT PAYMENT,65.26,debit,732.16
2024-01-15,UTILITY BILL,1766.83,debit,591.44
2024-01-17,ONLINE TRANSFER,638.39,debit,8417.48
2024-01-17,INSURANCE PREMIUM,2299.92,debit,1459.85
2024-01-24,UTILITY BILL,1425.61,debit,2048.49
2024-01-27,UTILITY BILL,741.94,debit,5050.06
2024-02-03,UTILITY BILL,1770.0,debit,8552.28
2024-02-05,PAYROLL DEPOSIT,6518.37,credit,3926.37
2024-02-09,SUBSCRIPTION SERVICE,2111.49,debit,11475.51
2024-02-13,UTILITY BILL,95.27,debit,1808.73
2024-02-16,SUBSCRIPTION SERVICE,911.46,debit,11443.11
2024-02-19,ATM WITHDRAWAL,1287.67,debit,4747.85
2024-02-20,UTILITY BILL,2035.28,debit,5987.22
2024-02-26,SUBSCRIPTION SERVICE,702.58,debit,2691.42
2024-02-26,SUBSCRIPTION SERVICE,2497.34,debit,578.34
2024-02-27,GROCERY STORE,1815.27,debit,8732.02
2024-03-03,RENT PAYMENT,1046.05,debit,1382.62
2024-03-05,ONLINE TRANSFER,2119.26,debit,7325.96
2024-03-05,PAYROLL DEPOSIT,7047.5,credit,14655.11
2024-03-05,SUBSCRIPTION SERVICE,548.42,debit,10088.91
2024-03-07,ONLINE TRANSFER,58.57,debit,500.99
2024-03-11,UTILITY BILL,2106.82,debit,10559.64
2024-03-13,INSURANCE PREMIUM,151.45,debit,11028.82
2024-03-14,SUBSCRIPTION SERVICE,2031.99,debit,8078.1
2024-03-18,UTILITY BILL,537.62,debit,4884.58
2024-03-20,UTILITY BILL,1658.11,debit,11357.04
2024-03-21,ATM WITHDRAWAL,2140.83,debit,11722.27
2024-03-23,RENT PAYMENT,2299.96,debit,2331.85
2024-04-01,SUBSCRIPTION SERVICE,1027.46,debit,9475.28
2024-04-04,INSURANCE PREMIUM,164.13,debit,11587.44
2024-04-05,PAYROLL DEPOSIT,6559.55,credit,5779.48
2024-04-07,UTILITY BILL,1438.99,debit,4271.75
2024-04-08,GROCERY STORE,2484.88,debit,874.25
2024-04-11,ATM WITHDRAWAL,1870.97,debit,11111.33
2024-04-12,ONLINE TRANSFER,2075.1,debit,1459.79
2024-04-14,ONLINE TRANSFER,1995.79,debit,11783.44
2024-04-15,ONLINE TRANSFER,860.63,debit,1453.41
2024-05-01,RENT PAYMENT,1015.7,debit,8987.19
2024-05-02,ATM WITHDRAWAL,40.41,debit,3643.7
2024-05-05,PAYROLL DEPOSIT,6709.63,credit,7786.29
2024-05-09,INSURANCE PREMIUM,2128.69,debit,4250.14
2024-05-10,SUBSCRIPTION SERVICE,857.02,debit,3465.3
2024-05-12,SUBSCRIPTION SERVICE,291.24,debit,1831.8
2024-05-14,INSURANCE PREMIUM,143.22,debit,4264.35
2024-05-15,UTILITY BILL,1852.05,debit,2332.64
2024-05-16,ATM WITHDRAWAL,898.22,debit,6136.25
2024-05-17,INSURANCE PREMIUM,1897.04,debit,9474.14
2024-05-18,GROCERY STORE,2369.18,debit,7026.51
2024-05-22,UTILITY BILL,969.05,debit,4744.58
2024-05-25,ATM WITHDRAWAL,952.54,debit,4143.48
2024-05-27,RENT PAYMENT,787.85,debit,10446.51
2024-05-27,GROCERY STORE,979.24,debit,10582.36
2024-06-05,PAYROLL DEPOSIT,6409.03,credit,4791.64
2024-06-07,UTILITY BILL,751.14,debit,10552.12
2024-06-09,GROCERY STORE,1755.94,debit,10252.56
2024-06-10,ONLINE TRANSFER,1871.57,debit,7677.51
2024-06-11,UTILITY BILL,834.45,debit,1924.38
2024-06-15,SUBSCRIPTION SERVICE,1981.62,debit,716.0
2024-06-17,ONLINE TRANSFER,1919.07,debit,9110.28
2024-06-19,UTILITY BILL,1039.23,debit,6979.56
2024-06-20,SUBSCRIPTION SERVICE,126.64,debit,2144.26
2024-06-22,GROCERY STORE,1124.31,debit,4894.74
2024-06-23,RENT PAYMENT,1038.55,debit,3398.76
2024-06-23,UTILITY BILL,2257.73,debit,10920.57
2024-06-27,SUBSCRIPTION SERVICE,1679.32,debit,8066.15
2024-07-02,SUBSCRIPTION SERVICE,1962.9,debit,4208.13
2024-07-03,GROCERY STORE,795.96,debit,1897.24
2024-07-05,PAYROLL DEPOSIT,6739.55,credit,7147.94
2024-07-08,GROCERY STORE,1084.35,debit,1394.8
2024-07-14,GROCERY STORE,1995.4,debit,5472.83
