date,description,amount_usd,type,balance_usd
2024-01-02,INSURANCE PREMIUM,1603.94,debit,5895.61
2024-01-05,PAYROLL DEPOSIT,10604.62,credit,7245.09
2024-01-06,ONLINE TRANSFER,1681.87,debit,2428.21
2024-01-16,UTILITY BILL,1994.84,debit,1858.86
2024-01-19,RENT PAYMENT,2369.67,debit,9151.9
2024-01-20,INSURANCE PREMIUM,1984.47,debit,1143.27
2024-01-21,RESTAURANT,1658.44,debit,4797.55
2024-01-23,INSURANCE PREMIUM,785.29,debit,7504.95
2024-01-25,UTILITY BILL,1608.97,debit,5667.87
2024-01-25,ONLINE TRANSFER,64.05,debit,2332.88
2024-02-03,RESTAURANT,965.39,debit,7172.47
2024-02-03,UTILITY BILL,1563.18,debit,8385.36
2024-02-05,PAYROLL DEPOSIT,10956.54,credit,9557.54
2024-02-06,ATM WITHDRAWAL,263.64,debit,9246.73
2024-02-11,GROCERY STORE,85.31,debit,10881.1
2024-02-14,ONLINE TRANSFER,2271.31,debit,6186.91
2024-02-15,INSURANCE PREMIUM,1978.22,debit,6651.41
2024-02-20,UTILITY BILL,1291.39,debit,1357.45
2024-02-20,UTILITY BILL,2499.15,debit,8588.21
2024-02-21,GROCERY STORE,773.58,debit,8937.09
2024-02-21,ATM WITHDRAWAL,1712.24,debit,6782.81
2024-02-22,INSURANCE PREMIUM,2393.89,debit,1074.77
2024-02-23,ONLINE TRANSFER,1504.09,debit,1189.81
2024-02-25,GROCERY STORE,72.35,debit,6256.13
2024-03-01,INSURANCE PREMIUM,2180.3,debit,4970.5
2024-03-02,ATM WITHDRAWAL,1394.84,debit,3721.5
2024-03-03,RENT PAYMENT,2091.44,debit,3700.52
2024-03-04,ONLINE TRANSFER,784.59,debit,1428.28
2024-03-05,PAYROLL DEPOSIT,10707.37,credit,13910.43
2024-03-08,GROCERY STORE,1034.89,debit,10452.46
2024-03-12,SUBSCRIPTION SERVICE,1784.99,debit,7278.2
2024-03-13,GROCERY STORE,1401.66,debit,842.69
2024-03-17,GROCERY STORE,652.26,debit,7946.63
2024-03-25,UTILITY BILL,1202.73,debit,5865.86
2024-04-03,RENT PAYMENT,2488.6,debit,1365.76
2024-04-03,SUBSCRIPTION SERVICE,1059.98,debit,7920.58
2024-04-05,PAYROLL DEPOSIT,11008.95,credit,10823.31
2024-04-14,GROCERY STORE,509.29,debit,4703.25
2024-04-15,ATM WITHDRAWAL,2162.34,debit,11220.34
2024-04-16,INSURANCE PREMIUM,461.62,debit,2251.81
2024-04-17,GROCERY STORE,225.22,debit,2067.28
2024-04-22,INSURANCE PREMIUM,249.06,debit,4496.81
2024-04-23,ONLINE TRANSFER,1534.72,debit,7787.18
2024-04-27,UTILITY BILL,1532.85,debit,7282.65
2024-04-27,ONLINE TRANSFER,2496.19,debit,885.04
2024-05-01,ONLINE TRANSFER,655.05,debit,9560.16
2024-05-04,UTILITY BILL,617.78,debit,7786.27
2024-05-05,PAYROLL DEPOSIT,11180.49,credit,6649.22
2024-05-07,UTILITY BILL,1687.06,debit,4762.56
2024-05-11,SUBSCRIPTION SERVICE,156.07,debit,4264.8
2024-05-13,ONLINE TRANSFER,2332.02,debit,10103.2
2024-05-16,RENT PAYMENT,1118.81,debit,9147.02
2024-05-17,RENT PAYMENT,602.27,debit,8075.29
2024-05-23,UTILITY BILL,319.37,debit,7951.47
2024-05-25,ONLINE TRANSFER,2128.83,debit,2402.38
2024-05-26,ATM WITHDRAWAL,1858.66,debit,3535.07
2024-05-27,ATM WITHDRAWAL,1203.67,debit,7423.23
2024-06-03,ATM WITHDRAWAL,391.14,debit,11777.45
2024-06-04,ONLINE TRANSFER,2144.58,debit,4245.5
2024-06-04,ATM WITHDRAWAL,67.13,debit,5333.64
