date,description,amount_usd,type,balance_usd
2024-01-03,RESTAURANT,1480.6,debit,6124.86
2024-01-04,ATM WITHDRAWAL,690.95,debit,5395.63
2024-01-05,PAYROLL DEPOSIT,3846.01,credit,7213.18
2024-01-05,INSURANCE PREMIUM,643.12,debit,7365.41
2024-01-06,SUBSCRIPTION SERVICE,519.04,debit,3305.87
2024-01-07,GROCERY STORE,807.76,debit,4997.57
2024-01-08,ONLINE TRANSFER,1268.15,debit,11849.66
2024-01-13,SUBSCRIPTION SERVICE,1870.73,debit,3272.5
2024-01-20,GROCERY STORE,1892.53,debit,6451.07
2024-01-22,ATM WITHDRAWAL,1236.15,debit,3800.53
2024-01-22,INSURANCE PREMIUM,916.76,debit,6054.65
2024-01-22,GROCERY STORE,881.82,debit,8082.55
2024-01-23,SUBSCRIPTION SERVICE,1608.69,debit,7162.01
2024-02-05,PAYROLL DEPOSIT,3966.27,credit,8473.2
2024-02-09,GROCERY STORE,778.52,debit,10268.28
2024-02-14,RENT PAYMENT,2419.68,debit,9709.25
2024-02-17,GROCERY STORE,1722.32,debit,6980.83
2024-02-20,ONLINE TRANSFER,977.54,debit,10067.8
2024-02-22,INSURANCE PREMIUM,2101.02,debit,5325.09
2024-02-24,RENT PAYMENT,839.68,debit,11781.74
2024-02-26,SUBSCRIPTION SERVICE,1926.04,debit,649.46
2024-02-26,ATM WITHDRAWAL,694.86,debit,6196.39
2024-03-01,RESTAURANT,286.14,debit,6607.99
2024-03-05,PAYROLL DEPOSIT,3777.11,credit,13829.11
2024-03-06,GROCERY STORE,1137.85,debit,6469.1
2024-03-13,ATM WITHDRAWAL,658.93,debit,5571.82
2024-03-17,ONLINE TRANSFER,625.15,debit,5121.68
2024-03-23,INSURANCE PREMIUM,1254.57,debit,6522.27
2024-03-25,RESTAURANT,1584.39,debit,8877.34
2024-03-27,RESTAURANT,2054.3,debit,7816.61
2024-03-27,GROCERY STORE,1395.09,debit,3677.39
2024-04-05,PAYROLL DEPOSIT,3823.85,credit,3815.79
2024-04-12,ONLINE TRANSFER,2152.35,debit,665.61
2024-04-17,ONLINE TRANSFER,1643.77,debit,8661.86
2024-04-19,ATM WITHDRAWAL,1583.04,debit,1690.99
2024-04-20,UTILITY BILL,2067.72,debit,4105.41
2024-04-20,SUBSCRIPTION SERVICE,1561.19,debit,8990.8
2024-04-23,GROCERY STORE,506.87,debit,4563.79
2024-04-26,ONLINE TRANSFER,431.81,debit,7140.25
2024-04-27,ATM WITHDRAWAL,748.61,debit,11223.92
2024-05-05,PAYROLL DEPOSIT,4000.77,credit,11201.77
2024-05-09,GROCERY STORE,1626.21,debit,6988.01
2024-05-10,RESTAURANT,1957.13,debit,10061.65
2024-05-11,RENT PAYMENT,632.32,debit,6735.78
