date,description,amount_usd,type,balance_usd
2024-01-02,RESTAURANT,1837.8,debit,4088.41
2024-01-04,ONLINE TRANSFER,1163.94,debit,11139.82
2024-01-05,PAYROLL DEPOSIT,2615.34,credit,11020.46
2024-01-05,UTILITY BILL,759.57,debit,8180.8
2024-01-05,ONLINE TRANSFER,2065.55,debit,4221.66
2024-01-08,RESTAURANT,179.24,debit,1623.7
2024-01-12,ONLINE TRANSFER,574.51,debit,2734.96
2024-01-13,SUBSCRIPTION SERVICE,1355.92,debit,10687.0
2024-01-14,RENT PAYMENT,1023.22,debit,3161.03
2024-01-14,GROCERY STORE,54.21,debit,10484.04
2024-01-17,ONLINE TRANSFER,1141.12,debit,11278.3
2024-01-18,INSURANCE PREMIUM,1289.4,debit,4258.38
2024-01-22,RENT PAYMENT,82.43,debit,2857.19
2024-01-24,RENT PAYMENT,1046.85,debit,1251.86
2024-01-26,ATM WITHDRAWAL,1987.88,debit,5301.93
2024-02-03,RENT PAYMENT,1398.25,debit,9490.11
2024-02-04,INSURANCE PREMIUM,946.34,debit,5486.05
2024-02-05,PAYROLL DEPOSIT,2563.92,credit,11301.2
2024-02-08,ONLINE TRANSFER,2244.72,debit,6344.94
2024-02-10,INSURANCE PREMIUM,182.69,debit,2860.09
2024-02-11,SUBSCRIPTION SERVICE,559.47,debit,9796.13
2024-02-12,INSURANCE PREMIUM,104.28,debit,11302.47
2024-02-19,ONLINE TRANSFER,725.15,debit,5124.69
2024-02-23,GROCERY STORE,1882.62,debit,8216.42
2024-02-27,GROCERY STORE,2227.29,debit,9610.34
2024-03-02,RESTAURANT,1309.84,debit,11949.74
2024-03-03,UTILITY BILL,1300.37,debit,2684.83
2024-03-05,PAYROLL DEPOSIT,2656.61,credit,2094.69
2024-03-09,RESTAURANT,707.42,debit,1787.37
2024-03-17,GROCERY STORE,1945.05,debit,7885.17
2024-03-18,UTILITY BILL,1016.57,debit,6135.96
2024-03-18,RESTAURANT,1410.94,debit,11699.54
2024-03-22,ONLINE TRANSFER,1459.96,debit,8841.58
2024-03-25,ONLINE TRANSFER,861.62,debit,7974.24
2024-03-25,UTILITY BILL,524.59,debit,3189.46
2024-03-26,RENT PAYMENT,1912.52,debit,7278.93
2024-03-26,SUBSCRIPTION SERVICE,1629.46,debit,10712.6
2024-04-01,RESTAURANT,1005.86,debit,1229.79
2024-04-02,SUBSCRIPTION SERVICE,788.23,debit,11932.13
2024-04-05,PAYROLL DEPOSIT,2483.57,credit,7823.35
2024-04-07,ONLINE TRANSFER,200.22,debit,8848.68
2024-04-08,GROCERY STORE,1636.13,debit,3310.04
2024-04-09,SUBSCRIPTION SERVICE,416.46,debit,11003.57
2024-04-12,UTILITY BILL,922.17,debit,10827.84
2024-04-16,RESTAURANT,104.76,debit,2511.42
2024-04-19,SUBSCRIPTION SERVICE,1021.09,debit,2277.22
2024-04-23,RENT PAYMENT,925.31,debit,6294.31
2024-05-04,ATM WITHDRAWAL,2266.15,debit,7024.23
2024-05-05,PAYROLL DEPOSIT,2618.36,credit,8430.56
2024-05-07,RESTAURANT,1492.04,debit,3318.49
2024-05-11,SUBSCRIPTION SERVICE,1531.77,debit,3046.03
2024-05-11,RENT PAYMENT,1972.13,debit,7931.85
2024-05-12,GROCERY STORE,859.49,debit,848.24
2024-05-14,RENT PAYMENT,1337.09,debit,8195.8
2024-05-16,UTILITY BILL,699.26,debit,7079.99
2024-05-17,UTILITY BILL,1055.27,debit,6675.81
2024-05-19,GROCERY STORE,1947.19,debit,10766.74
