date,description,amount_usd,type,balance_usd
2024-01-04,ONLINE TRANSFER,567.1,debit,6936.61
2024-01-04,GROCERY STORE,2026.11,debit,3270.18
2024-01-05,PAYROLL DEPOSIT,5130.24,credit,10957.02
2024-01-05,ONLINE TRANSFER,2369.14,debit,11702.25
2024-01-05,RENT PAYMENT,2224.63,debit,8167.17
2024-01-07,ONLINE TRANSFER,1809.93,debit,11341.53
2024-01-08,SUBSCRIPTION SERVICE,1026.06,debit,4799.41
2024-01-11,UTILITY BILL,1771.89,debit,4707.21
2024-01-13,ONLINE TRANSFER,2374.1,debit,11417.68
2024-01-16,ONLINE TRANSFER,1258.46,debit,9654.76
2024-01-17,ONLINE TRANSFER,937.09,debit,5869.4
2024-01-19,ATM WITHDRAWAL,1338.44,debit,3086.5
2024-01-24,INSURANCE PREMIUM,1475.33,debit,10791.52
2024-01-25,RESTAURANT,2220.66,debit,8781.9
2024-01-27,INSURANCE PREMIUM,2292.02,debit,6982.73
2024-02-01,ONLINE TRANSFER,1279.95,debit,9869.81
2024-02-02,ATM WITHDRAWAL,2418.29,debit,5520.74
2024-02-03,RESTAURANT,2266.74,debit,1954.44
2024-02-05,ATM WITHDRAWAL,1970.59,debit,4768.98
2024-02-05,PAYROLL DEPOSIT,5134.56,credit,5697.05
2024-02-16,SUBSCRIPTION SERVICE,2478.0,debit,3614.83
2024-02-19,GROCERY STORE,1440.26,debit,11140.87
2024-02-21,RENT PAYMENT,1905.84,debit,7353.36
2024-02-23,RENT PAYMENT,871.28,debit,4754.3
2024-02-23,INSURANCE PREMIUM,1004.75,debit,10208.75
2024-02-24,INSURANCE PREMIUM,2406.44,debit,1231.19
2024-02-25,INSURANCE PREMIUM,2329.36,debit,7338.44
2024-03-02,ONLINE TRANSFER,1633.65,debit,7210.49
2024-03-05,PAYROLL DEPOSIT,4772.51,credit,12948.28
2024-03-08,UTILITY BILL,678.92,debit,4925.27
2024-03-09,ATM WITHDRAWAL,2217.6,debit,2955.15
2024-03-09,SUBSCRIPTION SERVICE,580.49,debit,11552.08
2024-03-12,GROCERY STORE,1142.96,debit,5245.47
2024-03-13,RENT PAYMENT,614.2,debit,9434.58
2024-03-13,GROCERY STORE,94.37,debit,7924.59
2024-03-15,ONLINE TRANSFER,150.55,debit,8178.53
2024-03-19,RESTAURANT,1985.74,debit,2310.25
2024-03-20,INSURANCE PREMIUM,2045.11,debit,3961.47
2024-03-20,GROCERY STORE,1143.94,debit,11779.63
2024-04-01,ATM WITHDRAWAL,1830.13,debit,5636.29
2024-04-04,RENT PAYMENT,2176.84,debit,11238.23
2024-04-05,PAYROLL DEPOSIT,5043.21,credit,7939.55
2024-04-05,SUBSCRIPTION SERVICE,140.55,debit,6218.03
2024-04-08,ATM WITHDRAWAL,2190.77,debit,9934.09
2024-04-11,RENT PAYMENT,1451.72,debit,5103.51
2024-04-12,GROCERY STORE,1734.92,debit,5225.6
2024-04-15,ONLINE TRANSFER,1853.03,debit,2526.51
2024-04-16,ONLINE TRANSFER,809.47,debit,2904.83
2024-04-16,RESTAURANT,2264.24,debit,5822.19
2024-04-17,RENT PAYMENT,372.38,debit,1882.84
2024-04-17,ATM WITHDRAWAL,1028.71,debit,2742.26
2024-04-19,GROCERY STORE,296.46,debit,10976.81
2024-04-21,SUBSCRIPTION SERVICE,664.21,debit,10207.63
2024-05-02,GROCERY STORE,512.18,debit,2778.33
2024-05-02,UTILITY BILL,1075.05,debit,7448.48
2024-05-03,UTILITY BILL,1927.71,debit,3002.59
2024-05-05,PAYROLL DEPOSIT,5001.22,credit,1652.98
2024-05-07,SUBSCRIPTION SERVICE,2143.71,debit,2549.09
2024-05-07,RENT PAYMENT,182.97,debit,2642.55
2024-05-08,ATM WITHDRAWAL,1629.71,debit,8070.28
2024-05-15,RENT PAYMENT,2037.91,debit,11222.93
2024-05-16,UTILITY BILL,80.97,debit,11264.59
2024-05-19,RESTAURANT,2419.8,debit,8461.45
2024-05-20,UTILITY BILL,1246.06,debit,2391.5
2024-05-24,GROCERY STORE,110.19,debit,11088.91
2024-05-26,SUBSCRIPTION SERVICE,1663.17,debit,11371.67
2024-05-26,INSURANCE PREMIUM,1332.13,debit,7716.79
2024-06-05,PAYROLL DEPOSIT,4989.75,credit,5914.9
2024-06-07,SUBSCRIPTION SERVICE,582.56,debit,7583.41
2024-06-08,SUBSCRIPTION SERVICE,1964.55,debit,4455.65
2024-06-08,RESTAURANT,2275.67,debit,2206.12
2024-06-08,RENT PAYMENT,1607.04,debit,9364.86
2024-06-16,ATM WITHDRAWAL,2416.57,debit,4550.86
2024-06-19,RENT PAYMENT,1447.52,debit,7758.43
2024-06-19,RENT PAYMENT,23.53,debit,4681.29
2024-06-20,INSURANCE PREMIUM,456.51,debit,8789.73
2024-06-24,SUBSCRIPTION SERVICE,1734.15,debit,10025.51
2024-06-26,RESTAURANT,1959.01,debit,3093.27
2024-07-01,SUBSCRIPTION SERVICE,1672.23,debit,10180.87
2024-07-02,ATM WITHDRAWAL,1619.12,debit,11449.73
2024-07-03,RESTAURANT,965.21,debit,1634.71
2024-07-05,PAYROLL DEPOSIT,4794.65,credit,6975.5
2024-07-07,ONLINE TRANSFER,1952.79,debit,6002.48
2024-07-08,ATM WITHDRAWAL,1117.69,debit,3520.54
2024-07-13,GROCERY STORE,1184.47,debit,1553.84
2024-07-16,SUBSCRIPTION SERVICE,329.21,debit,5058.9
2024-07-18,INSURANCE PREMIUM,2309.15,debit,9263.52
