date,description,amount_usd,type,balance_usd
2024-01-01,UTILITY BILL,1187.59,debit,8398.04
2024-01-03,SUBSCRIPTION SERVICE,1002.06,debit,5796.76
2024-01-03,RESTAURANT,1102.64,debit,8827.55
2024-01-05,PAYROLL DEPOSIT,6190.58,credit,11721.52
2024-01-06,ONLINE TRANSFER,219.33,debit,3216.11
2024-01-06,RESTAURANT,2283.83,debit,8187.02
2024-01-06,UTILITY BILL,981.18,debit,4161.1
2024-01-08,RENT PAYMENT,517.01,debit,2478.79
2024-01-12,SUBSCRIPTION SERVICE,1771.44,debit,9275.15
2024-01-15,RENT PAYMENT,1718.09,debit,10225.19
2024-01-19,RENT PAYMENT,1011.71,debit,4261.79
2024-01-21,INSURANCE PREMIUM,1500.41,debit,6642.32
2024-01-22,ONLINE TRANSFER,2053.08,debit,8899.28
2024-01-27,ATM WITHDRAWAL,32.26,debit,2332.29
2024-02-05,GROCERY STORE,1534.2,debit,9144.37
2024-02-05,PAYROLL DEPOSIT,6214.31,credit,10378.27
2024-02-06,SUBSCRIPTION SERVICE,106.37,debit,11522.9
2024-02-07,UTILITY BILL,1621.03,debit,2087.92
2024-02-12,RESTAURANT,935.45,debit,4408.29
2024-02-21,UTILITY BILL,862.17,debit,8021.52
2024-02-23,INSURANCE PREMIUM,393.85,debit,4077.56
2024-02-24,RESTAURANT,129.73,debit,3972.29
2024-02-25,RESTAURANT,2216.26,debit,2548.84
2024-03-02,SUBSCRIPTION SERVICE,2019.45,debit,4482.3
2024-03-03,INSURANCE PREMIUM,661.45,debit,7792.35
2024-03-05,PAYROLL DEPOSIT,6261.56,credit,3289.6
2024-03-12,UTILITY BILL,1646.55,debit,5151.45
2024-03-13,SUBSCRIPTION SERVICE,1265.11,debit,9481.54
2024-03-16,GROCERY STORE,418.99,debit,1980.5
2024-03-17,INSURANCE PREMIUM,1722.02,debit,633.27
2024-03-25,INSURANCE PREMIUM,1067.69,debit,1126.88
2024-03-26,UTILITY BILL,1968.03,debit,11778.45
2024-03-27,ATM WITHDRAWAL,2113.54,debit,11675.36
2024-04-05,PAYROLL DEPOSIT,6330.96,credit,6368.61
2024-04-08,ONLINE TRANSFER,1921.75,debit,770.6
2024-04-08,ONLINE TRANSFER,510.08,debit,9847.6
2024-04-09,GROCERY STORE,321.45,debit,6130.65
2024-04-10,ATM WITHDRAWAL,144.18,debit,7392.27
2024-04-15,ATM WITHDRAWAL,645.77,debit,4380.81
2024-04-18,RENT PAYMENT,37.25,debit,11404.31
2024-04-18,ONLINE TRANSFER,463.25,debit,4604.18
2024-04-19,SUBSCRIPTION SERVICE,1098.52,debit,5844.78
2024-04-27,GROCERY STORE,1127.99,debit,3923.36
2024-05-04,UTILITY BILL,967.14,debit,11773.06
2024-05-05,PAYROLL DEPOSIT,6017.88,credit,2563.57
2024-05-09,SUBSCRIPTION SERVICE,120.79,debit,4255.77
2024-05-10,INSURANCE PREMIUM,636.59,debit,1466.54
2024-05-16,UTILITY BILL,332.62,debit,2163.41
2024-05-22,SUBSCRIPTION SERVICE,1089.13,debit,3659.01
2024-05-23,GROCERY STORE,383.94,debit,11733.7
2024-05-24,SUBSCRIPTION SERVICE,1728.7,debit,3307.16
2024-05-25,UTILITY BILL,857.68,debit,7822.52
2024-06-02,RESTAURANT,1741.76,debit,1061.56
2024-06-03,UTILITY BILL,2095.4,debit,5484.51
2024-06-05,PAYROLL DEPOSIT,6185.98,credit,6610.35
2024-06-06,ONLINE TRANSFER,1809.55,debit,9040.88
2024-06-12,ONLINE TRANSFER,32.53,debit,2882.07
2024-06-20,UTILITY BILL,1988.24,debit,7065.29
2024-06-22,INSURANCE PREMIUM,2276.17,debit,8299.39
2024-06-23,ONLINE TRANSFER,1263.88,debit,1026.04
2024-06-24,ONLINE TRANSFER,1546.64,debit,6700.31
2024-06-27,SUBSCRIPTION SERVICE,553.72,debit,11258.0
2024-06-27,ONLINE TRANSFER,1872.24,debit,9450.55
2024-07-02,GROCERY STORE,870.52,debit,4175.89
2024-07-05,PAYROLL DEPOSIT,6488.95,credit,10200.98
2024-07-11,SUBSCRIPTION SERVICE,542.38,debit,8523.84
2024-07-13,SUBSCRIPTION SERVICE,1478.03,debit,7799.89
2024-07-14,ATM WITHDRAWAL,260.93,debit,3085.48
2024-07-14,UTILITY BILL,1585.83,debit,6955.25
2024-07-15,INSURANCE PREMIUM,654.12,debit,871.06
2024-07-16,ONLINE TRANSFER,1166.85,debit,9587.97
2024-07-17,ATM WITHDRAWAL,774.0,debit,9134.86
2024-07-17,SUBSCRIPTION SERVICE,396.41,debit,10325.09
2024-07-19,ATM WITHDRAWAL,568.22,debit,7530.94
2024-07-23,ATM WITHDRAWAL,226.07,debit,9102.13
2024-07-27,ATM WITHDRAWAL,1362.82,debit,5969.43
2024-08-01,UTILITY BILL,1001.46,debit,2930.01
2024-08-05,PAYROLL DEPOSIT,6280.34,credit,7543.32
2024-08-05,RESTAURANT,1057.09,debit,7391.36
2024-08-10,RENT PAYMENT,1568.18,debit,6996.26
2024-08-13,INSURANCE PREMIUM,1384.17,debit,4548.28
2024-08-16,RESTAURANT,950.71,debit,6682.32
2024-08-18,RENT PAYMENT,1921.85,debit,11820.4
2024-08-19,INSURANCE PREMIUM,2489.65,debit,769.2
2024-08-19,INSURANCE PREMIUM,1525.66,debit,10271.18
2024-08-21,ONLINE TRANSFER,1399.97,debit,6143.7
2024-08-23,UTILITY BILL,1435.45,debit,2554.16
