date,description,amount_usd,type,balance_usd
2024-01-01,UTILITY BILL,2310.18,debit,2991.27
2024-01-01,RENT PAYMENT,1206.47,debit,3072.95
2024-01-03,INSURANCE PREMIUM,1269.67,debit,1363.15
2024-01-05,PAYROLL DEPOSIT,7354.49,credit,6296.15
2024-01-05,ATM WITHDRAWAL,1437.34,debit,11775.45
2024-01-09,RESTAURANT,2039.5,debit,4350.67
2024-01-11,GROCERY STORE,2139.5,debit,10074.09
2024-01-13,SUBSCRIPTION SERVICE,2025.68,debit,1629.91
2024-01-17,GROCERY STORE,1675.94,debit,6409.83
2024-01-17,UTILITY BILL,644.79,debit,2708.47
2024-01-20,ONLINE TRANSFER,1008.7,debit,2212.95
2024-01-24,RENT PAYMENT,1920.9,debit,9783.17
2024-01-24,ONLINE TRANSFER,2127.41,debit,3626.87
2024-01-25,GROCERY STORE,309.62,debit,11765.98
2024-01-26,INSURANCE PREMIUM,2270.2,debit,4976.79
2024-02-05,PAYROLL DEPOSIT,7791.38,credit,12962.3
2024-02-05,UTILITY BILL,950.47,debit,1143.84
2024-02-10,GROCERY STORE,2241.38,debit,5567.47
2024-02-11,SUBSCRIPTION SERVICE,1031.32,debit,2537.68
2024-02-11,INSURANCE PREMIUM,1574.9,debit,1078.44
2024-02-12,RESTAURANT,2182.16,debit,11418.37
2024-02-16,ONLINE TRANSFER,218.66,debit,7743.41
2024-02-17,ATM WITHDRAWAL,566.87,debit,3717.7
2024-02-27,UTILITY BILL,2147.44,debit,4196.02
2024-03-05,PAYROLL DEPOSIT,7515.53,credit,6470.33
2024-03-09,UTILITY BILL,1927.4,debit,3530.78
2024-03-22,SUBSCRIPTION SERVICE,2215.88,debit,8849.24
2024-03-23,SUBSCRIPTION SERVICE,1817.97,debit,9999.07
2024-03-23,INSURANCE PREMIUM,2342.7,debit,8258.27
2024-03-24,INSURANCE PREMIUM,1685.06,debit,7357.59
2024-03-24,ONLINE TRANSFER,186.55,debit,2745.59
2024-03-27,ATM WITHDRAWAL,68.27,debit,9684.67
2024-03-27,INSURANCE PREMIUM,2309.26,debit,11792.8
2024-04-02,SUBSCRIPTION SERVICE,204.35,debit,8180.58
2024-04-05,ATM WITHDRAWAL,348.24,debit,6201.1
2024-04-05,PAYROLL DEPOSIT,7220.7,credit,4249.58
2024-04-06,UTILITY BILL,1178.64,debit,11162.42
2024-04-08,ATM WITHDRAWAL,952.43,debit,2689.45
2024-04-09,RESTAURANT,874.96,debit,11551.66
2024-04-10,RENT PAYMENT,21.15,debit,1795.13
2024-04-17,RENT PAYMENT,1701.52,debit,1403.84
2024-04-17,ATM WITHDRAWAL,907.54,debit,11202.03
2024-04-22,SUBSCRIPTION SERVICE,46.39,debit,10269.77
2024-04-26,INSURANCE PREMIUM,610.17,debit,6402.89
2024-05-01,RENT PAYMENT,2264.51,debit,9020.54
2024-05-05,PAYROLL DEPOSIT,7290.71,credit,4704.38
2024-05-08,RENT PAYMENT,2164.1,debit,4214.76
2024-05-09,UTILITY BILL,1007.93,debit,6643.09
2024-05-11,GROCERY STORE,2433.23,debit,1586.94
2024-05-13,RENT PAYMENT,2163.02,debit,3881.19
2024-05-13,ONLINE TRANSFER,726.21,debit,1108.35
2024-05-17,SUBSCRIPTION SERVICE,1674.85,debit,2458.66
2024-05-22,SUBSCRIPTION SERVICE,528.13,debit,3376.45
2024-06-04,SUBSCRIPTION SERVICE,599.98,debit,5399.24
2024-06-05,PAYROLL DEPOSIT,7208.78,credit,1196.19
2024-06-08,UTILITY BILL,2197.89,debit,10784.06
2024-06-08,SUBSCRIPTION SERVICE,1965.3,debit,8397.96
2024-06-09,ATM WITHDRAWAL,1032.89,debit,4392.42
2024-06-10,UTILITY BILL,2123.23,debit,2537.99
2024-06-12,INSURANCE PREMIUM,445.62,debit,6780.44
2024-06-18,SUBSCRIPTION SERVICE,2400.22,debit,763.56
2024-06-18,RESTAURANT,2189.34,debit,6702.64
2024-06-20,RENT PAYMENT,273.8,debit,2723.93
2024-06-25,INSURANCE PREMIUM,1018.9,debit,11161.71
2024-07-05,PAYROLL DEPOSIT,7158.44,credit,7696.5
2024-07-11,INSURANCE PREMIUM,2155.04,debit,6209.34
2024-07-13,GROCERY STORE,925.41,debit,525.89
2024-07-15,RENT PAYMENT,233.75,debit,5023.6
2024-07-15,RENT PAYMENT,229.19,debit,10167.83
2024-07-17,SUBSCRIPTION SERVICE,2343.91,debit,8397.6
2024-07-23,INSURANCE PREMIUM,1305.33,debit,9787.47
2024-07-25,ATM WITHDRAWAL,56.78,debit,4353.09
