date,description,amount_usd,type,balance_usd
2024-01-02,UTILITY BILL,2244.92,debit,11799.15
2024-01-04,ONLINE TRANSFER,2175.05,debit,3308.37
2024-01-04,GROCERY STORE,583.27,debit,9095.97
2024-01-05,PAYROLL DEPOSIT,5784.81,credit,2928.79
2024-01-11,RENT PAYMENT,1107.62,debit,3749.85
2024-01-12,ATM WITHDRAWAL,887.18,debit,8034.9
2024-01-13,RESTAURANT,2035.3,debit,1381.03
2024-01-17,ATM WITHDRAWAL,892.44,debit,4445.94
2024-01-17,RESTAURANT,1247.42,debit,8955.01
2024-01-19,INSURANCE PREMIUM,1207.18,debit,1907.33
2024-01-19,GROCERY STORE,610.66,debit,1557.89
2024-01-21,UTILITY BILL,209.42,debit,11291.26
2024-01-21,GROCERY STORE,2477.53,debit,671.33
2024-01-21,RESTAURANT,2495.26,debit,1991.74
2024-01-22,SUBSCRIPTION SERVICE,1788.57,debit,11326.41
2024-01-23,ATM WITHDRAWAL,2246.15,debit,10375.74
2024-02-01,SUBSCRIPTION SERVICE,2383.55,debit,744.83
2024-02-02,GROCERY STORE,879.66,debit,5224.59
2024-02-05,PAYROLL DEPOSIT,6056.46,credit,5464.03
2024-02-05,GROCERY STORE,2445.22,debit,8530.93
2024-02-09,SUBSCRIPTION SERVICE,713.86,debit,2840.88
2024-02-09,ONLINE TRANSFER,2071.4,debit,1471.67
2024-02-13,ONLINE TRANSFER,1859.93,debit,2923.85
2024-02-14,RENT PAYMENT,2106.73,debit,6491.44
2024-02-18,GROCERY STORE,690.34,debit,7264.76
2024-02-27,ATM WITHDRAWAL,1817.78,debit,9561.31
2024-03-01,ONLINE TRANSFER,423.12,debit,4884.85
2024-03-03,GROCERY STORE,2276.93,debit,9176.5
2024-03-05,PAYROLL DEPOSIT,5698.72,credit,9536.47
2024-03-05,RESTAURANT,1897.99,debit,4420.86
2024-03-06,ONLINE TRANSFER,2149.11,debit,11286.72
2024-03-09,GROCERY STORE,1363.04,debit,4499.75
2024-03-12,ONLINE TRANSFER,232.13,debit,3374.23
2024-03-12,ATM WITHDRAWAL,2308.29,debit,10935.67
2024-03-14,GROCERY STORE,576.63,debit,4862.26
2024-03-14,RESTAURANT,347.04,debit,674.61
2024-03-17,GROCERY STORE,2022.34,debit,6862.88
2024-03-21,GROCERY STORE,2159.68,debit,4923.63
2024-03-22,INSURANCE PREMIUM,1340.58,debit,8094.63
2024-03-26,ONLINE TRANSFER,857.08,debit,5037.91
2024-03-26,SUBSCRIPTION SERVICE,1071.11,debit,8771.03
2024-03-27,INSURANCE PREMIUM,2167.04,debit,9500.05
2024-04-01,ONLINE TRANSFER,1919.62,debit,3675.66
2024-04-02,RENT PAYMENT,2180.67,debit,8043.75
2024-04-05,PAYROLL DEPOSIT,5894.78,credit,6063.73
2024-04-05,SUBSCRIPTION SERVICE,1167.56,debit,5558.96
2024-04-09,RESTAURANT,303.83,debit,942.77
2024-04-13,GROCERY STORE,328.28,debit,7037.07
2024-04-16,SUBSCRIPTION SERVICE,111.77,debit,4625.32
2024-04-16,SUBSCRIPTION SERVICE,335.51,debit,7748.89
2024-04-19,ATM WITHDRAWAL,2384.17,debit,5565.05
2024-04-19,SUBSCRIPTION SERVICE,1458.13,debit,982.49
2024-04-21,ATM WITHDRAWAL,2093.28,debit,10247.32
2024-04-23,RESTAURANT,1033.36,debit,7165.06
2024-04-26,UTILITY BILL,705.59,debit,7518.78
2024-05-01,INSURANCE PREMIUM,197.06,debit,5404.47
2024-05-05,RENT PAYMENT,2281.44,debit,793.66
2024-05-05,PAYROLL DEPOSIT,5954.11,credit,1851.38
2024-05-09,ONLINE TRANSFER,374.84,debit,4255.22
2024-05-09,GROCERY STORE,417.58,debit,1013.02
2024-05-10,ATM WITHDRAWAL,1187.3,debit,11695.26
2024-05-14,SUBSCRIPTION SERVICE,300.69,debit,1390.68
2024-05-15,ONLINE TRANSFER,59.97,debit,10216.71
2024-05-16,ATM WITHDRAWAL,1360.29,debit,1014.43
2024-05-23,ATM WITHDRAWAL,850.76,debit,5193.58
2024-05-24,RESTAURANT,827.96,debit,4770.63
2024-05-27,RESTAURANT,887.33,debit,1391.01
2024-05-27,RESTAURANT,2023.92,debit,6374.16
2024-06-02,INSURANCE PREMIUM,1356.64,debit,1894.29
2024-06-05,GROCERY STORE,1525.61,debit,8080.77
2024-06-05,PAYROLL DEPOSIT,5991.13,credit,8114.55
2024-06-07,INSURANCE PREMIUM,917.47,debit,4547.82
2024-06-08,SUBSCRIPTION SERVICE,806.01,debit,2742.77
2024-06-10,ATM WITHDRAWAL,592.61,debit,4120.39
2024-06-11,ONLINE TRANSFER,2279.45,debit,4279.87
2024-06-13,RENT PAYMENT,965.1,debit,11974.94
2024-06-15,UTILITY BILL,1738.82,debit,5617.59
2024-06-17,RESTAURANT,1133.44,debit,5316.78
2024-06-17,RESTAURANT,959.52,debit,7200.89
2024-06-20,RESTAURANT,1422.2,debit,11974.85
2024-06-24,UTILITY BILL,2388.84,debit,11524.19
2024-06-27,UTILITY BILL,2288.3,debit,8013.29
2024-07-03,ATM WITHDRAWAL,798.33,debit,1437.32
2024-07-05,PAYROLL DEPOSIT,5867.86,credit,12574.97
2024-07-10,INSURANCE PREMIUM,1272.46,debit,2206.58
2024-07-10,SUBSCRIPTION SERVICE,1862.28,debit,1953.58
2024-07-12,RENT PAYMENT,1521.75,debit,9652.34
2024-07-13,GROCERY STORE,2087.97,debit,775.21
2024-07-15,UTILITY BILL,1058.19,debit,9303.36
2024-07-21,RENT PAYMENT,2193.49,debit,678.39
2024-07-22,RENT PAYMENT,2475.04,debit,2022.34
2024-07-27,SUBSCRIPTION SERVICE,1588.92,debit,9385.42
