date,description,amount_usd,type,balance_usd
2024-01-04,RESTAURANT,2168.88,debit,4871.45
2024-01-04,ATM WITHDRAWAL,1014.89,debit,1261.17
2024-01-05,PAYROLL DEPOSIT,9444.5,credit,5051.43
2024-01-08,RESTAURANT,425.24,debit,4863.74
2024-01-11,GROCERY STORE,588.04,debit,869.15
2024-01-14,ATM WITHDRAWAL,901.07,debit,8207.01
2024-01-18,UTILITY BILL,1530.64,debit,2468.09
2024-01-19,SUBSCRIPTION SERVICE,1596.5,debit,4695.57
2024-01-24,RESTAURANT,1717.84,debit,10192.8
2024-01-27,ATM WITHDRAWAL,547.31,debit,6241.16
2024-02-01,ONLINE TRANSFER,1926.12,debit,4412.02
2024-02-02,GROCERY STORE,1707.1,debit,1817.35
2024-02-04,ONLINE TRANSFER,366.28,debit,9067.37
2024-02-05,PAYROLL DEPOSIT,10082.15,credit,9999.93
2024-02-08,SUBSCRIPTION SERVICE,1332.2,debit,11667.4
2024-02-08,UTILITY BILL,974.22,debit,7352.72
2024-02-15,GROCERY STORE,2155.54,debit,2257.68
2024-02-18,RENT PAYMENT,1283.63,debit,1545.46
2024-02-20,RENT PAYMENT,1984.36,debit,5354.84
2024-02-25,INSURANCE PREMIUM,917.75,debit,11969.25
2024-02-26,ONLINE TRANSFER,1872.59,debit,5426.99
2024-03-01,RESTAURANT,399.04,debit,9268.87
2024-03-01,UTILITY BILL,2324.16,debit,10605.3
2024-03-05,PAYROLL DEPOSIT,9508.19,credit,3214.21
2024-03-11,UTILITY BILL,2445.4,debit,6626.12
2024-03-12,ONLINE TRANSFER,2430.28,debit,9262.57
2024-03-17,UTILITY BILL,2178.89,debit,3932.12
2024-03-19,ONLINE TRANSFER,613.84,debit,3270.02
2024-03-23,GROCERY STORE,1505.38,debit,6118.97
2024-03-25,UTILITY BILL,232.42,debit,6088.89
2024-04-02,RESTAURANT,1788.11,debit,5088.41
2024-04-05,PAYROLL DEPOSIT,9345.33,credit,10236.51
2024-04-06,GROCERY STORE,1479.01,debit,3146.32
2024-04-07,ONLINE TRANSFER,1328.63,debit,7475.83
2024-04-12,ATM WITHDRAWAL,195.73,debit,3237.05
2024-04-14,ATM WITHDRAWAL,1106.49,debit,6452.12
2024-04-15,GROCERY STORE,587.78,debit,10912.33
2024-04-15,UTILITY BILL,634.81,debit,1236.3
