date,description,amount_usd,type,balance_usd
2024-01-01,SUBSCRIPTION SERVICE,1585.0,debit,7812.29
2024-01-05,PAYROLL DEPOSIT,3455.95,credit,10766.72
2024-01-05,ATM WITHDRAWAL,1042.27,debit,2290.75
2024-01-05,SUBSCRIPTION SERVICE,763.03,debit,9307.5
2024-01-06,ONLINE TRANSFER,1500.57,debit,9662.82
2024-01-12,ONLINE TRANSFER,2274.13,debit,6038.99
2024-01-13,RENT PAYMENT,872.83,debit,5895.78
2024-01-16,INSURANCE PREMIUM,1318.18,debit,7854.57
2024-01-18,RESTAURANT,2015.68,debit,5581.39
2024-01-21,GROCERY STORE,20.23,debit,9876.87
2024-01-23,GROCERY STORE,1725.67,debit,6157.21
2024-02-05,PAYROLL DEPOSIT,3316.87,credit,3639.99
2024-02-06,INSURANCE PREMIUM,2074.5,debit,3036.81
2024-02-08,SUBSCRIPTION SERVICE,1551.97,debit,3629.54
2024-02-10,ONLINE TRANSFER,726.0,debit,9043.66
2024-02-12,INSURANCE PREMIUM,792.71,debit,9693.82
2024-02-14,SUBSCRIPTION SERVICE,485.72,debit,723.05
2024-02-17,ATM WITHDRAWAL,1169.94,debit,9601.38
2024-02-18,GROCERY STORE,2424.9,debit,754.51
2024-02-20,SUBSCRIPTION SERVICE,1823.23,debit,3177.32
2024-02-20,RENT PAYMENT,358.83,debit,1769.1
2024-02-20,INSURANCE PREMIUM,639.74,debit,8721.79
2024-02-22,ONLINE TRANSFER,1044.0,debit,10315.04
2024-02-22,RENT PAYMENT,56.52,debit,2997.66
2024-02-22,UTILITY BILL,1067.15,debit,3254.96
2024-02-25,UTILITY BILL,719.64,debit,1937.95
2024-03-02,INSURANCE PREMIUM,1932.64,debit,5594.05
2024-03-05,PAYROLL DEPOSIT,3244.93,credit,12809.65
2024-03-08,UTILITY BILL,648.22,debit,7842.98
2024-03-10,ONLINE TRANSFER,2046.78,debit,10024.9
2024-03-12,SUBSCRIPTION SERVICE,985.02,debit,11553.96
2024-03-13,ATM WITHDRAWAL,413.36,debit,8874.73
2024-03-14,GROCERY STORE,680.93,debit,5012.85
2024-03-15,SUBSCRIPTION SERVICE,470.38,debit,10800.54
2024-03-22,UTILITY BILL,1312.43,debit,11794.33
2024-03-23,GROCERY STORE,513.97,debit,8956.21
2024-03-27,UTILITY BILL,2437.0,debit,8718.85
2024-04-01,ATM WITHDRAWAL,2017.7,debit,5545.27
2024-04-05,PAYROLL DEPOSIT,3201.51,credit,13425.27
2024-04-06,RENT PAYMENT,941.07,debit,1529.02
2024-04-08,RESTAURANT,72.96,debit,4844.34
2024-04-09,UTILITY BILL,605.2,debit,5492.86
2024-04-09,RENT PAYMENT,1259.8,debit,8388.36
2024-04-11,GROCERY STORE,1461.07,debit,8443.64
2024-04-11,GROCERY STORE,168.24,debit,7912.61
2024-04-13,UTILITY BILL,332.05,debit,3175.76
2024-04-14,UTILITY BILL,1001.6,debit,3295.53
2024-04-23,GROCERY STORE,435.05,debit,3675.15
2024-04-26,ATM WITHDRAWAL,2328.5,debit,11965.19
2024-05-05,ATM WITHDRAWAL,822.73,debit,5886.54
2024-05-05,PAYROLL DEPOSIT,3375.03,credit,4509.75
2024-05-06,ONLINE TRANSFER,2052.16,debit,6728.47
2024-05-08,ATM WITHDRAWAL,1944.52,debit,3246.05
2024-05-13,RENT PAYMENT,190.81,debit,2282.79
2024-05-14,SUBSCRIPTION SERVICE,1772.43,debit,6928.79
2024-05-20,SUBSCRIPTION SERVICE,21.79,debit,7837.3
2024-05-21,INSURANCE PREMIUM,1839.47,debit,10653.72
2024-05-24,SUBSCRIPTION SERVICE,490.64,debit,2646.21
2024-06-02,SUBSCRIPTION SERVICE,2006.53,debit,1198.05
2024-06-03,UTILITY BILL,52.45,debit,11091.9
2024-06-05,PAYROLL DEPOSIT,3373.91,credit,10216.05
2024-06-06,ONLINE TRANSFER,141.73,debit,3038.31
2024-06-07,GROCERY STORE,1841.06,debit,10096.25
2024-06-07,RESTAURANT,1319.69,debit,6221.82
2024-06-15,INSURANCE PREMIUM,2058.63,debit,9633.87
2024-06-16,INSURANCE PREMIUM,1651.64,debit,6546.95
2024-06-16,SUBSCRIPTION SERVICE,2322.44,debit,10068.89
2024-06-17,RENT PAYMENT,2186.26,debit,2823.91
2024-06-18,SUBSCRIPTION SERVICE,495.21,debit,865.9
2024-06-20,RENT PAYMENT,1540.34,debit,4209.9
2024-06-22,ATM WITHDRAWAL,293.95,debit,6516.81
2024-06-22,GROCERY STORE,2062.63,debit,3556.88
2024-06-26,UTILITY BILL,128.57,debit,11284.69
2024-07-03,SUBSCRIPTION SERVICE,2335.13,debit,10878.58
2024-07-03,RESTAURANT,498.94,debit,8054.08
2024-07-05,PAYROLL DEPOSIT,3161.64,credit,4022.6
2024-07-07,RENT PAYMENT,1404.89,debit,6918.63
2024-07-18,UTILITY BILL,1818.43,debit,6614.1
2024-07-23,UTILITY BILL,433.69,debit,2574.56
2024-07-23,INSURANCE PREMIUM,1271.64,debit,8061.62
2024-07-23,ATM WITHDRAWAL,2115.24,debit,5241.95
2024-07-24,UTILITY BILL,1920.38,debit,7130.48
2024-07-26,SUBSCRIPTION SERVICE,1762.33,debit,5411.36
2024-08-01,RENT PAYMENT,363.25,debit,4721.45
2024-08-03,ONLINE TRANSFER,912.82,debit,5702.64
2024-08-03,ONLINE TRANSFER,36.29,debit,11820.54
2024-08-04,ONLINE TRANSFER,2299.4,debit,6379.62
2024-08-05,PAYROLL DEPOSIT,3344.94,credit,12566.17
2024-08-08,RENT PAYMENT,253.83,debit,5794.25
2024-08-09,INSURANCE PREMIUM,20.49,debit,898.62
2024-08-10,UTILITY BILL,1434.81,debit,7044.25
2024-08-11,RESTAURANT,1416.6,debit,2960.17
2024-08-13,SUBSCRIPTION SERVICE,448.8,debit,9995.61
2024-08-19,ONLINE TRANSFER,1497.49,debit,6452.51
2024-08-21,RESTAURANT,597.83,debit,9827.35
2024-08-23,RESTAURANT,1840.98,debit,8821.18
2024-08-26,RESTAURANT,2142.19,debit,749.57
2024-09-04,RENT PAYMENT,145.29,debit,8913.15
2024-09-05,PAYROLL DEPOSIT,3363.54,credit,9067.25
2024-09-08,RESTAURANT,1874.24,debit,10269.0
2024-09-10,GROCERY STORE,775.86,debit,973.6
2024-09-12,RENT PAYMENT,830.54,debit,8524.34
2024-09-15,ONLINE TRANSFER,112.68,debit,9795.92
2024-09-23,INSURANCE PREMIUM,2327.01,debit,1886.22
2024-09-24,ATM WITHDRAWAL,882.87,debit,9897.13
2024-09-25,GROCERY STORE,1592.04,debit,7770.23
