date,description,amount_usd,type,balance_usd
2024-01-02,RESTAURANT,1287.8,debit,710.34
2024-01-03,ATM WITHDRAWAL,378.07,debit,2869.89
2024-01-05,PAYROLL DEPOSIT,7382.7,credit,11814.52
2024-01-07,GROCERY STORE,2250.51,debit,1779.86
2024-01-08,SUBSCRIPTION SERVICE,439.08,debit,2881.18
2024-01-10,ONLINE TRANSFER,967.36,debit,2047.66
2024-01-10,RESTAURANT,511.85,debit,4221.9
2024-01-15,GROCERY STORE,2366.37,debit,3501.91
2024-01-15,UTILITY BILL,1731.24,debit,2988.46
2024-01-18,SUBSCRIPTION SERVICE,2198.56,debit,5041.27
2024-01-19,INSURANCE PREMIUM,1292.22,debit,9473.71
2024-01-21,INSURANCE PREMIUM,48.32,debit,518.62
2024-01-27,UTILITY BILL,550.3,debit,11095.71
2024-01-27,ONLINE TRANSFER,2157.65,debit,11299.65
2024-02-05,PAYROLL DEPOSIT,7531.56,credit,13711.13
2024-02-08,SUBSCRIPTION SERVICE,1100.02,debit,11670.23
2024-02-15,RENT PAYMENT,123.66,debit,6774.4
2024-02-21,INSURANCE PREMIUM,1411.07,debit,8052.86
2024-02-22,ATM WITHDRAWAL,26.41,debit,5342.28
2024-02-23,GROCERY STORE,2478.63,debit,8106.1
2024-02-25,SUBSCRIPTION SERVICE,1728.83,debit,1255.33
2024-02-26,RESTAURANT,1943.19,debit,4837.99
2024-02-27,INSURANCE PREMIUM,480.14,debit,1578.81
2024-03-02,GROCERY STORE,580.95,debit,10011.77
2024-03-03,RENT PAYMENT,854.01,debit,8113.04
2024-03-05,PAYROLL DEPOSIT,7386.87,credit,6459.03
2024-03-09,ATM WITHDRAWAL,1993.7,debit,3452.08
2024-03-09,UTILITY BILL,1015.17,debit,4213.36
2024-03-17,UTILITY BILL,1768.82,debit,7356.11
2024-03-18,INSURANCE PREMIUM,1178.83,debit,1755.66
2024-03-19,GROCERY STORE,325.99,debit,1295.24
2024-03-19,SUBSCRIPTION SERVICE,1620.03,debit,3138.88
2024-03-22,RESTAURANT,1530.88,debit,734.98
2024-03-25,RENT PAYMENT,980.06,debit,3919.79
2024-03-27,ONLINE TRANSFER,1994.29,debit,7044.97
2024-04-01,RESTAURANT,186.12,debit,3363.13
2024-04-04,GROCERY STORE,1385.0,debit,6365.51
2024-04-05,PAYROLL DEPOSIT,7971.79,credit,8821.15
2024-04-08,ATM WITHDRAWAL,1985.81,debit,6415.59
2024-04-13,GROCERY STORE,368.68,debit,1800.44
2024-04-16,RESTAURANT,1004.82,debit,6765.54
2024-04-19,ATM WITHDRAWAL,2382.45,debit,5117.58
2024-04-21,INSURANCE PREMIUM,1172.08,debit,623.91
2024-04-23,ONLINE TRANSFER,454.38,debit,11548.34
2024-04-26,INSURANCE PREMIUM,1826.99,debit,9481.03
