date,description,amount_usd,type,balance_usd
2024-01-01,RESTAURANT,1266.14,debit,8375.61
2024-01-03,RENT PAYMENT,1517.2,debit,11300.27
2024-01-05,PAYROLL DEPOSIT,6953.19,credit,11404.0
2024-01-05,ONLINE TRANSFER,989.9,debit,9969.44
2024-01-07,SUBSCRIPTION SERVICE,880.02,debit,10190.35
2024-01-08,SUBSCRIPTION SERVICE,178.65,debit,5091.22
2024-01-09,RESTAURANT,1324.12,debit,10968.48
2024-01-10,RESTAURANT,342.23,debit,2865.29
2024-01-13,INSURANCE PREMIUM,2048.38,debit,8145.12
2024-01-13,UTILITY BILL,734.02,debit,10631.43
2024-01-14,INSURANCE PREMIUM,1155.41,debit,10974.58
2024-01-16,RENT PAYMENT,1049.33,debit,2565.15
2024-01-22,ONLINE TRANSFER,520.22,debit,11897.48
2024-01-23,RENT PAYMENT,1752.33,debit,1598.64
2024-01-27,SUBSCRIPTION SERVICE,1161.31,debit,7125.53
2024-02-01,RESTAURANT,2273.67,debit,5229.7
2024-02-05,PAYROLL DEPOSIT,7149.65,credit,1611.3
2024-02-09,INSURANCE PREMIUM,1138.32,debit,3406.82
2024-02-10,ONLINE TRANSFER,2208.74,debit,6683.98
2024-02-10,UTILITY BILL,1751.15,debit,8807.71
2024-02-10,UTILITY BILL,1778.57,debit,2069.53
2024-02-11,UTILITY BILL,2488.38,debit,1380.14
2024-02-17,GROCERY STORE,1166.18,debit,1341.75
2024-02-24,RESTAURANT,1003.75,debit,623.48
2024-02-24,SUBSCRIPTION SERVICE,965.27,debit,9078.51
2024-02-25,UTILITY BILL,1270.9,debit,9464.37
2024-03-01,GROCERY STORE,1503.55,debit,1059.64
2024-03-05,PAYROLL DEPOSIT,7129.77,credit,7499.44
2024-03-06,RENT PAYMENT,443.06,debit,707.76
2024-03-07,UTILITY BILL,459.55,debit,1927.74
2024-03-07,ATM WITHDRAWAL,461.29,debit,8715.74
2024-03-07,ATM WITHDRAWAL,2273.72,debit,2799.84
2024-03-07,ATM WITHDRAWAL,2054.91,debit,8319.53
2024-03-10,UTILITY BILL,567.01,debit,10646.29
2024-03-11,SUBSCRIPTION SERVICE,367.83,debit,9934.91
2024-03-16,UTILITY BILL,224.72,debit,8055.76
2024-03-20,INSURANCE PREMIUM,1922.44,debit,11181.44
2024-03-23,INSURANCE PREMIUM,437.76,debit,8221.01
2024-03-24,GROCERY STORE,1065.77,debit,11876.84
2024-03-26,RESTAURANT,1116.3,debit,1049.19
2024-03-27,GROCERY STORE,1699.91,debit,2265.21
2024-03-27,UTILITY BILL,988.73,debit,4045.73
2024-04-02,INSURANCE PREMIUM,319.59,debit,2958.47
2024-04-02,RESTAURANT,2337.13,debit,5043.24
2024-04-04,ATM WITHDRAWAL,49.71,debit,2946.83
2024-04-05,PAYROLL DEPOSIT,7218.55,credit,12626.31
2024-04-11,INSURANCE PREMIUM,767.8,debit,7386.99
2024-04-12,ATM WITHDRAWAL,128.97,debit,10682.79
2024-04-14,UTILITY BILL,1787.08,debit,9599.49
2024-04-16,RESTAURANT,183.72,debit,9873.48
2024-04-16,ATM WITHDRAWAL,821.95,debit,672.44
2024-04-20,ATM WITHDRAWAL,820.25,debit,7708.04
2024-04-27,RENT PAYMENT,129.15,debit,6393.75
2024-05-01,ATM WITHDRAWAL,2445.49,debit,8163.26
2024-05-04,GROCERY STORE,596.86,debit,7588.01
2024-05-05,PAYROLL DEPOSIT,7306.39,credit,8968.87
2024-05-05,RESTAURANT,1557.02,debit,1189.11
2024-05-12,INSURANCE PREMIUM,526.88,debit,935.93
2024-05-12,ATM WITHDRAWAL,1256.84,debit,2823.14
2024-05-15,INSURANCE PREMIUM,1701.19,debit,11682.22
2024-05-17,UTILITY BILL,851.06,debit,7498.13
2024-05-19,RENT PAYMENT,843.48,debit,7806.56
2024-05-20,SUBSCRIPTION SERVICE,968.28,debit,7866.81
2024-05-21,UTILITY BILL,1507.67,debit,11786.28
2024-05-22,RESTAURANT,1268.48,debit,8603.24
2024-05-25,UTILITY BILL,785.94,debit,8986.0
2024-06-03,RESTAURANT,331.39,debit,2497.27
2024-06-03,RESTAURANT,1528.0,debit,4887.09
2024-06-05,PAYROLL DEPOSIT,7307.22,credit,9373.05
2024-06-05,SUBSCRIPTION SERVICE,792.43,debit,8799.25
2024-06-07,ATM WITHDRAWAL,869.97,debit,2866.9
2024-06-08,ONLINE TRANSFER,727.68,debit,5655.12
2024-06-12,ATM WITHDRAWAL,352.98,debit,4151.69
2024-06-15,ATM WITHDRAWAL,475.19,debit,7742.5
2024-06-16,RESTAURANT,1071.56,debit,7467.29
2024-06-16,GROCERY STORE,1311.76,debit,11742.03
2024-06-17,RESTAURANT,606.05,debit,1398.89
2024-06-23,RESTAURANT,149.23,debit,11908.14
2024-06-23,GROCERY STORE,2268.45,debit,8147.57
2024-06-23,RESTAURANT,2007.6,debit,8507.2
2024-06-24,UTILITY BILL,2177.27,debit,1304.83
2024-06-27,ONLINE TRANSFER,1881.37,debit,3133.62
2024-07-02,ATM WITHDRAWAL,1238.81,debit,11145.45
