date,description,amount_usd,type,balance_usd
2024-01-01,INSURANCE PREMIUM,927.22,debit,5462.17
2024-01-02,GROCERY STORE,814.76,debit,10707.58
2024-01-05,PAYROLL DEPOSIT,2904.72,credit,6262.9
2024-01-08,RESTAURANT,902.52,debit,6821.82
2024-01-11,SUBSCRIPTION SERVICE,1237.69,debit,6382.18
2024-01-11,ATM WITHDRAWAL,1167.45,debit,11039.97
2024-01-15,ATM WITHDRAWAL,1021.18,debit,743.52
2024-01-16,UTILITY BILL,927.62,debit,3012.29
2024-01-19,SUBSCRIPTION SERVICE,714.9,debit,9793.34
2024-01-24,ONLINE TRANSFER,896.56,debit,6188.33
2024-01-24,SUBSCRIPTION SERVICE,195.78,debit,4165.86
2024-01-25,UTILITY BILL,114.71,debit,8247.07
2024-02-01,ATM WITHDRAWAL,1238.74,debit,8671.12
2024-02-01,ATM WITHDRAWAL,2190.82,debit,11506.3
2024-02-03,ONLINE TRANSFER,2245.98,debit,6930.23
2024-02-05,PAYROLL DEPOSIT,2821.0,credit,9562.48
2024-02-06,RENT PAYMENT,249.48,debit,10070.65
2024-02-06,ATM WITHDRAWAL,2356.31,debit,8431.31
2024-02-07,UTILITY BILL,1118.91,debit,3954.17
2024-02-08,ATM WITHDRAWAL,375.66,debit,11229.83
2024-02-08,ATM WITHDRAWAL,258.78,debit,1271.66
2024-02-08,ATM WITHDRAWAL,83.04,debit,4439.94
2024-02-09,RESTAURANT,1727.06,debit,4947.31
2024-02-10,RENT PAYMENT,1852.89,debit,8122.25
2024-02-11,RENT PAYMENT,1941.61,debit,1354.52
2024-02-22,SUBSCRIPTION SERVICE,2237.67,debit,9396.86
2024-03-03,UTILITY BILL,2060.4,debit,10863.55
2024-03-05,PAYROLL DEPOSIT,2751.32,credit,1840.59
2024-03-05,GROCERY STORE,1448.17,debit,1537.92
2024-03-06,GROCERY STORE,1977.94,debit,8145.33
2024-03-08,UTILITY BILL,1968.72,debit,8985.01
2024-03-10,RENT PAYMENT,1465.22,debit,11984.69
2024-03-12,RENT PAYMENT,764.46,debit,1151.86
2024-03-13,ONLINE TRANSFER,1168.81,debit,795.79
2024-03-20,SUBSCRIPTION SERVICE,1584.07,debit,9297.89
2024-03-20,INSURANCE PREMIUM,599.21,debit,7905.84
2024-03-25,ONLINE TRANSFER,2197.57,debit,3785.91
2024-03-25,ATM WITHDRAWAL,1714.34,debit,3282.68
2024-04-01,GROCERY STORE,1774.36,debit,3746.6
2024-04-04,UTILITY BILL,1393.15,debit,7334.95
2024-04-05,PAYROLL DEPOSIT,2763.1,credit,12626.34
2024-04-09,RESTAURANT,669.73,debit,6276.9
2024-04-10,INSURANCE PREMIUM,1735.92,debit,10763.68
2024-04-15,RENT PAYMENT,2005.18,debit,8037.19
2024-04-16,UTILITY BILL,525.79,debit,3979.95
2024-04-17,SUBSCRIPTION SERVICE,1527.3,debit,3408.13
2024-04-18,ATM WITHDRAWAL,1193.02,debit,2824.48
2024-04-20,ATM WITHDRAWAL,1205.92,debit,4145.32
2024-04-21,RENT PAYMENT,825.8,debit,5176.32
2024-05-03,UTILITY BILL,1924.65,debit,2233.48
2024-05-03,RENT PAYMENT,1555.73,debit,10652.79
2024-05-05,PAYROLL DEPOSIT,2781.54,credit,6824.15
2024-05-11,SUBSCRIPTION SERVICE,613.26,debit,9922.95
2024-05-15,ONLINE TRANSFER,1410.0,debit,2371.75
2024-05-17,ONLINE TRANSFER,2027.73,debit,2314.51
2024-05-17,GROCERY STORE,248.82,debit,7308.72
2024-05-18,GROCERY STORE,1399.02,debit,7914.34
2024-05-22,UTILITY BILL,2064.76,debit,1738.46
2024-05-24,RESTAURANT,1266.2,debit,11930.22
2024-05-27,UTILITY BILL,1454.42,debit,8290.41
2024-06-01,RESTAURANT,1905.73,debit,10631.52
2024-06-03,UTILITY BILL,1683.34,debit,2710.22
2024-06-05,PAYROLL DEPOSIT,2823.06,credit,9261.25
2024-06-06,INSURANCE PREMIUM,1232.86,debit,11904.56
2024-06-15,RESTAURANT,1733.14,debit,10872.0
2024-06-17,UTILITY BILL,1553.58,debit,10710.35
2024-06-18,SUBSCRIPTION SERVICE,740.59,debit,4192.18
2024-06-23,GROCERY STORE,297.8,debit,8805.04
2024-06-25,INSURANCE PREMIUM,2411.28,debit,8861.19
