date,description,amount_usd,type,balance_usd
2024-01-03,ONLINE TRANSFER,488.85,debit,9578.28
2024-01-04,INSURANCE PREMIUM,69.2,debit,4163.38
2024-01-05,PAYROLL DEPOSIT,6374.29,credit,8464.99
2024-01-08,INSURANCE PREMIUM,1593.51,debit,2369.49
2024-01-10,SUBSCRIPTION SERVICE,762.0,debit,2109.33
2024-01-16,ATM WITHDRAWAL,1318.29,debit,1141.28
2024-01-17,UTILITY BILL,1757.52,debit,6554.11
2024-01-20,INSURANCE PREMIUM,222.11,debit,7766.31
2024-01-21,ATM WITHDRAWAL,500.41,debit,1245.05
2024-01-23,GROCERY STORE,1607.68,debit,818.53
2024-01-24,SUBSCRIPTION SERVICE,2016.83,debit,4905.64
2024-01-26,UTILITY BILL,2264.87,debit,5640.79
2024-02-02,RESTAURANT,884.41,debit,11065.61
2024-02-05,PAYROLL DEPOSIT,6178.9,credit,12197.18
2024-02-07,UTILITY BILL,1608.15,debit,5281.25
2024-02-08,RESTAURANT,457.57,debit,4752.47
2024-02-11,ATM WITHDRAWAL,811.75,debit,6249.34
2024-02-11,ONLINE TRANSFER,832.9,debit,8743.23
2024-02-12,UTILITY BILL,583.33,debit,6203.97
2024-02-14,GROCERY STORE,2412.26,debit,2582.93
2024-02-19,RESTAURANT,1138.53,debit,2911.6
2024-02-23,SUBSCRIPTION SERVICE,1070.18,debit,4191.46
2024-02-23,UTILITY BILL,444.2,debit,3213.34
2024-02-23,ATM WITHDRAWAL,1560.5,debit,6684.15
2024-02-25,UTILITY BILL,1919.32,debit,11928.89
2024-03-05,PAYROLL DEPOSIT,6290.39,credit,7513.21
2024-03-07,ATM WITHDRAWAL,1007.24,debit,1349.12
2024-03-11,GROCERY STORE,341.68,debit,9051.52
2024-03-13,RESTAURANT,267.09,debit,3449.01
2024-03-16,RENT PAYMENT,1295.52,debit,5234.03
2024-03-16,GROCERY STORE,2406.48,debit,533.1
2024-03-20,INSURANCE PREMIUM,25.11,debit,7969.86
2024-03-23,RENT PAYMENT,1249.62,debit,1129.17
2024-03-23,INSURANCE PREMIUM,2426.83,debit,2892.69
2024-03-26,ATM WITHDRAWAL,274.66,debit,9508.01
2024-03-26,SUBSCRIPTION SERVICE,981.92,debit,10049.78
2024-03-27,ONLINE TRANSFER,535.44,debit,3718.1
2024-04-02,GROCERY STORE,1591.08,debit,9138.39
2024-04-02,GROCERY STORE,2032.6,debit,4303.9
2024-04-05,ONLINE TRANSFER,1830.95,debit,9634.27
2024-04-05,PAYROLL DEPOSIT,6041.78,credit,3509.19
2024-04-07,UTILITY BILL,687.08,debit,7858.03
2024-04-13,INSURANCE PREMIUM,2309.01,debit,4707.34
2024-04-13,ATM WITHDRAWAL,2320.45,debit,11227.24
2024-04-14,RESTAURANT,2368.83,debit,10326.32
2024-04-18,ONLINE TRANSFER,1349.24,debit,2448.93
2024-04-18,RESTAURANT,847.83,debit,8034.09
2024-04-19,RESTAURANT,132.74,debit,5164.47
2024-04-20,RENT PAYMENT,2195.57,debit,3449.4
2024-04-22,UTILITY BILL,1197.62,debit,7970.64
2024-04-23,GROCERY STORE,30.58,debit,4704.07
2024-04-26,UTILITY BILL,912.77,debit,8803.66
2024-04-26,UTILITY BILL,2403.77,debit,11924.24
2024-05-01,ATM WITHDRAWAL,2117.19,debit,2399.0
2024-05-02,RENT PAYMENT,1027.02,debit,4965.61
2024-05-02,ATM WITHDRAWAL,85.04,debit,5732.28
2024-05-05,ONLINE TRANSFER,44.9,debit,3396.49
2024-05-05,RESTAURANT,2270.45,debit,537.93
2024-05-05,ONLINE TRANSFER,2209.74,debit,7544.03
2024-05-05,PAYROLL DEPOSIT,6119.49,credit,9460.42
