date,description,amount_usd,type,balance_usd
2024-01-01,ONLINE TRANSFER,802.2,debit,2080.43
2024-01-03,INSURANCE PREMIUM,644.65,debit,1683.18
2024-01-04,RENT PAYMENT,2361.5,debit,10332.17
2024-01-05,PAYROLL DEPOSIT,4612.61,credit,2854.15
2024-01-05,ONLINE TRANSFER,540.51,debit,9376.77
2024-01-06,UTILITY BILL,897.51,debit,3148.12
2024-01-08,ONLINE TRANSFER,1194.16,debit,2238.16
2024-01-09,INSURANCE PREMIUM,318.75,debit,9799.49
2024-01-09,GROCERY STORE,493.81,debit,8609.23
2024-01-15,RENT PAYMENT,1759.02,debit,10739.1
2024-01-16,SUBSCRIPTION SERVICE,208.51,debit,3134.42
2024-01-18,RESTAURANT,85.6,debit,7067.44
2024-01-18,RENT PAYMENT,1656.42,debit,10612.63
2024-01-20,SUBSCRIPTION SERVICE,943.5,debit,8809.29
2024-01-27,ATM WITHDRAWAL,899.47,debit,4154.64
2024-02-01,RENT PAYMENT,948.42,debit,9024.36
2024-02-05,RENT PAYMENT,667.1,debit,7462.84
2024-02-05,PAYROLL DEPOSIT,4613.85,credit,9957.86
2024-02-06,RESTAURANT,1672.15,debit,1067.75
2024-02-06,SUBSCRIPTION SERVICE,122.79,debit,6166.16
2024-02-08,UTILITY BILL,1484.94,debit,8963.47
2024-02-09,GROCERY STORE,770.23,debit,6741.41
2024-02-09,INSURANCE PREMIUM,2077.2,debit,2780.15
2024-02-21,RESTAURANT,2203.96,debit,9211.87
2024-02-24,RESTAURANT,1776.33,debit,3425.28
2024-02-26,SUBSCRIPTION SERVICE,1223.08,debit,7299.72
2024-02-27,RENT PAYMENT,400.25,debit,1574.38
2024-02-27,ATM WITHDRAWAL,1757.02,debit,6706.56
2024-03-02,ATM WITHDRAWAL,256.28,debit,10534.98
2024-03-03,ATM WITHDRAWAL,1848.04,debit,1421.76
2024-03-05,INSURANCE PREMIUM,1782.29,debit,5995.0
2024-03-05,INSURANCE PREMIUM,1975.57,debit,706.88
2024-03-05,PAYROLL DEPOSIT,4848.64,credit,14806.48
2024-03-08,ATM WITHDRAWAL,1598.62,debit,9534.52
2024-03-09,INSURANCE PREMIUM,438.56,debit,2328.78
2024-03-11,ONLINE TRANSFER,2400.89,debit,3661.78
2024-03-12,ONLINE TRANSFER,1006.79,debit,1941.29
2024-03-14,RENT PAYMENT,2176.55,debit,599.16
2024-03-21,GROCERY STORE,431.5,debit,5873.6
2024-03-22,UTILITY BILL,1342.54,debit,4555.69
2024-03-24,ATM WITHDRAWAL,1843.4,debit,6599.66
2024-03-25,RENT PAYMENT,2432.2,debit,4187.35
2024-03-27,RENT PAYMENT,918.78,debit,11125.74
2024-04-03,ATM WITHDRAWAL,1087.17,debit,2628.78
2024-04-04,ONLINE TRANSFER,2204.41,debit,7930.37
2024-04-05,RENT PAYMENT,629.3,debit,3645.56
2024-04-05,PAYROLL DEPOSIT,4948.08,credit,14073.57
2024-04-05,RENT PAYMENT,1897.19,debit,11871.86
