date,description,amount_usd,type,balance_usd
2024-01-01,GROCERY STORE,259.15,debit,948.62
2024-01-02,SUBSCRIPTION SERVICE,1108.67,debit,10874.37
2024-01-02,GROCERY STORE,339.76,debit,2254.56
2024-01-05,PAYROLL DEPOSIT,7052.51,credit,12823.22
2024-01-05,ONLINE TRANSFER,841.14,debit,11217.84
2024-01-06,RENT PAYMENT,1112.26,debit,8056.86
2024-01-10,ATM WITHDRAWAL,2157.85,debit,8878.08
2024-01-11,ATM WITHDRAWAL,340.53,debit,6991.68
2024-01-12,RESTAURANT,1396.69,debit,3393.2
2024-01-20,GROCERY STORE,1550.83,debit,4563.1
2024-01-22,INSURANCE PREMIUM,1259.62,debit,8494.83
2024-01-22,SUBSCRIPTION SERVICE,2177.6,debit,5867.06
2024-01-25,RENT PAYMENT,1979.57,debit,5673.28
2024-01-27,ATM WITHDRAWAL,2393.99,debit,4011.34
2024-02-02,ONLINE TRANSFER,681.09,debit,8289.28
2024-02-05,PAYROLL DEPOSIT,6939.01,credit,10656.09
2024-02-07,SUBSCRIPTION SERVICE,1963.92,debit,4648.75
2024-02-09,SUBSCRIPTION SERVICE,453.14,debit,5773.67
2024-02-09,ONLINE TRANSFER,1919.16,debit,3791.09
2024-02-12,INSURANCE PREMIUM,1994.24,debit,4488.24
2024-02-13,RESTAURANT,1472.13,debit,3173.96
2024-02-15,SUBSCRIPTION SERVICE,2231.54,debit,7710.68
2024-02-16,INSURANCE PREMIUM,504.71,debit,7473.91
2024-02-18,RENT PAYMENT,1756.07,debit,3431.76
2024-02-19,RESTAURANT,553.1,debit,8834.66
2024-02-24,RENT PAYMENT,1556.11,debit,10578.69
2024-02-27,RESTAURANT,1446.81,debit,5110.16
2024-03-05,PAYROLL DEPOSIT,7022.96,credit,9439.35
2024-03-05,ONLINE TRANSFER,2207.95,debit,11826.92
2024-03-05,GROCERY STORE,2348.91,debit,7753.84
2024-03-06,RENT PAYMENT,2431.28,debit,5279.43
2024-03-08,INSURANCE PREMIUM,471.23,debit,2997.22
2024-03-08,SUBSCRIPTION SERVICE,1025.05,debit,9573.89
2024-03-16,GROCERY STORE,2133.21,debit,5226.63
2024-03-16,UTILITY BILL,669.27,debit,10591.56
2024-03-17,ATM WITHDRAWAL,1159.24,debit,3758.09
2024-03-19,ONLINE TRANSFER,922.24,debit,9690.95
2024-03-21,INSURANCE PREMIUM,444.89,debit,10490.54
2024-03-24,RENT PAYMENT,1193.84,debit,4335.14
2024-03-26,RESTAURANT,2079.48,debit,10354.21
2024-03-27,UTILITY BILL,948.51,debit,8431.7
2024-03-27,RESTAURANT,629.69,debit,9464.76
2024-04-03,ATM WITHDRAWAL,677.54,debit,7122.43
2024-04-03,SUBSCRIPTION SERVICE,450.35,debit,5570.66
2024-04-05,PAYROLL DEPOSIT,6615.13,credit,13708.64
2024-04-05,UTILITY BILL,2447.18,debit,5190.51
2024-04-06,RESTAURANT,691.82,debit,3840.64
2024-04-06,ONLINE TRANSFER,465.49,debit,7692.79
2024-04-08,SUBSCRIPTION SERVICE,1611.37,debit,2496.83
2024-04-17,ONLINE TRANSFER,433.42,debit,9848.94
2024-04-19,ONLINE TRANSFER,2479.23,debit,4323.17
2024-04-21,ONLINE TRANSFER,958.84,debit,6315.17
2024-04-23,ATM WITHDRAWAL,204.99,debit,7676.47
2024-04-23,ONLINE TRANSFER,1658.36,debit,3815.14
2024-04-24,RENT PAYMENT,228.45,debit,1710.41
2024-05-01,INSURANCE PREMIUM,1846.23,debit,7288.89
2024-05-04,ATM WITHDRAWAL,1916.39,debit,7054.07
2024-05-05,ONLINE TRANSFER,1210.67,debit,7041.61
2024-05-05,PAYROLL DEPOSIT,6675.04,credit,4001.71
2024-05-06,ONLINE TRANSFER,934.09,debit,11354.5
2024-05-07,UTILITY BILL,1996.4,debit,3032.77
2024-05-11,RENT PAYMENT,642.47,debit,11766.46
2024-05-12,INSURANCE PREMIUM,2350.63,debit,4048.19
2024-05-13,RENT PAYMENT,664.99,debit,9011.73
2024-05-14,UTILITY BILL,83.76,debit,6286.48
2024-05-18,RESTAURANT,140.82,debit,11515.4
2024-05-21,GROCERY STORE,2469.71,debit,7810.43
2024-05-24,ONLINE TRANSFER,1587.12,debit,652.33
2024-05-25,UTILITY BILL,913.13,debit,10321.77
2024-05-25,GROCERY STORE,1172.5,debit,9809.49
2024-05-25,RESTAURANT,1862.11,debit,6653.34
2024-06-02,INSURANCE PREMIUM,129.37,debit,10962.4
2024-06-03,INSURANCE PREMIUM,1977.22,debit,11565.76
2024-06-03,RENT PAYMENT,1403.65,debit,9830.59
2024-06-04,UTILITY BILL,2204.76,debit,2190.9
2024-06-04,UTILITY BILL,1306.8,debit,6147.47
2024-06-05,PAYROLL DEPOSIT,6613.09,credit,1370.79
2024-06-06,RENT PAYMENT,1823.33,debit,2696.62
2024-06-09,UTILITY BILL,2252.97,debit,4161.84
2024-06-13,UTILITY BILL,887.99,debit,603.37
2024-06-14,GROCERY STORE,976.68,debit,602.97
2024-06-15,GROCERY STORE,484.37,debit,11802.71
2024-06-21,RESTAURANT,1879.88,debit,11001.05
2024-06-24,UTILITY BILL,2126.77,debit,3561.99
2024-06-26,RENT PAYMENT,168.99,debit,4997.77
2024-06-27,RESTAURANT,1604.4,debit,1797.43
2024-07-05,PAYROLL DEPOSIT,6589.51,credit,11465.46
2024-07-05,INSURANCE PREMIUM,1911.89,debit,7605.69
2024-07-07,RENT PAYMENT,942.38,debit,10280.37
2024-07-08,INSURANCE PREMIUM,187.97,debit,11767.19
2024-07-08,ONLINE TRANSFER,230.25,debit,10138.7
2024-07-09,ATM WITHDRAWAL,1854.87,debit,8649.91
2024-07-12,SUBSCRIPTION SERVICE,1273.03,debit,3504.59
2024-07-12,RESTAURANT,1769.78,debit,6632.49
2024-07-14,ATM WITHDRAWAL,440.75,debit,8603.25
2024-07-18,SUBSCRIPTION SERVICE,572.64,debit,6115.88
2024-07-22,RENT PAYMENT,658.32,debit,659.17
2024-07-23,ONLINE TRANSFER,1153.25,debit,4222.19
2024-07-27,GROCERY STORE,2329.96,debit,7944.31
2024-08-03,RENT PAYMENT,1490.72,debit,830.22
2024-08-03,INSURANCE PREMIUM,1555.05,debit,11584.05
2024-08-03,INSURANCE PREMIUM,544.47,debit,4033.42
2024-08-05,PAYROLL DEPOSIT,6858.17,credit,7115.44
2024-08-06,SUBSCRIPTION SERVICE,830.1,debit,1441.71
2024-08-08,SUBSCRIPTION SERVICE,2269.86,debit,5017.15
2024-08-09,GROCERY STORE,2188.94,debit,6603.5
2024-08-10,GROCERY STORE,935.05,debit,3011.81
2024-08-11,ATM WITHDRAWAL,2433.25,debit,5486.98
2024-08-11,ATM WITHDRAWAL,1257.3,debit,7109.99
2024-08-13,INSURANCE PREMIUM,1797.38,debit,10327.84
2024-08-14,SUBSCRIPTION SERVICE,793.47,debit,7695.95
2024-08-15,ATM WITHDRAWAL,31.02,debit,3728.53
2024-08-24,RESTAURANT,987.08,debit,5497.31
2024-08-24,RESTAURANT,1433.11,debit,11715.27
2024-08-27,ONLINE TRANSFER,1829.81,debit,6658.08
2024-09-05,PAYROLL DEPOSIT,6652.42,credit,1797.17
2024-09-06,RENT PAYMENT,985.76,debit,8127.78
2024-09-07,RESTAURANT,817.69,debit,4795.26
2024-09-08,ONLINE TRANSFER,1409.12,debit,9119.07
2024-09-11,ATM WITHDRAWAL,1157.69,debit,3070.35
2024-09-14,ATM WITHDRAWAL,114.41,debit,5643.52
2024-09-16,UTILITY BILL,1325.46,debit,10579.16
2024-09-20,INSURANCE PREMIUM,790.79,debit,8037.1
2024-09-20,ATM WITHDRAWAL,410.54,debit,3678.83
2024-09-21,ONLINE TRANSFER,171.0,debit,4513.96
2024-09-26,RENT PAYMENT,2139.42,debit,4470.17
2024-09-26,RESTAURANT,1187.16,debit,5711.3
2024-09-27,INSURANCE PREMIUM,2304.45,debit,11155.17
2024-10-04,ATM WITHDRAWAL,208.6,debit,2461.12
2024-10-05,PAYROLL DEPOSIT,7034.41,credit,11183.89
2024-10-05,GROCERY STORE,372.68,debit,9929.23
2024-10-08,SUBSCRIPTION SERVICE,1480.69,debit,7797.17
2024-10-09,ATM WITHDRAWAL,1936.69,debit,10299.15
2024-10-09,INSURANCE PREMIUM,1250.95,debit,8304.4
2024-10-14,ATM WITHDRAWAL,2346.76,debit,9061.41
2024-10-14,INSURANCE PREMIUM,832.83,debit,2364.25
2024-10-22,ONLINE TRANSFER,1059.89,debit,9620.76
2024-10-22,GROCERY STORE,224.08,debit,6155.4
2024-10-27,RENT PAYMENT,1560.49,debit,6969.99
2024-11-05,UTILITY BILL,869.37,debit,8716.73
2024-11-05,PAYROLL DEPOSIT,6991.78,credit,5751.87
2024-11-07,SUBSCRIPTION SERVICE,950.29,debit,3348.06
2024-11-08,SUBSCRIPTION SERVICE,22.29,debit,6943.11
2024-11-09,RENT PAYMENT,1545.27,debit,5298.15
2024-11-10,ATM WITHDRAWAL,1185.07,debit,4181.88
2024-11-18,RENT PAYMENT,721.51,debit,5270.78
2024-11-18,ATM WITHDRAWAL,191.59,debit,11921.69
2024-11-23,ONLINE TRANSFER,344.49,debit,5495.44
2024-12-03,INSURANCE PREMIUM,139.71,debit,3319.9
2024-12-05,PAYROLL DEPOSIT,6649.79,credit,4795.67
2024-12-06,RESTAURANT,673.38,debit,5187.59
2024-12-08,RESTAURANT,171.67,debit,9874.82
2024-12-09,GROCERY STORE,731.4,debit,8686.83
2024-12-10,SUBSCRIPTION SERVICE,488.36,debit,2155.11
2024-12-13,RENT PAYMENT,75.61,debit,9591.94
2024-12-14,ONLINE TRANSFER,717.8,debit,6585.12
2024-12-16,RESTAURANT,1654.35,debit,8452.75
2024-12-16,ONLINE TRANSFER,639.51,debit,8005.95
2024-12-19,UTILITY BILL,1212.79,debit,9751.16
2024-12-19,RENT PAYMENT,1633.75,debit,10872.24
2024-12-24,UTILITY BILL,1327.48,debit,6229.07
2024-12-27,INSURANCE PREMIUM,154.47,debit,2578.45
